match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_errorLeadToAShot
12436611,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,F,11,11,False,20.0,17.0,,,0.0,3.0,3.0,19.0,2.0,,,,90.0,38.0,8.8,9.0,0.210512,2,,15.0,2.0,1.0,,7.0,6.0,5.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,0.795,2.0,,2.0,2.0,1.6289,1.0,,,
12436611,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,15.0,14.0,,,0.0,9.0,9.0,6.0,,,,,12.0,19.0,6.6,1.0,0.00130706,0,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,,,,,0.0,,,,,,,,12.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,,,,12.0,9.0,6.7,1.0,0.0039381,0,,3.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,True,8.0,7.0,,,0.0,3.0,3.0,5.0,1.0,,,,11.0,8.0,6.6,1.0,0.00103224,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,True,4.0,3.0,,,0.0,1.0,1.0,3.0,1.0,,,,11.0,7.0,6.7,2.0,0.00052668,0,,2.0,,,,2.0,2.0,,2.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,
12436611,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,home,Newcastle United,Sean Neave,Sean Neave,,sean-neave,S. Neave,F,62,184,359,M,,1511675,EUR,1180224000,F,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,away,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,False,57.0,28.0,37.0,10.0,0.0,25.0,33.0,24.0,6.0,2.0,2.0,2.0,90.0,68.0,5.5,29.0,0.0016867,0,-0.1928,3.0,,,1.0,2.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,1.0,
12436611,away,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,31.0,27.0,1.0,,0.0,18.0,21.0,10.0,1.0,,,,78.0,38.0,5.5,5.0,0.00604461,0,,9.0,,,1.0,5.0,4.0,,3.0,,,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,
12436611,away,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,42.0,40.0,,,0.0,36.0,37.0,5.0,3.0,,,,90.0,49.0,6.1,2.0,0.00175915,0,,4.0,,,,5.0,1.0,,1.0,,,,4.0,,,4.0,,1.0,,1.0,,,1.0,,,,,,,,,,
12436611,away,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,70.0,65.0,5.0,3.0,0.0,50.0,54.0,16.0,5.0,,,,90.0,86.0,6.2,6.0,0.00376515,0,,15.0,,,1.0,1.0,3.0,1.0,2.0,,,,,,,7.0,,1.0,,,,,,,,,,,,,,,
12436611,away,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,20,20,False,32.0,27.0,2.0,1.0,1.0,12.0,15.0,18.0,4.0,,,,90.0,55.0,6.8,13.0,0.0236127,0,,16.0,1.0,1.0,,5.0,5.0,3.0,3.0,,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,3.0,,2.0,,,,,,,,
12436611,away,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,45.0,40.0,2.0,1.0,0.0,24.0,26.0,20.0,11.0,,,,90.0,65.0,7.0,9.0,0.0136309,2,,16.0,1.0,,2.0,5.0,10.0,5.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,2.0,0.0495,4.0,,1.0,,0.0112,,1.0,,
12436611,away,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,47.0,42.0,2.0,1.0,0.0,24.0,26.0,22.0,5.0,,,,90.0,54.0,6.4,8.0,0.0125714,0,,18.0,1.0,,,2.0,2.0,,2.0,,,,,2.0,,,,,2.0,,,,2.0,,,,,,,,,,
12436611,away,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,M,41,41,False,13.0,11.0,,,0.0,8.0,9.0,4.0,2.0,,,,55.0,31.0,6.5,6.0,0.0004548,1,,3.0,,,1.0,2.0,2.0,2.0,,,,,,,1.0,3.0,,,2.0,,,1.0,,0.0255,1.0,,,,,,,,
12436611,away,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,False,14.0,9.0,,,0.0,3.0,5.0,9.0,1.0,,,,55.0,20.0,7.3,6.0,0.00679304,2,,6.0,,,,4.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,0.1329,1.0,,2.0,1.0,0.9596,,,,
12436611,away,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,F,8,8,False,44.0,32.0,2.0,1.0,0.0,15.0,24.0,21.0,3.0,,,,82.0,62.0,7.0,17.0,0.0557271,0,,17.0,1.0,,1.0,6.0,6.0,2.0,3.0,1.0,,2.0,1.0,2.0,2.0,1.0,,1.0,,,,,2.0,,1.0,True,,,,1.0,,,
12436611,away,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,False,16.0,10.0,,,0.0,4.0,6.0,10.0,,,,,55.0,26.0,6.3,8.0,0.0210639,1,,6.0,,,2.0,5.0,5.0,2.0,,1.0,,,4.0,,1.0,,,,1.0,,1.0,,,0.1638,2.0,,1.0,,0.2984,,,,1.0
12436611,away,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,D,13,13,True,16.0,15.0,1.0,1.0,0.0,8.0,9.0,8.0,3.0,,,,35.0,31.0,6.2,4.0,0.00891182,0,,7.0,1.0,,,8.0,3.0,,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,4.0,,,1.0,,,,,,,,,,
12436611,away,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,10.0,6.0,,,0.0,4.0,5.0,5.0,,,,,35.0,18.0,6.5,6.0,0.00176557,1,,2.0,,,,3.0,2.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,0.0391,,,1.0,,0.0255,,,,
12436611,away,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,True,11.0,9.0,,,0.0,6.0,6.0,6.0,1.0,,,,35.0,16.0,6.2,3.0,0.016444,2,,4.0,1.0,1.0,,3.0,1.0,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,0.3096,,,,,,,1.0,,
12436611,away,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,True,14.0,12.0,1.0,1.0,0.0,10.0,12.0,3.0,2.0,,,,12.0,15.0,7.0,2.0,0.158247,0,,3.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,
12436611,away,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,10.0,9.0,,,0.0,5.0,5.0,5.0,,,,,8.0,15.0,6.4,4.0,0.00264562,0,,4.0,,,,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
12436611,away,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,away,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,away,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436611,away,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
