match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_totalCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_ownGoals,stat_wasFouled,captain,stat_shotOffTarget,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14771925,home,Al-Najma SC,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,31.0,23.0,18.0,10.0,0.0,20.0,20.0,3.0,11.0,2.0,6.0,4.0,5.0,2.0,2.0,90.0,40.0,7.0,8.0,0.00220368,28.38172551973,6.0,7.77,2.415,0.6376,0,-1.5685,0.03,0.01,-0.39,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771925,home,Al-Najma SC,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400.0,D,19,19,False,8.0,5.0,1.0,,0.0,3.0,6.0,2.0,2.0,1.0,1.0,,,,,45.0,16.0,5.9,5.0,0.00299861,6.4885696420706,1.0,-4.62,-4.62,,0,,0.0,-0.01,-0.5,,Fahad Al Abdulrazzaq,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771925,home,Al-Najma SC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,24,24,False,44.0,39.0,3.0,1.0,0.0,23.0,25.0,16.0,19.0,4.0,3.0,,,,,90.0,57.0,5.8,8.0,0.0054823,136.28013215349,21.0,47.145,14.595,,1,,0.02,0.06,-0.55,,Abdullah Al-Hawsawi,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0388,0.02,,,,,,,,,,,,,,,,,,,,,,,
14771925,home,Al-Najma SC,Nasser Al Haleel,nasser-al-haleel,N. A. Haleel,D,4,170.0,17,M,1549093,EUR,949795200.0,D,4,4,False,26.0,26.0,,,0.0,25.0,25.0,1.0,1.0,3.0,2.0,,,,,45.0,36.0,5.7,1.0,0.00040441,106.41392900153,13.0,36.12,14.07,,0,,0.03,0.03,-0.65,,Nasser Al Haleel,,,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771925,home,Al-Najma SC,Samir Caetano,samir-caetano,S. Caetano,D,3,188.0,361,M,331405,EUR,786585600.0,D,3,3,False,62.0,59.0,1.0,,0.0,41.0,42.0,18.0,20.0,,4.0,,,,,90.0,70.0,6.4,4.0,0.0070027,155.82370902932,22.0,74.34,17.01,,1,,0.01,0.07,-0.46,,,1.0,1.0,1.0,6.0,5.0,3.0,1.0,,,,,,,,0.0284,-0.08,,1.0,,,,True,1.0,1.0,17.010135919504,1.0,1.0,,,,,,,,,,,,
14771925,home,Al-Najma SC,Vitor Vargas,vitor-vargas,V. Vargas,D,2,182.0,49,M,1473258,EUR,1078704000.0,D,2,2,False,47.0,44.0,1.0,,0.0,24.0,27.0,20.0,20.0,1.0,8.0,,,,,88.0,66.0,5.8,7.0,0.194887,224.22157418025,20.0,57.435,23.415,,1,,0.18,0.14,-0.64,,,1.0,,3.0,2.0,,,1.0,,,2.0,2.0,1.0,,,0.0286,-0.11,1.0,2.0,,,1.0,,1.0,,44.415533911505,2.0,1.0,1.0,1.0,,,,,,,,,,
14771925,home,Al-Najma SC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,8,8,False,28.0,27.0,,,0.0,14.0,15.0,13.0,13.0,,3.0,,,,,71.0,39.0,6.3,6.0,0.00998012,93.452656707726,10.0,50.715,18.585,,1,,0.06,0.06,-0.27,,,1.0,1.0,4.0,5.0,1.0,,2.0,,,,,2.0,,,0.1636,-0.36,,,,,3.0,,1.0,,18.668905940092,1.0,,,,1.0,1.0,,,,,,,,
14771925,home,Al-Najma SC,Deybi Flores,deybi-flores,D. Flores,M,,179.0,432,M,791600,EUR,834883200.0,M,20,20,False,75.0,69.0,14.0,10.0,0.0,33.0,33.0,36.0,42.0,3.0,6.0,,,,,90.0,93.0,7.7,9.0,0.0715567,229.53601349589,25.0,72.87,18.795,,0,,0.54,0.12,-0.19,,,,,5.0,7.0,3.0,2.0,,1.0,,,1.0,2.0,,,,,1.0,3.0,,,3.0,,,,20.253995383627,1.0,1.0,,,2.0,,,,,,,,,
14771925,home,Al-Najma SC,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200.0,M,43,43,False,60.0,54.0,4.0,2.0,0.0,28.0,30.0,26.0,30.0,,5.0,,,,,88.0,67.0,6.2,10.0,0.0506242,135.16281816158,21.0,-46.2,5.04,,1,,0.0,0.07,-0.37,,,,,2.0,2.0,1.0,1.0,2.0,,,,1.0,,,,0.026,-0.01,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,0.1226,,,,,
14771925,home,Al-Najma SC,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800.0,F,98,98,False,31.0,25.0,1.0,1.0,0.0,12.0,15.0,13.0,16.0,,1.0,,,,,90.0,43.0,6.8,11.0,0.0533183,132.37954680087,14.0,61.635,23.625,,3,,-0.17,0.36,-0.02,,,1.0,,3.0,4.0,,,1.0,,,2.0,,5.0,1.0,,0.181,-0.4,3.0,,,,1.0,,2.0,2.0,60.930015034018,4.0,2.0,,,,,,,,,,,,
