match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_wasFouled,captain,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_totalContest,stat_accurateCross,stat_lastManTackle,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12504393,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,13.0,13.0,3.0,3.0,0.0,13.0,13.0,1.0,2.0,1.0,90.0,15.0,6.8,5.824e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,355486,EUR,863568000,D,5,5,False,54.0,47.0,4.0,1.0,0.0,23.0,24.0,2.0,3.0,,90.0,77.0,7.2,0.0215538,0,24.0,33.0,3.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191.0,2306,M,1157713,EUR,916185600,D,4,4,False,41.0,37.0,1.0,1.0,0.0,23.0,26.0,3.0,6.0,,90.0,54.0,7.4,0.00614695,0,14.0,15.0,,2.0,4.0,9.0,1.0,,1.0,,3.0,2.0,,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185.0,2015,M,82943,EUR,655516800,D,2,2,False,72.0,64.0,3.0,2.0,0.0,24.0,27.0,2.0,7.0,,90.0,84.0,7.9,0.0996737,1,40.0,45.0,,,,6.0,,,,3.0,1.0,1.0,1.0,,9.0,4.0,1.0,True,1.0,0.0167,1.0,,,,,,,,,,,,,,,
12504393,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11319,M,47743,EUR,580608000,M,7,7,False,45.0,39.0,5.0,2.0,0.0,6.0,7.0,,2.0,,56.0,62.0,7.5,0.159619,0,33.0,41.0,3.0,,1.0,4.0,,1.0,,1.0,2.0,2.0,1.0,,12.0,,2.0,,,,,cuadrado,,,,,,,,,,,,,,
12504393,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180.0,1979,M,105905,EUR,1053561600,M,6,6,False,77.0,69.0,,,0.0,22.0,23.0,,5.0,,74.0,84.0,6.9,0.0605619,0,47.0,54.0,,1.0,4.0,5.0,2.0,1.0,,,1.0,1.0,3.0,,12.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,88.0,77.0,3.0,2.0,0.0,17.0,19.0,1.0,7.0,,90.0,102.0,7.3,0.165913,2,60.0,70.0,1.0,1.0,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,15.0,,1.0,,2.0,0.0603,1.0,pasalicmario,1.0,,,,,,,,,,,,,
12504393,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,M,22,22,False,55.0,51.0,4.0,,0.0,18.0,20.0,2.0,6.0,,90.0,76.0,6.9,0.318573,0,35.0,41.0,6.0,1.0,6.0,4.0,4.0,,,,3.0,1.0,1.0,,10.0,1.0,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,
12504393,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,F,24,24,False,21.0,17.0,2.0,1.0,0.0,2.0,2.0,,4.0,,45.0,37.0,6.6,0.0467412,1,15.0,21.0,2.0,,6.0,1.0,,3.0,,,,,2.0,,14.0,,,,,0.033,,lakisamar10,4.0,,,,,1.0,1.0,0.1977,,,,,,
12504393,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,F,44,44,False,33.0,26.0,,,0.0,4.0,4.0,,2.0,,66.0,49.0,7.1,0.01448,0,22.0,34.0,5.0,1.0,2.0,3.0,,1.0,,1.0,2.0,2.0,2.0,,15.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
12504393,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15837,M,914501,EUR,925344000,F,32,32,False,14.0,12.0,,,0.0,2.0,3.0,,1.0,,56.0,21.0,6.5,0.0245575,1,11.0,12.0,1.0,1.0,3.0,1.0,,2.0,,,,,2.0,,6.0,1.0,,,,0.0457,,mateoretegui,,1.0,,,,,,,1.0,,,,,
12504393,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,F,17,17,True,18.0,13.0,1.0,,0.0,1.0,1.0,,1.0,,45.0,31.0,6.6,0.0398931,1,13.0,20.0,3.0,,3.0,2.0,,2.0,,,,,1.0,,11.0,,1.0,,,0.062,,cdk,2.0,1.0,,,,1.0,,,1.0,,,,,
12504393,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186.0,2182,M,1397736,EUR,1109808000,M,27,27,True,18.0,14.0,,,0.0,4.0,4.0,2.0,2.0,,34.0,33.0,7.1,0.0537228,0,12.0,18.0,4.0,,1.0,6.0,,,,,3.0,3.0,,,7.0,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,
12504393,home,Atalanta,Vanja Vlahović,vanja-vlahovic,V. Vlahović,F,99,184.0,893,M,1089098,EUR,1080000000,F,48,48,True,3.0,3.0,,,0.0,,,,,,34.0,13.0,6.8,0.0937303,1,3.0,3.0,,,2.0,1.0,,1.0,,,1.0,1.0,4.0,,7.0,,,,,0.1564,2.0,,1.0,,,,,,1.0,0.5309,,,,,,
12504393,home,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,True,23.0,23.0,,,0.0,5.0,5.0,,4.0,,24.0,27.0,6.8,0.0779072,1,19.0,19.0,1.0,,1.0,,,1.0,,,,,1.0,,2.0,,,,,0.0425,1.0,ederson99,,1.0,,,,,,,1.0,,,,,
12504393,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,M,15,15,True,31.0,31.0,1.0,1.0,0.0,8.0,8.0,,3.0,,16.0,36.0,7.1,0.0292566,1,23.0,23.0,,1.0,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,0.0254,,,1.0,,,,,1.0,,,,,,,,
12504393,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190.0,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,
12504393,home,Atalanta,Tommaso Del Lungo,del-lungo-tommaso,T. D. Lungo,D,57,186.0,76,M,1143585,EUR,1069372800,D,49,49,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Federico Cassa,cassa-federico,F. Cassa,M,11,,197,M,1547497,EUR,1138752000,M,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188.0,2480,M,826185,EUR,958521600,D,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504393,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191.0,1685,M,947954,EUR,998697600,G,25,25,False,47.0,34.0,24.0,12.0,0.0,26.0,29.0,,11.0,,90.0,56.0,7.3,0.00195288,0,8.0,18.0,,,,1.0,,,,,,,,,13.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.7286
12504393,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183.0,617,M,927304,EUR,945820800,D,28,28,False,40.0,34.0,6.0,3.0,0.0,17.0,20.0,3.0,6.0,,90.0,63.0,7.3,0.0170443,0,17.0,22.0,2.0,,2.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,10.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
12504393,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195.0,5988,M,360396,EUR,780278400,D,26,26,False,27.0,26.0,1.0,,0.0,24.0,24.0,4.0,5.0,,90.0,39.0,7.4,0.00067855,0,2.0,3.0,,,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,,,3.0,1.0,,,,,,yerrymina,,,,,,,,,,,,,,
12504393,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191.0,784,M,352736,EUR,841968000,D,6,6,False,52.0,45.0,6.0,2.0,0.0,41.0,45.0,5.0,2.0,,90.0,65.0,6.9,0.00090022,0,4.0,7.0,,1.0,3.0,3.0,2.0,,,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,
12504393,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181.0,354,M,596736,EUR,778204800,D,3,3,False,51.0,41.0,3.0,,0.0,30.0,34.0,2.0,3.0,,90.0,75.0,7.1,0.0400502,0,12.0,25.0,8.0,,,3.0,,,,1.0,2.0,,,,18.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
12504393,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,928104,EUR,929750400,M,19,19,False,26.0,19.0,1.0,,0.0,10.0,12.0,2.0,3.0,,90.0,42.0,6.7,0.0205696,1,11.0,16.0,2.0,1.0,4.0,5.0,,1.0,,1.0,2.0,,1.0,,11.0,1.0,,,,0.0652,,,4.0,2.0,,,,2.0,,,1.0,,,,,
12504393,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187.0,534,M,928777,EUR,963964800,M,8,8,False,39.0,32.0,3.0,2.0,0.0,19.0,22.0,2.0,5.0,,90.0,54.0,6.8,0.0115379,0,13.0,17.0,,2.0,6.0,4.0,,1.0,,1.0,2.0,2.0,2.0,1.0,12.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,,,
