match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12388490,home,Kickers Offenbach,Ron Berlinski,Ron Berlinski,,ron-berlinski,R. Berlinski,F,21,182,22,M,1065190,EUR,776304000,F,21,21,False,8.0,5.0,,,0.0,3.0,5.0,3.0,5.0,2.0,1.0,,,,67.0,20.0,6.6,7.0,1,1.0,8.0,,,1.0,1.0,1.0,1.0,6.0,,1.0,,,,1.0,,,,1.0,,2.0,1.0,,,
12388490,home,Kickers Offenbach,Valdrin Mustafa,Valdrin,Mustafa,valdrin-mustafa,V. Mustafa,F,9,183,28,M,886022,EUR,889574400,F,9,9,True,6.0,4.0,,,0.0,,1.0,4.0,5.0,2.0,1.0,2.0,,,23.0,13.0,7.0,5.0,1,,5.0,,1.0,,,,,3.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,
12388490,home,Kickers Offenbach,Onur Ünlüçifçi,Onur,Ünlüçifçi,unlucifci-onur,O. Unlucifci,F,8,176,11,M,926997,EUR,861840000,M,8,8,True,5.0,3.0,1.0,,0.0,,1.0,3.0,5.0,3.0,,1.0,,,23.0,12.0,6.6,4.0,1,,1.0,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,
12388490,home,Kickers Offenbach,Lucas Becker,,,lucas-becker,L. Becker,G,18,193,2,M,1048652,EUR,1020988800,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Ouassim Karada,Ouassim,Karada,karada-ouassim,O. Karada,D,24,185,4,M,1835484,EUR,1129852800,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Sascha Korb,,,sascha-korb,S. Korb,M,71,174,1,M,245197,EUR,740361600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Almin Mešanović,,,almin-mesanovic,A. Mešanović,M,17,182,18,M,1197661,EUR,1074124800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Stephan Mensah,Stephan,Mensah,stephan-mensah,S. Mensah,F,7,178,10,M,990455,EUR,959817600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Irwin Pfeiffer,,,irwin-pfeiffer,I. Pfeiffer,F,,180,2,M,886449,EUR,904003200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,home,Kickers Offenbach,Oliver Kovačić,,,oliver-kovacic,O. Kovačić,F,9,193,3,M,1612828,EUR,1006646400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Dominik Reimann,,,dominik-reimann,D. Reimann,G,1,185,108,M,352556,EUR,866592000,G,1,1,False,76.0,70.0,10.0,5.0,0.0,63.0,64.0,7.0,12.0,1.0,6.0,,1.0,1.0,90.0,80.0,6.5,6.0,0,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,
12388490,away,1. FC Magdeburg,Jean Hugonet,,,jean-hugonet,J. Hugonet,D,24,186,98,M,989420,EUR,943401600,D,24,24,False,34.0,31.0,3.0,3.0,0.0,22.0,23.0,9.0,11.0,3.0,3.0,1.0,,,45.0,42.0,7.0,3.0,1,,2.0,,,2.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Marcus Mathisen,,,marcus-mathisen,M. Mathisen,D,16,185,141,M,352986,EUR,825379200,D,16,16,False,83.0,69.0,6.0,2.0,0.0,39.0,40.0,30.0,43.0,8.0,5.0,1.0,,,90.0,94.0,7.1,16.0,1,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Daniel Heber,,,daniel-heber,D. Heber,D,15,182,45,M,254409,EUR,773280000,D,15,15,False,89.0,74.0,6.0,2.0,0.0,41.0,48.0,33.0,41.0,9.0,1.0,1.0,,,90.0,98.0,7.0,16.0,0,6.0,,1.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Mo El Hankouri,,,mo-el-hankouri,M. E. Hankouri,M,27,176,383,M,845199,EUR,867715200,M,11,11,False,23.0,19.0,,,0.0,8.0,10.0,11.0,16.0,2.0,1.0,2.0,,,45.0,37.0,6.8,9.0,1,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,3.0,,,,
12388490,away,1. FC Magdeburg,Silas Gnaka,,,silas-gnaka,S. Gnaka,M,25,179,148,M,867399,EUR,913939200,M,25,25,False,66.0,61.0,,,0.0,27.0,27.0,35.0,40.0,3.0,9.0,2.0,,,83.0,79.0,6.8,9.0,0,,6.0,,1.0,,,,2.0,2.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,
12388490,away,1. FC Magdeburg,Abu-Bekir Ömer El-Zein,Abu-Bekir Ömer El-Zein,,abu-bekir-omer-el-zein,A. Ö. El-Zein,M,26,180,75,M,1140593,EUR,1045526400,M,14,14,False,81.0,69.0,2.0,1.0,0.0,28.0,29.0,43.0,59.0,6.0,10.0,4.0,,,90.0,109.0,7.4,24.0,2,,6.0,,,,,1.0,4.0,,2.0,3.0,1.0,,,2.0,3.0,2.0,,1.0,,7.0,2.0,,,
12388490,away,1. FC Magdeburg,Lubambo Musonda,,,lubambo-musonda,L. Musonda,M,19,171,485,M,787465,EUR,794016000,M,19,19,False,36.0,34.0,1.0,1.0,0.0,13.0,14.0,21.0,23.0,5.0,7.0,1.0,,,90.0,61.0,6.7,11.0,1,,12.0,1.0,1.0,4.0,4.0,6.0,1.0,1.0,,3.0,1.0,,,2.0,3.0,,,,,1.0,,,,
12388490,away,1. FC Magdeburg,Bryan Silva Teixeira,,,bryan-silva-teixeira,B. S. Teixeira,F,,173,173,M,978064,EUR,967766400,F,8,8,False,10.0,8.0,,,0.0,2.0,3.0,6.0,8.0,2.0,,,,,45.0,17.0,6.6,6.0,0,,3.0,,,1.0,1.0,,,1.0,,,,,,1.0,2.0,1.0,,,,1.0,,,,
12388490,away,1. FC Magdeburg,Martijn Kaars,,,martijn-kaars,M. Kaars,F,19,183,858,M,861850,EUR,920592000,F,9,9,False,20.0,16.0,1.0,1.0,0.0,5.0,6.0,11.0,14.0,2.0,5.0,,,,90.0,31.0,7.2,10.0,3,,4.0,,,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,,1.0,1.0
12388490,away,1. FC Magdeburg,Livan Burcu,,,burcu-livan,L. Burcu,F,9,178,410,M,1513469,EUR,1096329600,F,29,29,False,32.0,29.0,,,0.0,10.0,10.0,19.0,22.0,5.0,3.0,2.0,,,77.0,56.0,7.0,14.0,2,,3.0,,,2.0,2.0,1.0,1.0,,,7.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,
12388490,away,1. FC Magdeburg,Tobias Müller,,,tobias-muller,T. Müller,D,5,188,27,M,289203,EUR,773625600,D,5,5,True,41.0,36.0,4.0,2.0,0.0,17.0,17.0,19.0,26.0,3.0,2.0,,,,45.0,50.0,6.6,8.0,2,1.0,4.0,,,2.0,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,
12388490,away,1. FC Magdeburg,Alexander Nollenberger,,,alexander-nollenberger,A. Nollenberger,M,17,180,57,M,857470,EUR,865296000,F,17,17,True,21.0,19.0,,,0.0,7.0,7.0,12.0,18.0,1.0,,1.0,,,45.0,36.0,6.6,9.0,1,,3.0,,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,4.0,,,1.0,
12388490,away,1. FC Magdeburg,Tatsuya Ito,,,tatsuya-ito,T. Ito,M,17,166,425,M,842171,EUR,867283200,F,37,37,True,18.0,16.0,,,1.0,6.0,6.0,10.0,13.0,3.0,,2.0,,,45.0,32.0,7.0,11.0,1,,5.0,,,,,1.0,1.0,,,2.0,1.0,,,,5.0,1.0,,,,1.0,,1.0,1.0,
12388490,away,1. FC Magdeburg,Connor Krempicki,,,connor-krempicki,C. Krempicki,M,13,178,35,M,171995,EUR,779500800,M,13,13,True,12.0,10.0,,,0.0,3.0,3.0,7.0,10.0,,1.0,,,,13.0,13.0,6.6,3.0,0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,
12388490,away,1. FC Magdeburg,Aleksa Marušić,,,aleksa-marusic,A. Marušić,F,26,186,45,M,890636,EUR,928800000,F,26,26,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,14.0,2.0,6.6,,0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Noah Kruth,Noah Kruth,,noah-kruth,N. Kruth,G,30,186,39,M,1133554,EUR,1056412800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Eldin Džogović,,,dzogovic-eldin,E. Džogović,D,4,180,86,M,1143364,EUR,1055030400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Falko Michel,,,michel-falko,F. Michel,M,21,187,46,M,1065557,EUR,979430400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388490,away,1. FC Magdeburg,Xavier Amaechi,,,xavier-amaechi,X. Amaechi,F,10,179,151,M,934231,EUR,978652800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
