match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14573084,home,FC Drita,Arb Manaj,arb-manaj,A. Manaj,F,9,188,173,M,1014718,EUR,901152000,F,9,9,False,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,2.0,,1.0,1.0,,,63.0,15.0,6.5,5.0,0.00178151,81.346387567886,3.0,8.19,33.495,,2,,-0.01,0.05,0.13,,,,,2.0,2.0,,,,,,,,,,2.0,,0.0726,-0.26,,,,,1.0,,,,,,,,,
14573084,home,FC Drita,Blerim Krasniqi,blerim-krasniqi,B. Krasniqi,F,19,187,49,M,326791,EUR,836524800,F,19,19,True,14.0,8.0,1.0,1.0,0.0,4.0,6.0,4.0,8.0,3.0,,2.0,,,,45.0,23.0,6.4,10.0,0.00289023,10.805836441947,2.0,-9.765,-3.78,,0,,-0.05,0.01,-0.03,,,,4.0,5.0,,2.0,2.0,,,,,,4.0,,,1.0,,,,,,,1.0,,,,,,,,,
14573084,home,FC Drita,Ilir Mustafa,ilir-mustafa,I. Mustafa,M,36,182,23,M,1031451,EUR,839376000,M,36,36,True,8.0,6.0,2.0,,0.0,5.0,5.0,1.0,3.0,1.0,,3.0,,,,28.0,11.0,6.4,3.0,0.00102875,,,,,,0,,-0.04,,-0.06,,,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
14573084,home,FC Drita,Liridon Balaj,liridon-balaj,L. Balaj,M,10,174,46,M,991541,EUR,934675200,M,10,10,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,28.0,4.0,6.3,2.0,3.72e-06,27.454848383528,2.0,26.355,14.91,,0,,-0.02,0.03,-0.09,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14573084,home,FC Drita,Ben Zidane,mamadou-soumahoro,B. Zidane,M,20,175,46,M,1886702,EUR,1128124800,M,20,20,True,5.0,5.0,,,0.0,5.0,5.0,,0.0,1.0,,2.0,,,,27.0,11.0,6.4,1.0,9.441e-05,36.7106465915,3.0,-1.785,0.945,,1,,0.03,0.01,-0.03,,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,0.0107,-0.06,,,Ben,Zidane,,,,,1.0,,,,,
14573084,home,FC Drita,Mike Arthur,mike-arthur,M. Arthur,F,99,170,34,M,2328153,EUR,1169078400,F,99,99,True,1.0,,,,0.0,,,,1.0,,,1.0,,,,9.0,2.0,6.5,2.0,,8.0244141778165,2.0,0.41999999999999,2.52,,0,,-0.01,0.01,0.0,,,,,,,,,,,,,,1.0,,,,,,,,Mike Arthur,,,,,,,,,,,
14573084,home,FC Drita,Laurit Behluli,laurit-behluli,L. Behluli,G,22,187,11,M,938675,EUR,958521600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,home,FC Drita,Leutrim Rexhepi,leutrim-rexhepi,L. Rexhepi,G,94,185,10,M,938332,EUR,766454400,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,home,FC Drita,Endrit Morina,endrit-morina,E. Morina,D,23,186,29,M,1068619,EUR,998611200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,home,FC Drita,Engjell Sylejmani,engjell-sylejmani,E. Sylejmani,M,66,173,19,M,1938983,EUR,1113177600,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Engjëll Sylejmani,,,,,,,,,,,
14573084,home,FC Drita,Salifu Ibrahim,salifu-ibrahim,S. Ibrahim,M,,171,168,M,1173794,EUR,960249600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Salifu Ibrahim,,,,,,,,,,,
14573084,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1342,M,1145999,EUR,1088726400,G,1,1,False,19.0,14.0,5.0,,0.0,14.0,15.0,,4.0,,1.0,3.0,,1.0,1.0,90.0,22.0,6.7,5.0,4.544e-05,16.018817384617,3.0,-9.555,-1.785,0.0554,0,0.1267,0.04,-0.03,0.13,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14573084,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,58.0,53.0,11.0,9.0,1.0,19.0,20.0,34.0,38.0,6.0,2.0,6.0,,,,90.0,79.0,7.8,9.0,0.208217,157.12616838018,25.0,-14.595,8.19,,1,,0.3,0.29,0.14,,,1.0,1.0,4.0,,2.0,,,,1.0,5.0,4.0,2.0,1.0,,,0.0563,-0.36,1.0,1.0,,,1.0,,1.0,0.2442,,,,1.0,,
14573084,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,80.0,75.0,6.0,5.0,0.0,43.0,43.0,32.0,37.0,5.0,5.0,10.0,2.0,,,90.0,92.0,7.9,6.0,0.0340227,328.3266045073,39.0,-215.145,10.605,,0,,0.49,0.28,0.18,,,,2.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,
14573084,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,79.0,74.0,6.0,3.0,0.0,50.0,51.0,24.0,28.0,7.0,8.0,2.0,,,,90.0,96.0,8.1,5.0,0.0291139,255.18019483945,28.0,-178.815,4.83,,3,,0.39,0.2,0.54,,,,1.0,2.0,,,,,2.0,1.0,2.0,2.0,,,,1.0,0.0837,-0.33,,,,,5.0,,,,3.0,,,,,
14573084,away,AZ Alkmaar,Mateo Chávez,mateo-chavez,M. Chávez,D,15,177,2187,M,1638685,EUR,1084320000,D,15,15,False,34.0,28.0,4.0,2.0,0.0,10.0,11.0,18.0,23.0,3.0,2.0,2.0,,,,82.0,59.0,7.1,10.0,0.469015,140.40654580898,17.0,-48.405,10.185,,1,,0.43,0.26,0.25,,,3.0,1.0,7.0,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0577,-0.15,3.0,3.0,Mateo Chávez,,,,,,,,,,,
14573084,away,AZ Alkmaar,Kees Smit,kees-smit,K. Smit,M,26,182,3723,M,1405756,EUR,1137801600,M,26,26,False,70.0,64.0,3.0,,1.0,24.0,26.0,40.0,44.0,5.0,,8.0,1.0,,,90.0,86.0,7.5,12.0,0.33955,303.75935111027,35.0,-93.66,13.125,,3,,0.49,0.48,0.14,,,1.0,,2.0,,5.0,3.0,,,,1.0,1.0,3.0,,1.0,1.0,0.7126,-0.59,1.0,4.0,,,,,1.0,0.0644,1.0,,,,1.0,
14573084,away,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,513,M,922018,EUR,957398400,M,6,6,False,76.0,67.0,6.0,4.0,0.0,29.0,29.0,38.0,47.0,2.0,5.0,4.0,,,,90.0,95.0,7.4,12.0,0.620626,210.40876203464,24.0,-124.32,3.36,,0,,0.24,0.27,0.31,,,2.0,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,
14573084,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1196,M,980671,EUR,952560000,M,10,10,False,50.0,47.0,2.0,2.0,0.0,16.0,17.0,31.0,33.0,3.0,3.0,10.0,1.0,,,90.0,74.0,8.1,12.0,0.718908,107.14588570558,17.0,-3.57,6.51,,6,,0.29,0.07,0.28,,True,4.0,,3.0,1.0,3.0,1.0,,,1.0,,,3.0,,1.0,,0.553,0.46,1.0,3.0,,,1.0,,2.0,0.8698,3.0,,,1.0,,1.0
14573084,away,AZ Alkmaar,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,7,7,False,27.0,23.0,2.0,1.0,0.0,8.0,9.0,15.0,18.0,9.0,,5.0,2.0,,,75.0,51.0,6.8,13.0,0.167099,222.58786128924,20.0,-104.58,5.355,,2,,-0.18,0.39,-0.05,,,1.0,1.0,8.0,,7.0,3.0,,,1.0,4.0,1.0,4.0,1.0,1.0,2.0,0.131,-0.45,,2.0,,,,,,,1.0,,,,,
14573084,away,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185,10472,M,966555,EUR,1012780800,F,9,9,False,12.0,7.0,1.0,,0.0,,,7.0,12.0,2.0,,,1.0,,,75.0,22.0,5.8,9.0,0.0944005,38.886532199133,3.0,15.33,8.925,,3,,-0.35,-0.64,0.16,,,,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,0.1715,-0.61,,1.0,,,,,1.0,0.0291,2.0,,,,,
14573084,away,AZ Alkmaar,Isak Steiner Jensen,isak-steiner-jensen,I. S. Jensen,F,17,185,423,M,1087931,EUR,1072137600,F,17,17,False,26.0,21.0,1.0,1.0,1.0,5.0,5.0,16.0,21.0,1.0,,3.0,,,,75.0,33.0,7.7,8.0,0.116518,194.04915567019,21.0,-66.675,10.5,,1,,-0.32,0.3,-0.01,,,,,4.0,,2.0,,,,,,,1.0,,,2.0,0.1275,0.51,,2.0,Isak Jensen,,1.0,,1.0,0.6954,,,,1.0,,1.0
14573084,away,AZ Alkmaar,Ro-Zangelo Daal,ro-zangelo-daal,R. Daal,M,27,173,438,M,1145989,EUR,1096675200,F,27,27,True,8.0,5.0,2.0,,0.0,,,5.0,8.0,,,,,,,15.0,8.0,6.5,3.0,0.310773,54.033800821965,5.0,-42.21,2.73,,0,,0.05,0.03,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14573084,away,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,1.0,,1.0,,,,15.0,11.0,7.2,5.0,0.00269307,11.378670907626,2.0,1.05,5.25,,3,,-0.07,0.08,0.14,,,,,,,,,,,,1.0,1.0,2.0,,,,0.4788,0.4,,,,,,,2.0,0.7445,1.0,,,,1.0,1.0
14573084,away,AZ Alkmaar,Matěj Šín,matej-sin,M. Šín,M,33,180,383,M,1170900,EUR,1086134400,M,33,33,True,6.0,4.0,,,0.0,,,4.0,6.0,,,2.0,,,,15.0,10.0,6.5,3.0,0.0273596,12.135317884724,2.0,0.73499999999997,0.62999999999998,,2,,0.1,-0.12,-0.06,,,,,3.0,,1.0,,,,1.0,,,,1.0,,1.0,0.7047,0.01,,,,,,,1.0,0.2669,1.0,,,,,
14573084,away,AZ Alkmaar,Elijah Dijkstra,elijah-dijkstra,E. Dijkstra,D,22,172,312,M,1386461,EUR,1154736000,D,22,22,True,5.0,5.0,,,0.0,,,5.0,5.0,2.0,,1.0,1.0,,,8.0,9.0,7.0,,0.0413916,59.339068443334,6.0,-48.825,-1.995,,0,,0.06,0.25,0.13,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,Elijah Dijkstra,,,,,,,,,,,
14573084,away,AZ Alkmaar,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,199,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,away,AZ Alkmaar,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184,81,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Billy van Duijl,,,,,,,,,,,
14573084,away,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Maxim Dekker,,,,,,,,,,,
14573084,away,AZ Alkmaar,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,254,M,1146002,EUR,1091836800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573084,away,AZ Alkmaar,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197,302,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lequincio Zeefuik,,,,,,,,,,,
