match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_clearanceOffLine,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11369825,home,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,False,38.0,25.0,17.0,4.0,22.0,27.0,3.0,11.0,1.0,4.0,1.0,3.0,3.0,1.0,90.0,46.0,6.9,13.0,0.0,0.0,0.00038616,0,0.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,20.0,16.0,3.0,1.0,7.0,10.0,10.0,14.0,1.0,8.0,,,,,90.0,41.0,7.2,9.0,0.088,0.1898,0.0322787,2,,,,1.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,55.0,44.0,14.0,7.0,36.0,38.0,8.0,17.0,4.0,6.0,,,,,90.0,64.0,7.0,11.0,0.045,0.0,0.00333146,1,,,,,,,2.0,4.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,55.0,41.0,13.0,5.0,34.0,41.0,7.0,14.0,3.0,6.0,,,,,90.0,63.0,7.2,14.0,0.0318,0.0,0.00133211,1,,,,,,,1.0,2.0,4.0,,1.0,,1.0,1.0,1.0,,,1.0,,2.0,True,1.0,1.0,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,False,39.0,30.0,5.0,3.0,18.0,22.0,12.0,18.0,3.0,11.0,,,,,88.0,63.0,7.2,15.0,0.0,0.0,0.0131167,0,,,,,1.0,,1.0,3.0,9.0,,,,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,
11369825,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,10.0,5.0,3.0,2.0,3.0,5.0,2.0,5.0,1.0,3.0,,,,,64.0,18.0,6.7,5.0,0.1637,0.0364,0.00727654,2,,,,,,,2.0,2.0,3.0,,,2.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11369825,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,False,32.0,26.0,6.0,2.0,17.0,17.0,9.0,15.0,3.0,5.0,,,,,90.0,42.0,6.9,6.0,0.0217,0.0,0.0125234,0,,,,,,,,2.0,3.0,,,,,,2.0,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,54.0,43.0,4.0,2.0,19.0,23.0,25.0,33.0,1.0,7.0,,,,,90.0,70.0,7.9,16.0,0.0478,0.6756,0.231631,1,,,,,2.0,1.0,2.0,5.0,4.0,,,1.0,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,
11369825,home,RSC Anderlecht,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,F,8,8,False,30.0,18.0,3.0,1.0,4.0,7.0,17.0,30.0,,6.0,,,,,77.0,45.0,6.9,19.0,0.0463,0.0,0.34942,2,,,,,7.0,3.0,3.0,6.0,2.0,2.0,,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,
11369825,home,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,9.0,5.0,,,1.0,2.0,4.0,7.0,,,,,,,77.0,26.0,6.3,13.0,0.3536,0.7897,0.00190893,1,,,,,,,,6.0,4.0,1.0,,1.0,1.0,,1.0,,3.0,,1.0,,,,3.0,3.0,2.0,,1.0,1.0,,,KDolberg,,,,,
11369825,home,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,False,10.0,7.0,,,4.0,4.0,3.0,6.0,,2.0,,,,,45.0,20.0,6.2,7.0,0.3504,0.0884,0.00828288,1,,,,,,,1.0,5.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,
11369825,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,M,7,7,True,17.0,15.0,,,2.0,4.0,13.0,13.0,,2.0,,,,,45.0,25.0,7.7,4.0,0.0127,0.4277,0.375443,1,,,,,,,1.0,4.0,5.0,1.0,,1.0,,,,,,1.0,2.0,2.0,,,3.0,,1.0,,,2.0,1.0,,,,,,,
11369825,home,RSC Anderlecht,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,M,25,25,True,16.0,13.0,2.0,,5.0,6.0,8.0,10.0,2.0,3.0,,,,,26.0,24.0,6.9,3.0,0.0323,0.0626,0.00378089,2,,,,,,,,1.0,3.0,,1.0,1.0,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,
11369825,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,7.0,5.0,1.0,,3.0,4.0,2.0,3.0,,2.0,,,,,13.0,9.0,6.7,2.0,0.0,0.0,0.00237292,0,,Mathieu,Stroeykens,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
