match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_dispossessed,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches
10407224,home,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,22.0,16.0,,,4.0,4.0,12.0,18.0,3.0,,,,90.0,38.0,7.5,10.0,1.0,5,,,,6.0,7.0,10.0,11.0,,,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,4.0,,,,3.0,,1.0,,
10407224,home,Cercle Brugge,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,15.0,6.0,6.6,2.0,,0,,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
10407224,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,327,M,362270,EUR,806716800,M,10,10,True,2.0,2.0,,,2.0,2.0,,2.0,3.0,,,,8.0,7.0,6.5,4.0,,0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,
10407224,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,8.0,2.0,,,,,2.0,8.0,1.0,,,,8.0,9.0,6.6,6.0,,0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10407224,home,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197,240,M,916035,EUR,950313600,D,24,24,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,9.0,6.0,6.3,3.0,,0,,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
10407224,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,home,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,home,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,25.0,8.0,18.0,2.0,6.0,11.0,2.0,14.0,11.0,,,2.0,90.0,38.0,6.7,17.0,,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10407224,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,D,13,13,False,46.0,35.0,6.0,2.0,22.0,30.0,13.0,16.0,9.0,,,,90.0,87.0,7.1,18.0,1.0,0,,,,2.0,2.0,3.0,7.0,,4.0,2.0,,,,4.0,3.0,2.0,2.0,,,,,,1.0,,,,,,,,
10407224,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,69.0,48.0,14.0,6.0,41.0,52.0,7.0,17.0,8.0,,,,90.0,86.0,7.0,21.0,,0,,,,2.0,5.0,5.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,True,,,,,,,
10407224,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,53.0,40.0,4.0,1.0,40.0,51.0,,2.0,9.0,,,,90.0,65.0,6.7,16.0,,0,,,,3.0,2.0,5.0,5.0,,1.0,2.0,,2.0,3.0,1.0,,,,,,,,,1.0,,1.0,,,,,,
10407224,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,62.0,45.0,10.0,4.0,32.0,44.0,13.0,19.0,11.0,,,,90.0,77.0,6.9,20.0,,0,,,,6.0,12.0,8.0,14.0,,4.0,2.0,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
10407224,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,644,M,863133,EUR,893030400,D,11,11,False,28.0,19.0,5.0,3.0,11.0,12.0,8.0,17.0,7.0,,,,90.0,52.0,6.6,17.0,2.0,0,,,,1.0,1.0,6.0,6.0,1.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,,
10407224,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,M,21,21,False,21.0,14.0,2.0,1.0,7.0,9.0,7.0,12.0,8.0,,,,45.0,33.0,6.3,13.0,1.0,0,,,,1.0,,5.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,2.0,,2.0,,,,,,
10407224,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,22.0,17.0,3.0,2.0,11.0,14.0,6.0,8.0,4.0,,,,59.0,35.0,6.4,9.0,,2,,,,2.0,,6.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,2.0,3.0,,,,,,,,
10407224,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,53.0,38.0,3.0,2.0,24.0,28.0,14.0,25.0,8.0,,,,90.0,74.0,7.4,16.0,,0,,,,3.0,3.0,6.0,13.0,1.0,2.0,2.0,2.0,,3.0,4.0,4.0,3.0,2.0,,,,,,1.0,,,,,,,,
10407224,away,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,False,34.0,22.0,,,16.0,17.0,6.0,19.0,2.0,,,,90.0,63.0,6.2,24.0,1.0,3,,,,3.0,,16.0,7.0,2.0,,,4.0,,3.0,5.0,3.0,1.0,1.0,,2.0,,1.0,2.0,2.0,,5.0,,,1.0,,,
10407224,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,False,12.0,8.0,,,4.0,4.0,4.0,8.0,3.0,,,,59.0,23.0,6.8,9.0,1.0,1,Noah Ohio,,,2.0,,3.0,3.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,3.0,,,,1.0,,1.0,,
10407224,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,10.0,8.0,1.0,,1.0,2.0,7.0,8.0,4.0,,,,45.0,29.0,6.2,11.0,,1,Cihan Canak,,,5.0,1.0,12.0,6.0,1.0,2.0,,1.0,,,7.0,3.0,2.0,1.0,,,,,,3.0,,1.0,,1.0,,1.0,,
10407224,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,8,8,True,18.0,13.0,3.0,1.0,7.0,11.0,6.0,8.0,1.0,,,,31.0,30.0,7.0,9.0,1.0,0,,,,,,1.0,6.0,,1.0,,,,1.0,1.0,1.0,4.0,2.0,,1.0,,,,1.0,,1.0,,,,,,
10407224,away,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,31.0,9.0,6.5,6.0,,1,,,,6.0,1.0,7.0,1.0,,,,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,
10407224,away,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,99,99,True,,,,,,,,,,,,,,,,,,0,Matthieu Epolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,away,Standard Liège,Alexandro Calut,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,,,0,Lucas Noubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407224,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,194,M,1004222,EUR,982454400,F,17,17,True,,,,,,,,,,,,,,,,,,0,Osher,Davida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
