match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,player_sofascoreId,stat_clearanceOffLine
11391431,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,19.0,14.0,8.0,3.0,13.0,15.0,1.0,4.0,4.0,1.0,3.0,4.0,90.0,28.0,7.6,5.0,0.00016877,0,0.8679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391431,home,Toulouse,Mikkel Desler,,,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,23.0,20.0,3.0,1.0,7.0,10.0,13.0,15.0,3.0,,,,56.0,39.0,6.8,5.0,0.0185352,1,,2.0,1.0,1.0,1.0,1.0,1.0,0.1122,,,,,,,,,,,,,,,,,,,,,,,,
11391431,home,Toulouse,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,6,6,False,40.0,29.0,5.0,,23.0,26.0,6.0,14.0,4.0,,,,90.0,53.0,7.3,11.0,0.00414934,0,,,4.0,5.0,,1.0,1.0,,3.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11391431,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,55.0,47.0,9.0,7.0,32.0,35.0,15.0,20.0,9.0,,,,90.0,66.0,7.5,8.0,0.0122035,1,,,3.0,7.0,1.0,1.0,2.0,0.0487,1.0,5.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,
11391431,home,Toulouse,Moussa Diarra,,,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,37.0,33.0,1.0,1.0,14.0,15.0,19.0,24.0,1.0,,,,90.0,62.0,7.2,13.0,0.0155894,0,,2.0,3.0,3.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,
11391431,home,Toulouse,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,380,M,1128902,EUR,1048636800,M,10,10,False,26.0,21.0,1.0,,5.0,6.0,16.0,22.0,8.0,,,,57.0,42.0,7.1,11.0,0.0791475,2,,2.0,7.0,6.0,,1.0,1.0,0.0683,2.0,,3.0,2.0,,,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.275,,,,,,,,
11391431,home,Toulouse,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,51.0,36.0,12.0,5.0,16.0,18.0,22.0,38.0,3.0,,,,90.0,72.0,7.7,20.0,0.118201,2,,5.0,5.0,7.0,,2.0,3.0,0.1369,,2.0,,,2.0,1.0,2.0,2.0,3.0,2.0,,1.0,2.0,,,0.4036,True,2.0,2.0,,,,,
11391431,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,False,31.0,29.0,2.0,2.0,12.0,14.0,17.0,19.0,5.0,,,,71.0,41.0,6.9,5.0,0.0197846,1,,2.0,5.0,3.0,,2.0,1.0,0.0867,1.0,,,,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,
11391431,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,39.0,32.0,2.0,1.0,16.0,19.0,17.0,25.0,8.0,,,,82.0,54.0,7.0,16.0,0.274479,2,,5.0,5.0,1.0,,1.0,1.0,0.1645,,,2.0,,,,,,,,2.0,1.0,2.0,,,0.7377,,1.0,2.0,1.0,,,,
11391431,home,Toulouse,César Gelabert,,,cesar-gelabert,C. Gelabert,M,10,183,320,M,883156,EUR,972950400,F,11,11,False,38.0,30.0,2.0,2.0,9.0,11.0,21.0,27.0,4.0,,,,71.0,48.0,7.1,11.0,0.321758,2,,,6.0,2.0,1.0,,1.0,0.0633,,1.0,3.0,1.0,,,,,,3.0,,1.0,,1.0,,,,,3.0,,1.0,,,
