match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10382240,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,37.0,25.0,21.0,9.0,21.0,24.0,4.0,13.0,1.0,15.0,1.0,1.0,3.0,6.0,90.0,55.0,8.2,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,60.0,52.0,8.0,6.0,33.0,36.0,19.0,27.0,8.0,12.0,1.0,,,,90.0,91.0,7.9,19.0,0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,67.0,53.0,7.0,3.0,37.0,42.0,16.0,25.0,2.0,9.0,,,,,90.0,77.0,7.7,15.0,2,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,66.0,59.0,5.0,4.0,42.0,46.0,17.0,20.0,7.0,12.0,,,,,71.0,72.0,7.8,7.0,1,,,5.0,,,,,,,2.0,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,
10382240,home,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,65.0,51.0,6.0,3.0,27.0,32.0,26.0,37.0,3.0,5.0,1.0,,,,90.0,89.0,6.9,23.0,0,4.0,,,6.0,2.0,3.0,,1.0,,2.0,2.0,1.0,,,,,3.0,,1.0,2.0,2.0,1.0,,,,,,,,
10382240,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,66.0,61.0,4.0,2.0,24.0,28.0,39.0,41.0,6.0,10.0,,,,,90.0,80.0,7.4,7.0,0,3.0,,1.0,3.0,2.0,4.0,4.0,,2.0,1.0,,,,,,,1.0,,,1.0,2.0,1.0,True,,,,,,,
10382240,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,75.0,66.0,6.0,4.0,30.0,31.0,36.0,44.0,12.0,7.0,2.0,,,,90.0,92.0,7.8,12.0,3,,2.0,2.0,5.0,2.0,2.0,2.0,,,6.0,4.0,3.0,1.0,,1.0,,1.0,,,2.0,,,,2.0,,,,,,
10382240,home,NEC Nijmegen,Oussama Tannane,,,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,M,14,14,False,57.0,50.0,4.0,2.0,14.0,14.0,38.0,51.0,7.0,2.0,3.0,,,,89.0,82.0,8.4,17.0,6,8.0,,1.0,3.0,,4.0,3.0,,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,3.0,2.0,1.0,,2.0,,,,,,
10382240,home,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,F,7,7,False,29.0,23.0,3.0,3.0,6.0,6.0,17.0,23.0,10.0,3.0,1.0,,,,71.0,49.0,7.3,8.0,5,,2.0,,4.0,,7.0,6.0,,,3.0,3.0,1.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,,
10382240,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,12.0,10.0,,,3.0,3.0,7.0,9.0,8.0,,5.0,,,,85.0,29.0,7.4,10.0,1,,1.0,2.0,8.0,,1.0,1.0,,,,,3.0,2.0,,1.0,1.0,,,,3.0,,5.0,,,,1.0,,,,
10382240,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,F,11,11,False,44.0,30.0,,,10.0,12.0,21.0,33.0,9.0,6.0,1.0,,,,85.0,64.0,7.2,21.0,2,1.0,1.0,1.0,7.0,2.0,6.0,5.0,,,2.0,2.0,3.0,,1.0,1.0,,,,1.0,3.0,1.0,3.0,,,1.0,,,,,
10382240,home,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,True,12.0,11.0,1.0,1.0,9.0,10.0,2.0,2.0,,4.0,,,,,19.0,15.0,7.2,1.0,0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10382240,home,NEC Nijmegen,Anthony Musaba,,,anthony-musaba,A. Musaba,F,20,182,2509,M,979473,EUR,976060800,F,77,77,True,2.0,2.0,,,2.0,2.0,,,2.0,,,,,,19.0,7.0,6.6,2.0,0,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10382240,home,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,6,6,True,2.0,2.0,,,2.0,2.0,,,,,,,,,9.0,3.0,6.3,1.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,4.0,2.0,,,,1.0,2.0,3.0,1.0,,,,,,9.0,6.0,7.2,3.0,1,,,1.0,2.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,235,M,932856,EUR,1010620800,M,8,8,True,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,1.0,3.0,,2.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382240,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,c.verdonk,,,
10382240,home,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
