match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_hitWoodwork
10434073,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,27.0,11.0,25.0,9.0,3.0,4.0,8.0,23.0,1.0,4.0,10.0,1.0,1.0,3.0,4.0,1.0,1.0,90.0,42.0,7.3,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,12,12,False,45.0,33.0,10.0,7.0,17.0,22.0,16.0,26.0,6.0,,6.0,1.0,,,,,,90.0,75.0,7.0,21.0,1,,,True,3.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185,23,M,802645,EUR,861148800,D,86,86,False,26.0,15.0,7.0,1.0,13.0,18.0,2.0,8.0,5.0,6.0,8.0,,,,,,,90.0,39.0,6.9,11.0,0,,,,,5.0,2.0,5.0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,
10434073,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,12.0,8.0,2.0,1.0,7.0,9.0,1.0,3.0,5.0,7.0,3.0,,,,,,,90.0,27.0,7.2,4.0,0,,,,,1.0,1.0,1.0,,,,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,
10434073,home,Hatayspor,Sam Adekugbe,sam-adekugbe,S. Adekugbe,D,3,175,284,M,362042,EUR,790214400,D,23,23,False,28.0,20.0,8.0,3.0,10.0,13.0,12.0,19.0,3.0,3.0,6.0,1.0,,,,,,90.0,53.0,7.0,14.0,1,,,,4.0,6.0,1.0,8.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,
10434073,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,False,25.0,19.0,6.0,3.0,7.0,8.0,12.0,18.0,6.0,1.0,4.0,3.0,,,,,,89.0,38.0,6.6,11.0,0,,,,1.0,,3.0,3.0,,,,,,,2.0,1.0,,,3.0,,1.0,,,,,,,,,
10434073,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,False,26.0,18.0,6.0,1.0,9.0,12.0,9.0,14.0,6.0,,7.0,,,,,,,71.0,38.0,6.5,10.0,1,,,,,1.0,1.0,3.0,3.0,3.0,,3.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
10434073,home,Hatayspor,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,False,13.0,10.0,2.0,2.0,5.0,6.0,5.0,7.0,1.0,1.0,4.0,,,,,,,45.0,20.0,6.5,6.0,1,,,,,2.0,1.0,5.0,,,1.0,1.0,,,2.0,,,,3.0,1.0,,,1.0,,,,,,,
10434073,home,Hatayspor,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,11,11,False,26.0,22.0,3.0,2.0,7.0,7.0,16.0,22.0,3.0,1.0,4.0,,,,,,,90.0,40.0,7.3,9.0,1,,,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,
10434073,home,Hatayspor,Kaan Kanak,kaan-kanak,K. Kanak,D,,173,15,M,78839,EUR,655171200,M,26,26,False,9.0,9.0,,,4.0,4.0,5.0,8.0,2.0,,2.0,1.0,,,,,,45.0,19.0,6.3,6.0,1,,,,3.0,1.0,,3.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,
10434073,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,99,99,False,13.0,8.0,1.0,1.0,4.0,5.0,4.0,9.0,7.0,,1.0,1.0,,,,,,81.0,26.0,7.6,9.0,2,Bertug Yildirim,,,1.0,5.0,6.0,10.0,1.0,,1.0,,,,3.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
10434073,home,Hatayspor,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,F,25,25,True,10.0,9.0,,,1.0,1.0,8.0,9.0,2.0,1.0,1.0,,,,,,,45.0,17.0,7.2,5.0,1,,,,,1.0,2.0,4.0,1.0,,,,,,1.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,ayoub_elkaabii,1.0,
10434073,home,Hatayspor,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,,175,55,M,44653,EUR,554774400,M,7,7,True,28.0,25.0,2.0,2.0,11.0,13.0,14.0,16.0,2.0,,7.0,,,,,,,45.0,41.0,6.8,9.0,0,,,,1.0,,,2.0,2.0,2.0,,,,,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,
10434073,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,10,10,True,12.0,8.0,1.0,,2.0,5.0,6.0,8.0,6.0,,6.0,2.0,,,,,,19.0,20.0,7.1,6.0,0,,,,1.0,,,,1.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Zé Luís,ze-luis,Z. Luís,F,,185,233,M,101973,EUR,664675200,F,29,29,True,7.0,4.0,1.0,,,1.0,4.0,6.0,2.0,1.0,,,,,,,,9.0,14.0,6.4,5.0,1,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0
10434073,home,Hatayspor,Jeremy Dudziak,jeremy-dudziak,J. Dudziak,D,28,178,174,M,187187,EUR,809568000,M,71,71,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,8.0,4.0,6.4,1.0,0,Jeremy,Dudziak,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Engin Aksoy,engin-aksoy,E. Aksoy,D,13,184,16,M,1166884,EUR,1068768000,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,Engin Aksoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Sadik Bas,sadik-bas,S. Bas,D,,180,4,M,859172,EUR,768614400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434073,home,Hatayspor,Christian Atsu,christian-atsu,C. Atsu,M,,165,743,,152390,EUR,695001600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
