match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_wonContest,stat_dispossessed,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside
12514063,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,,15.0,4.0,6.0,2.0,0.0,3.0,6.0,1.0,9.0,,2.0,,,,,,,52.0,26.0,7.6,13.0,0.0006374,3,,,,3.0,4.0,7.0,4.0,,,,,,,,,,,,,0.4251,4.0,,3.0,,,,3.0,1.0,0.8019,,
12514063,home,SC Farense,Cuba,bruno-santos,Cuba,F,18,178,29,M,1170637,EUR,1050451200,F,17,17,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,,,38.0,12.0,6.4,4.0,0.00806098,0,,,,3.0,7.0,2.0,2.0,,1.0,1.0,,,,1.0,1.0,Bruno Santos,,1.0,,,1.0,,,1.0,,,,,,,
12514063,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,,17.0,13.0,2.0,2.0,0.0,7.0,7.0,6.0,13.0,,5.0,,,,,,,27.0,25.0,6.7,8.0,0.0140248,0,,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
12514063,home,SC Farense,Gio Almeida,geovanny-almeida,G. Almeida,M,16,185,26,M,1890492,EUR,1089763200,M,16,16,True,,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,,2.0,,,,,,,27.0,13.0,6.8,2.0,0.0207733,1,,,,1.0,3.0,3.0,,,,2.0,1.0,,1.0,,,,,1.0,,0.0274,1.0,1.0,,,1.0,,1.0,,0.0092,,
12514063,home,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,,9.0,5.0,1.0,,0.0,2.0,2.0,3.0,9.0,,3.0,,,,,,,27.0,17.0,6.3,9.0,0.00186183,0,,2.0,,1.0,4.0,1.0,2.0,,,1.0,1.0,,1.0,,,Álex,Bermejo Escribano,1.0,,,,,,,,,,,,,
12514063,home,SC Farense,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,19,19,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,15.0,9.0,6.6,2.0,0.00071706,0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12514063,home,SC Farense,Kaique,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaique,,,,,,,,,,,,,,,
12514063,home,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514063,home,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514063,home,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514063,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,,14.0,14.0,3.0,3.0,0.0,13.0,13.0,1.0,1.0,,11.0,,2.0,3.0,,,,90.0,23.0,7.0,,0.00062886,0,-0.1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,
12514063,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,,35.0,31.0,1.0,1.0,0.0,5.0,5.0,28.0,32.0,,2.0,,,,,,,45.0,50.0,7.2,6.0,0.130309,0,,2.0,2.0,,3.0,5.0,2.0,,1.0,3.0,2.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,
12514063,away,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,,82.0,71.0,7.0,3.0,0.0,24.0,28.0,47.0,55.0,2.0,8.0,,,,,,,90.0,93.0,7.4,12.0,0.0231318,0,,1.0,,3.0,5.0,8.0,2.0,,3.0,1.0,1.0,,,,,,,1.0,,,5.0,1.0,2.0,,1.0,,,,,,
12514063,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,True,87.0,75.0,15.0,11.0,0.0,30.0,34.0,45.0,53.0,3.0,3.0,,,,,,,90.0,101.0,7.5,15.0,0.0365698,0,,,,1.0,2.0,10.0,1.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,,,8.0,,1.0,,,,,,,Notamendi30,
12514063,away,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,,84.0,79.0,4.0,3.0,0.0,25.0,26.0,54.0,60.0,6.0,9.0,,,,,,,90.0,114.0,8.1,13.0,0.0510602,1,,2.0,,3.0,6.0,5.0,2.0,,1.0,4.0,3.0,,3.0,,1.0,,,1.0,,0.1255,,,1.0,1.0,1.0,,1.0,1.0,0.4338,,
12514063,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,,61.0,55.0,3.0,2.0,0.0,10.0,12.0,45.0,54.0,,7.0,,,,,,,90.0,79.0,7.5,14.0,0.0738106,1,,5.0,,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,,0.0523,,,,,,,1.0,,0.0443,,
12514063,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,,76.0,70.0,5.0,4.0,0.0,15.0,16.0,55.0,60.0,2.0,3.0,,,,,,,90.0,86.0,7.3,6.0,0.0571563,1,,,,,3.0,5.0,1.0,,2.0,2.0,2.0,,,1.0,,,,3.0,,0.0176,1.0,,1.0,,,1.0,,,,,
12514063,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,,73.0,63.0,6.0,5.0,0.0,13.0,14.0,51.0,67.0,,5.0,,,,,,,89.0,93.0,7.3,22.0,0.178441,2,,8.0,1.0,1.0,3.0,4.0,1.0,,,,,,2.0,3.0,1.0,,,1.0,2.0,0.0945,1.0,,,,,,,,,orkunkokcu,
12514063,away,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,30027,EUR,571795200,F,11,11,False,,69.0,59.0,6.0,5.0,0.0,7.0,7.0,53.0,69.0,,4.0,,,,,,,87.0,95.0,7.7,23.0,0.281913,4,,7.0,1.0,,6.0,4.0,4.0,,,1.0,,,2.0,2.0,1.0,,,2.0,,0.2113,,,1.0,,1.0,2.0,2.0,,0.1459,ÁDiMaría,1.0
12514063,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,,24.0,20.0,2.0,2.0,0.0,10.0,12.0,10.0,12.0,,2.0,,,,,,,87.0,33.0,8.1,6.0,0.096002,4,,,,1.0,1.0,4.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,,,1.0,0.7642,1.0,,1.0,,,,3.0,1.0,1.1133,vangelis_pavlidis,1.0
12514063,away,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,903324,EUR,908928000,F,17,17,False,,30.0,26.0,,,1.0,4.0,4.0,23.0,27.0,,5.0,,,,,,,76.0,44.0,7.7,11.0,0.140324,2,,1.0,1.0,,4.0,3.0,6.0,1.0,,,,,2.0,,3.0,,,,2.0,0.1024,1.0,,2.0,,,,,,,KAktürkoğlu,1.0
12514063,away,Benfica,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1031,M,836711,EUR,915408000,D,37,37,True,,28.0,23.0,1.0,,0.0,1.0,3.0,24.0,30.0,,1.0,,,,,,,45.0,38.0,7.3,9.0,0.201395,0,,5.0,2.0,,1.0,2.0,,,,2.0,2.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,1.0
12514063,away,Benfica,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,7,7,True,,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,14.0,9.0,6.8,,0.00784292,3,,,,,1.0,2.0,,,,,,,,1.0,,,,,1.0,0.1668,1.0,,,,1.0,2.0,,,,,
12514063,away,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,870762,EUR,893462400,F,9,9,True,,,,,,0.0,,,,,,,,,,,,,9.0,1.0,6.5,,,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,arthurcabral9,
12514063,away,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,9.0,4.0,6.2,2.0,0.021184,0,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,andreasschjelderup,
12514063,away,Benfica,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,85,85,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,1.12e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,renatosanches,
12514063,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514063,away,Benfica,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issa_kabore_29,
12514063,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antoniosilva.66,
12514063,away,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4218,M,922454,EUR,953856000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
