match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,captain,stat_aerialLost,player_sofascoreId,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goals
11388391,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,1,1,False,26.0,9.0,19.0,2.0,7.0,12.0,2.0,14.0,1.0,9.0,1.0,2.0,1.0,2.0,90.0,38.0,6.4,17.0,0.0025825,0,-0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,False,16.0,15.0,,,10.0,11.0,5.0,5.0,7.0,3.0,1.0,,,,90.0,38.0,6.6,7.0,0.00375263,0,,6.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Mathias Ross,,,mathias-ross,M. Ross,D,2,190,376,M,918435,EUR,979516800,D,4,4,False,15.0,12.0,4.0,2.0,7.0,7.0,5.0,8.0,4.0,,,,,,79.0,21.0,6.5,4.0,0.00390969,0,,3.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,27.0,21.0,3.0,1.0,19.0,21.0,2.0,6.0,3.0,7.0,,,,,49.0,34.0,6.3,6.0,0.00138177,0,,3.0,1.0,3.0,2.0,,,1.0,,,1.0,2.0,True,1.0,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,36.0,22.0,13.0,3.0,14.0,22.0,8.0,16.0,2.0,7.0,2.0,,,,90.0,56.0,6.4,18.0,0.00726421,1,,4.0,,6.0,1.0,1.0,,,,,1.0,,,1.0,c.verdonk,2.0,2.0,1.0,0.0187,0.0425,,,,,,,,,,,
11388391,home,NEC Nijmegen,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,24.0,17.0,5.0,3.0,7.0,12.0,10.0,12.0,2.0,7.0,,,,,79.0,39.0,7.4,8.0,0.0117009,1,,,,3.0,,2.0,,2.0,1.0,1.0,,,,,,,,1.0,0.0415,0.388,1.0,2.0,,,,,,,,,
11388391,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,23.0,21.0,6.0,5.0,12.0,12.0,9.0,12.0,,2.0,,,,,71.0,35.0,6.5,5.0,0.0264118,0,,5.0,2.0,3.0,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,
11388391,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170,874,M,35208,EUR,581385600,M,9,9,False,34.0,27.0,5.0,3.0,15.0,17.0,14.0,27.0,6.0,7.0,5.0,,,,90.0,61.0,6.8,18.0,0.182433,4,,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,10.0,1.0,1.0,0.7521,0.576,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,
11388391,home,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,11,11,False,24.0,18.0,4.0,3.0,5.0,7.0,13.0,19.0,3.0,4.0,1.0,,,,90.0,39.0,7.3,14.0,0.20425,1,,6.0,,1.0,,,,,,,,,,,,2.0,7.0,,0.0141,,1.0,5.0,1.0,,2.0,,1.0,,,3.0,
11388391,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,18.0,14.0,1.0,1.0,10.0,12.0,4.0,6.0,6.0,4.0,3.0,,,,90.0,38.0,6.7,14.0,0.00354564,3,,9.0,1.0,1.0,,,,1.0,1.0,3.0,,1.0,,1.0,,,3.0,1.0,0.0637,0.5718,,,5.0,,1.0,,1.0,1.0,,,1.0
11388391,home,NEC Nijmegen,Sylla Sow,,,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,False,7.0,4.0,,,2.0,3.0,2.0,4.0,2.0,1.0,1.0,,,,51.0,13.0,6.1,7.0,0.00355604,1,,10.0,1.0,,,,,,,1.0,2.0,1.0,,4.0,,,1.0,1.0,0.4585,0.2843,,1.0,2.0,,,1.0,,,,,
11388391,home,NEC Nijmegen,Youri Baas,,,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,5,5,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,,,,39.0,18.0,6.4,3.0,0.00490785,0,,2.0,,,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
11388391,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186,1469,M,831860,EUR,870998400,F,18,18,True,8.0,6.0,,,3.0,3.0,3.0,5.0,1.0,1.0,,,,,19.0,8.0,6.4,2.0,0.00256716,0,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,3.0,2.0,,,2.0,2.0,1.0,2.0,,2.0,,,,,11.0,5.0,6.3,2.0,0.00606756,0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
11388391,home,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,F,10,10,True,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,11.0,4.0,7.5,,0.00019036,1,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,0.6481,0.8163,,,,,1.0,,,,,,1.0
11388391,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,D'Leanu Arts,,,dleanu-arts,D. Arts,D,,175,81,M,1171870,EUR,1053993600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,home,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,32.0,27.0,15.0,10.0,24.0,27.0,3.0,5.0,,9.0,,1.0,3.0,4.0,90.0,38.0,7.2,5.0,0.00153644,0,0.6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388391,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,65.0,61.0,3.0,,13.0,14.0,48.0,51.0,7.0,7.0,,,,,90.0,80.0,7.4,5.0,0.349479,1,,3.0,1.0,1.0,,2.0,,3.0,2.0,1.0,2.0,1.0,True,,,,3.0,,0.0622,,,4.0,,,3.0,,1.0,,,,
