match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_lastManTackle,stat_errorLeadToAShot
14566856,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3285,M,253809,EUR,760579200,G,1,1,False,28.0,24.0,6.0,2.0,0.0,24.0,25.0,3.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,38.0,7.1,4.0,0.00016654,20.268,5.58076,0.0,0.4996,0,0.2179,0.0,0.01,-0.04,0.42,3.76,1.69,0.12,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566856,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1958,M,1167818,EUR,1096243200,D,22,22,False,37.0,35.0,,,0.0,13.0,13.0,24.0,,2.0,,,,,,80.0,56.0,6.3,7.0,0.0158718,31.752,10.581,23.0,,0,,-0.2,0.14,-0.12,,2.34,4.9,1.87,0.94,0.53,22.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14566856,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3316,M,1126512,EUR,1066867200,D,6,6,False,48.0,44.0,6.0,3.0,0.0,30.0,30.0,18.0,2.0,3.0,,,,,,80.0,52.0,6.9,4.0,0.00379961,27.324,8.00774,4.0,,0,,0.01,0.12,0.13,,2.68,3.93,0.94,0.37,0.09,14.0,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14566856,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6701,M,1001196,EUR,998697600,D,25,25,False,80.0,70.0,6.0,4.0,0.0,39.0,40.0,40.0,1.0,2.0,,,,,,90.0,89.0,7.1,11.0,0.0445403,27.576,10.64299,7.0,,1,,0.34,0.17,-0.03,,2.86,5.68,1.45,0.52,0.13,31.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,2.0,,,goncaloinacio_25,1.0,1.0,0.0149,1.0,-0.03,,,,,,,,,,,,
14566856,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3568,M,929193,EUR,950572800,D,20,20,False,33.0,23.0,1.0,1.0,0.0,15.0,17.0,16.0,1.0,6.0,,,,,,89.0,57.0,6.5,17.0,0.0402942,31.14,10.46087,18.0,,0,,-0.18,0.25,-0.19,,2.78,4.99,1.56,0.72,0.4,8.0,4.0,4.0,5.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,
14566856,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4430,M,859917,EUR,930268800,M,42,42,False,78.0,70.0,4.0,2.0,0.0,35.0,35.0,43.0,,7.0,,,,,,90.0,88.0,6.8,11.0,0.0552826,28.512,11.30783,9.0,,1,,0.28,0.25,0.19,,2.93,5.75,1.79,0.65,0.19,35.0,,6.0,2.0,1.0,,,1.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,0.0054,3.0,-0.17,,True,,,,,,,,,,
14566856,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1499,M,1410209,EUR,1168041600,M,52,52,False,37.0,34.0,3.0,2.0,0.0,18.0,18.0,19.0,,4.0,,,,,,64.0,48.0,6.9,6.0,0.0234333,28.188,8.30611,7.0,,1,,0.06,0.25,0.16,,1.82,4.07,1.52,0.73,0.16,16.0,,3.0,4.0,3.0,,,,2.0,1.0,,,,,2.0,,,,0.2088,1.0,-0.3,,,1.0,0.3002,,,,,,,,
14566856,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12866,M,1403165,EUR,1177891200,M,7,7,False,24.0,20.0,2.0,2.0,0.0,7.0,8.0,16.0,,4.0,,,,,,64.0,39.0,6.8,9.0,0.0549149,30.528,7.17695,13.0,,1,,0.14,0.25,-0.01,,2.26,2.97,1.03,0.62,0.29,13.0,4.0,2.0,3.0,,2.0,,,1.0,1.0,,,,,2.0,GeoQuenda07,,,0.0521,1.0,-0.2,,,1.0,0.1363,1.0,1.0,,,,,,
14566856,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11957,M,830431,EUR,946425600,M,17,17,False,29.0,23.0,,,0.0,4.0,5.0,24.0,,3.0,,,,,,90.0,46.0,6.6,13.0,0.0497232,28.584,10.6904,12.0,,2,,0.21,0.24,-0.08,,3.23,4.62,1.74,0.87,0.23,19.0,1.0,5.0,3.0,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,2.0,,,trincao,1.0,1.0,0.0955,2.0,-0.04,,,1.0,0.0091,,,,,,,,
14566856,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8291,M,895764,EUR,898992000,M,8,8,False,36.0,26.0,1.0,1.0,1.0,4.0,5.0,31.0,1.0,3.0,,,,,,90.0,49.0,6.1,16.0,0.0403696,28.728,10.78503,13.0,,1,,-0.3,0.26,-0.12,,3.12,5.01,1.6,0.79,0.27,22.0,1.0,9.0,2.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,1.0,pedroogoncalves28,4.0,1.0,0.0203,1.0,0.0,1.0,,,,,,1.0,1.0,,,,
