match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded
11407394,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183.0,97764,M,889259,EUR,981936000,F,77,77,False,31.0,23.0,4.0,3.0,7.0,9.0,24.0,,2.0,,,83.0,54.0,9.4,14.0,0.842,0.8968,0.197683,6,,Kvaradona,,16.0,2.0,,,,4.0,8.0,2.0,6.0,4.0,3.0,,,,1.0,2.0,,,,,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,,
11407394,home,Napoli,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182.0,2672,M,947929,EUR,951782400,M,29,29,True,18.0,17.0,,,5.0,6.0,13.0,,1.0,,,27.0,27.0,6.9,4.0,0.0661,0.0,0.157547,2,,,,13.0,1.0,1.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
11407394,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179.0,9782,M,341143,EUR,804902400,F,18,18,True,4.0,4.0,,,2.0,2.0,2.0,,,,,27.0,9.0,7.1,1.0,0.4477,1.3383,0.00635857,3,,simeonegiovanni,,2.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,3.0,,,,1.0,,,,,,
11407394,home,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188.0,1162,M,857671,EUR,934243200,M,24,24,True,8.0,6.0,,,4.0,4.0,4.0,,1.0,,,19.0,11.0,6.4,3.0,0.0907,0.0,0.00082752,1,,,,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,
11407394,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3699,M,838232,EUR,938131200,M,7,7,True,8.0,7.0,,,1.0,2.0,6.0,,1.0,,,11.0,11.0,6.8,2.0,0.0,0.0,0.00803786,0,,,,6.0,,,,,1.0,2.0,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172.0,8190,M,865651,EUR,950832000,F,81,81,True,6.0,5.0,1.0,,2.0,2.0,4.0,,,,,11.0,7.0,6.5,1.0,0.0,0.0,0.00739382,0,,giacomo.raspadori,,3.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11407394,home,Napoli,Hubert Idasiak,hubert-idasiak,H. Idasiak,G,16,188.0,332,M,970829,EUR,1012694400,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190.0,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Luigi D'Avino,davino-luigi,L. D'Avino,D,15,186.0,137,M,1154899,EUR,1134000000,D,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Luigi D'Avino,,,,,,,,,,,,,,,,
11407394,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3517,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170.0,333,M,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182.0,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,home,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183.0,1108,M,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,17.0,15.0,4.0,2.0,13.0,14.0,3.0,,5.0,5.0,6.0,90.0,27.0,7.2,2.0,0.0,0.0,0.00021204,0,1.488,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407394,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,37.0,30.0,1.0,,15.0,17.0,20.0,1.0,4.0,,,90.0,48.0,6.6,8.0,0.0455,0.0,0.00897574,1,,,,15.0,,,,1.0,2.0,5.0,1.0,2.0,2.0,1.0,,2.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
11407394,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,35.0,29.0,10.0,7.0,23.0,26.0,9.0,4.0,3.0,,,90.0,46.0,5.8,7.0,0.0484,0.0447,0.00367338,1,,,,6.0,,,3.0,1.0,5.0,2.0,2.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,
11407394,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,1063373,EUR,1011225600,D,31,31,False,33.0,32.0,,,24.0,24.0,9.0,9.0,5.0,,,90.0,46.0,6.5,1.0,0.0,0.0,0.0014507,0,,,,8.0,,,,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,Thomas Kristensen,,1.0,3.0,,,,,,,,,,,,,
11407394,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,593,M,983059,EUR,1028246400,M,2,2,False,10.0,8.0,,,2.0,2.0,10.0,2.0,,,,58.0,32.0,6.2,10.0,0.0,0.0,0.0836112,0,,,,7.0,2.0,1.0,,2.0,7.0,7.0,1.0,4.0,2.0,,,1.0,,2.0,1.0,,,,2.0,2.0,,,2.0,,,,,,,,,1.0
11407394,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,False,19.0,16.0,2.0,1.0,8.0,8.0,14.0,2.0,4.0,,,72.0,35.0,6.8,8.0,0.1959,0.0,0.00751444,3,,,,8.0,3.0,,1.0,,1.0,3.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,2.0,,,,,,,
11407394,away,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,20.0,19.0,2.0,2.0,8.0,9.0,11.0,1.0,6.0,,,59.0,25.0,6.5,2.0,0.0,0.0,0.00731964,0,,,True,11.0,,,,,2.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11407394,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,895592,EUR,905472000,M,32,32,False,32.0,29.0,4.0,4.0,15.0,15.0,19.0,2.0,4.0,,,90.0,46.0,6.1,10.0,0.0793,0.0,0.0138693,2,,,,14.0,2.0,,2.0,1.0,11.0,3.0,5.0,3.0,1.0,2.0,,,,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,
11407394,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,12,12,False,18.0,15.0,3.0,2.0,8.0,10.0,10.0,2.0,6.0,,,72.0,38.0,6.8,9.0,0.0047,0.0,0.0567783,1,,,,8.0,2.0,1.0,,,1.0,3.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,False,12.0,10.0,,,6.0,7.0,6.0,,1.0,,,58.0,30.0,6.6,10.0,0.0859,0.0168,0.00257782,2,,,,4.0,1.0,,,1.0,4.0,3.0,,5.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,
11407394,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,False,8.0,6.0,,,4.0,5.0,3.0,,1.0,,,90.0,22.0,6.3,8.0,0.033,0.0,0.0128825,1,,,,2.0,,,,1.0,7.0,2.0,2.0,,,1.0,,,,2.0,1.0,,,,1.0,4.0,,,1.0,,,,,,,,,
11407394,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185.0,384,M,976401,EUR,985219200,D,13,13,True,8.0,5.0,1.0,1.0,3.0,3.0,7.0,,,,,32.0,17.0,6.3,5.0,0.0,0.0,0.0888613,0,,,,4.0,2.0,2.0,1.0,,3.0,3.0,,1.0,,,,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,
11407394,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182.0,366,M,359640,EUR,820972800,F,7,7,True,8.0,6.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,,,32.0,18.0,7.1,5.0,0.0371,0.0,0.0207226,1,,,,5.0,,,,,2.0,4.0,,2.0,2.0,,1.0,,,1.0,1.0,Isaac,Success,,,2.0,,,2.0,1.0,1.0,,1.0,,,,,
11407394,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,15.0,13.0,,,3.0,4.0,14.0,,4.0,,,31.0,27.0,7.7,4.0,0.1591,0.9671,0.0936602,1,,lakisamar10,,11.0,3.0,1.0,,,2.0,6.0,1.0,5.0,5.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,
11407394,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,True,10.0,10.0,,,7.0,7.0,4.0,,2.0,,,18.0,14.0,6.4,2.0,0.0,0.0,0.00065825,0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
11407394,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,6.0,5.0,,,1.0,2.0,6.0,,1.0,,,18.0,12.0,6.3,4.0,0.0,0.0,0.00848929,0,,,,4.0,2.0,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Joel Malusà,malusa-joel,J. Malusà,G,,,17,M,1479018,EUR,1175040000,G,72,72,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Joel,Malusa,,,,,,,,,,,,,,,
11407394,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195.0,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Axel Guessand,,,,,,,,,,,,,,,,
11407394,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177.0,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407394,away,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Etienne Camara,,,,,,,,,,,,,,,,
11407394,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164.0,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,,,,
