match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalOffside,player_sofascoreId,stat_hitWoodwork
11406854,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,,15.0,10.0,1.0,,4.0,5.0,6.0,10.0,,2.0,1.0,1.0,,,,,,89.0,31.0,6.5,11.0,0.00493524,3,,99,,,,9.0,2.0,,,,,,2.0,,,3.0,1.0,,1.0,,,3.0,1.0,1.0,0.2201,1.0,0.5,1.0,1.0,,,,
11406854,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,193,669,M,839909,EUR,890092800,M,6,6,True,,9.0,7.0,1.0,,2.0,2.0,5.0,7.0,2.0,2.0,,,,,,,,18.0,14.0,6.9,2.0,0.00144748,0,,10,,,,2.0,,,,1.0,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179,185,M,148566,EUR,677116800,F,92,92,True,,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,2.0,,,,,,,,17.0,8.0,6.8,1.0,0.00560924,1,,92,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,0.0264,,,,,,,,
11406854,home,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,183,531,M,927030,EUR,970876800,F,8,8,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,4.0,,1.0,0.00233231,0,,7,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11406854,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,True,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,True,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,893642,EUR,949968000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,182,950,M,188405,EUR,790387200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,202,6222,M,356160,EUR,856396800,G,32,32,False,,40.0,27.0,22.0,10.0,21.0,26.0,6.0,14.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,,,90.0,53.0,7.4,13.0,0.00454516,0,0.2461,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
11406854,away,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,184,149,M,158235,EUR,723081600,D,26,26,False,,65.0,58.0,4.0,2.0,41.0,42.0,17.0,24.0,,6.0,2.0,6.0,,,,,,90.0,82.0,7.2,11.0,0.0105525,0,,,,1.0,,1.0,4.0,3.0,,,3.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
11406854,away,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,188,274,M,982601,EUR,950486400,D,6,6,False,,34.0,28.0,1.0,,24.0,29.0,4.0,5.0,2.0,6.0,3.0,3.0,,,,,,83.0,52.0,7.3,6.0,0.00094664,0,,20,,,,2.0,,,,7.0,4.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
11406854,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,182,1729,M,67769,EUR,714700800,D,13,13,False,True,18.0,15.0,2.0,1.0,12.0,15.0,3.0,3.0,,,1.0,1.0,,,,,,20.0,19.0,6.2,3.0,0.00068974,0,,12,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11406854,away,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,188,2480,M,826185,EUR,958521600,M,19,19,False,,35.0,32.0,2.0,2.0,14.0,16.0,20.0,23.0,1.0,9.0,1.0,6.0,,,,,,83.0,66.0,7.8,11.0,0.605042,1,,16,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,2.0,1.0,,,6.0,,,,,1.0,0.03,,,,,,,,
11406854,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,182,371,M,139235,EUR,760320000,M,61,61,False,,48.0,38.0,8.0,3.0,25.0,28.0,13.0,20.0,1.0,6.0,1.0,5.0,,,,,,90.0,67.0,7.1,15.0,0.112007,0,,61,,,,6.0,2.0,1.0,,2.0,4.0,3.0,,1.0,3.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,
11406854,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,185,1776,M,877371,EUR,984787200,M,8,8,False,,45.0,41.0,3.0,2.0,26.0,26.0,15.0,21.0,,2.0,1.0,5.0,,,,,,73.0,59.0,6.6,11.0,0.0149482,1,,8,,2.0,,4.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,2.0,,,,1.0,,0.0298,,,,,,,,
11406854,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,180,1014,M,233826,EUR,827625600,M,20,20,False,,36.0,31.0,2.0,,20.0,20.0,14.0,22.0,1.0,2.0,,4.0,,,,,,90.0,61.0,7.0,15.0,0.141706,1,,20,,6.0,3.0,3.0,1.0,,,1.0,,,1.0,,5.0,,,,2.0,,,2.0,1.0,,0.0194,,,,,,1.0,,
11406854,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,178,5477,M,357596,EUR,875923200,F,16,16,False,,39.0,30.0,1.0,,8.0,9.0,22.0,30.0,,2.0,,7.0,,,,,,90.0,50.0,6.8,11.0,0.0400315,3,,10,,,,6.0,1.0,1.0,,,,,1.0,3.0,,3.0,,,1.0,,,1.0,1.0,2.0,0.1176,,,,,,,niksivlasic_,
11406854,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,181,3538,M,333261,EUR,825897600,F,9,9,False,,26.0,21.0,,,11.0,12.0,10.0,14.0,2.0,3.0,,1.0,,,,,,74.0,33.0,6.6,9.0,0.0188146,0,,99,,,,5.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,2.0,,,2.0,,,,,,,,,1.0,,
11406854,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,189,6003,M,38162,EUR,670464000,F,91,91,False,,25.0,21.0,3.0,2.0,11.0,12.0,11.0,16.0,4.0,7.0,,3.0,,,,,,90.0,42.0,7.9,7.0,0.0316985,5,,91,,3.0,1.0,4.0,,,,1.0,,,3.0,1.0,,4.0,,,1.0,,,,2.0,1.0,0.7988,2.0,0.8107,,1.0,,2.0,duvanzapata91,1.0
11406854,away,Torino,Adam Masina,adam-masina,A. Masina,D,189,5428,M,259995,EUR,757468800,D,5,5,True,,57.0,50.0,4.0,1.0,41.0,44.0,9.0,13.0,2.0,5.0,3.0,5.0,,,,,,70.0,68.0,6.9,9.0,0.00578845,0,,,,,,2.0,,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11406854,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,182,4118,M,930189,EUR,998352000,M,28,28,True,,15.0,14.0,,,6.0,7.0,8.0,8.0,,,,1.0,,,,,,17.0,17.0,6.6,1.0,0.0182299,1,,4,,,,,,,,,,,,,,,,,,,,,,1.0,0.0209,,,,,,,,
11406854,away,Torino,David Okereke,david-okereke,D. Okereke,F,182,887,M,831290,EUR,872812800,F,21,21,True,,8.0,6.0,,,,,6.0,9.0,1.0,2.0,,,,,,,,16.0,12.0,6.6,4.0,0.00986839,1,,77,,1.0,,3.0,1.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,0.0252,,,,,,,,
11406854,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,187,1424,M,798147,EUR,791596800,D,27,27,True,,6.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,,,1.0,,,,,,13.0,8.0,6.6,1.0,0.00208379,0,,31,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,away,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,8.0,7.0,1.0,1.0,5.0,6.0,2.0,2.0,1.0,2.0,,1.0,,,,,,13.0,10.0,6.6,1.0,0.00061988,0,,15,,,,,,,,,1.0,,,,,,,,,Saba,Sazonov,,,,,,,,,,,,
11406854,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,away,Torino,Zanos Savva,zanos-savva,Z. Savva,M,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,79,,,,,,,,,,,,,,,,,,Zannetos Savva,,,,,,,,,,,,,
11406854,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406854,away,Torino,Alieu Njie,alieu-njie,A. Njie,F,185,349,M,1493157,EUR,1116028800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
