match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist
10406769,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,34.0,24.0,24.0,14.0,18.0,23.0,6.0,11.0,1.0,6.0,1.0,1.0,90.0,39.0,6.4,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Clinton Mata,clinton-mata,C. Mata,D,22,180,1323,M,152813,EUR,721094400,D,77,77,False,60.0,48.0,11.0,4.0,21.0,26.0,27.0,38.0,5.0,3.0,,,90.0,93.0,7.3,20.0,0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Jack Hendry,jack-hendry,J. Hendry,D,4,195,333,M,795696,EUR,799804800,D,5,5,False,59.0,53.0,6.0,4.0,38.0,42.0,15.0,17.0,4.0,2.0,1.0,,90.0,68.0,6.5,7.0,0,,4.0,1.0,,,3.0,1.0,2.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,62.0,55.0,8.0,5.0,39.0,42.0,16.0,21.0,3.0,4.0,,,90.0,75.0,7.1,9.0,0,1.0,4.0,,,,3.0,3.0,2.0,,1.0,,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,False,60.0,47.0,3.0,2.0,15.0,17.0,32.0,47.0,4.0,6.0,1.0,,90.0,89.0,6.8,23.0,0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,,Bjorn Meijer,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,26,26,False,18.0,13.0,1.0,1.0,6.0,7.0,7.0,11.0,,2.0,,,65.0,24.0,6.7,5.0,1,,1.0,,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,63.0,55.0,4.0,3.0,33.0,35.0,22.0,28.0,12.0,13.0,3.0,,90.0,88.0,7.2,11.0,1,,13.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,,,,,1.0,3.0,6.0,2.0,2.0,,1.0,,,,,,,,,,,,
10406769,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,62.0,50.0,9.0,6.0,16.0,19.0,34.0,43.0,8.0,9.0,1.0,,90.0,75.0,7.6,14.0,4,,5.0,1.0,,,,,2.0,1.0,1.0,1.0,,,5.0,,,4.0,,1.0,,True,1.0,3.0,1.0,,,,,,,,
10406769,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,F,17,17,False,21.0,14.0,,,3.0,3.0,11.0,19.0,5.0,4.0,3.0,,89.0,45.0,6.0,23.0,1,1.0,13.0,8.0,5.0,1.0,,,1.0,1.0,3.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,
10406769,home,Club Brugge KV,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191,4230,M,829296,EUR,817430400,F,70,70,False,25.0,18.0,1.0,1.0,5.0,6.0,13.0,19.0,2.0,2.0,,,65.0,30.0,6.7,10.0,0,,2.0,,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,r.yaremchuk,,,,,,
10406769,home,Club Brugge KV,Noa Lang,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,43.0,32.0,3.0,3.0,7.0,9.0,28.0,40.0,6.0,4.0,,,90.0,66.0,7.8,19.0,2,6.0,4.0,,3.0,3.0,,,3.0,2.0,4.0,3.0,,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,noano,3.0,1.0,1.0,,,
10406769,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,19,19,True,11.0,9.0,1.0,1.0,6.0,7.0,3.0,4.0,,1.0,,,25.0,15.0,6.9,4.0,1,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,
10406769,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,10.0,7.0,4.0,2.0,1.0,2.0,6.0,8.0,1.0,1.0,,,25.0,15.0,6.8,4.0,0,,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10406769,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,nusaantonio,,,,,,
10406769,home,Club Brugge KV,Josef Bursik,josef-bursik,J. Bursik,G,26,187,179,M,877996,EUR,963360000,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Josef,Bursik,,,,,,,,,,,,,,,,,,,
