match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_goalAssist,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon
11368683,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,21.0,9.0,15.0,3.0,9.0,11.0,10.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,28.0,6.3,12.0,4.079e-05,0,-0.1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368683,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,49.0,40.0,8.0,4.0,16.0,19.0,32.0,,5.0,,,,,,90.0,70.0,6.6,16.0,0.0812285,1,,,,hamarintos27,25.0,2.0,1.0,3.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0143,1.0,,,,,,,,,,,,,,,,,,,,
11368683,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,42.0,38.0,5.0,3.0,28.0,28.0,15.0,3.0,3.0,,,,,,87.0,53.0,6.2,9.0,0.00749488,1,,,,,10.0,1.0,,1.0,1.0,2.0,3.0,,,1.0,,,,1.0,0.0145,,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,
11368683,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,58.0,52.0,8.0,5.0,44.0,45.0,13.0,4.0,2.0,,,,,,90.0,66.0,6.7,6.0,0.0110435,0,,,,lenormand_r,8.0,,,1.0,5.0,3.0,6.0,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11368683,home,Real Sociedad,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,25,25,False,41.0,31.0,6.0,1.0,15.0,19.0,26.0,1.0,3.0,,,,,,90.0,68.0,7.0,15.0,0.120974,1,,,,,17.0,4.0,1.0,1.0,1.0,2.0,5.0,,1.0,,,,,,0.0486,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,0.1437,,,,,,,,,,,
11368683,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,False,37.0,29.0,2.0,1.0,8.0,8.0,37.0,,7.0,,,,,,89.0,60.0,7.6,14.0,0.0927532,4,,Arsen Zakharyan,,zaha47,24.0,8.0,3.0,1.0,1.0,5.0,7.0,1.0,2.0,3.0,,1.0,,2.0,0.1969,2.0,3.0,2.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
11368683,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,47.0,40.0,4.0,3.0,22.0,23.0,26.0,2.0,5.0,,,,,,90.0,59.0,6.9,9.0,0.041722,1,,,,martin_zubimendi,19.0,2.0,1.0,,1.0,4.0,2.0,,1.0,1.0,,,,2.0,0.2009,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,
11368683,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,46.0,39.0,3.0,3.0,11.0,12.0,35.0,1.0,7.0,,,,,,90.0,64.0,7.3,11.0,0.0416872,2,,,,mikelmerino,28.0,1.0,,3.0,2.0,10.0,10.0,1.0,2.0,2.0,,1.0,,3.0,0.1257,1.0,4.0,2.0,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
11368683,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,M,7,7,False,15.0,12.0,2.0,1.0,2.0,2.0,15.0,1.0,2.0,,,,,,70.0,29.0,6.5,9.0,0.00582112,2,,,,,10.0,2.0,,2.0,,4.0,2.0,1.0,,2.0,,,,1.0,0.1958,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,
11368683,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,False,19.0,15.0,2.0,1.0,3.0,5.0,24.0,,4.0,,,,,,70.0,38.0,8.9,13.0,0.827693,3,,,,,14.0,10.0,2.0,,,1.0,2.0,,2.0,,,,,1.0,0.266,5.0,,,1.0,,,1.0,2.0,,0.4429,,2.0,1.0,,,1.0,1.0,,,,
