match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_keyPass,stat_interceptionWon,stat_ownGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_gender,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_shotValueNormalized,captain,stat_errorLeadToAShot,stat_totalOffside,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated
15359742,home,Macclesfield FC,Max Dearnley,Max,Dearnley,max-dearnley,M. Dearnley,G,1,195.0,15,2193146,EUR,898214400.0,G,1,1,False,22.0,4.0,22.0,4.0,0.0,2.0,5.0,2.0,17.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,27.0,6.4,19.0,5.1199657225415,1.0,0.76042677924549,0.0,0.4,0,0.04,-0.01,-0.04,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Lewis Fensome,Lewis,Fensome,lewis-fensome,L. Fensome,D,4,,10,2193148,EUR,950313600.0,D,4,4,False,15.0,5.0,5.0,,0.0,1.0,2.0,4.0,13.0,5.0,7.0,3.0,,,,71.0,32.0,6.7,13.0,23.469367507141,2.0,10.801750170559,0.0,,0,0.14,0.01,-0.08,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Sam Heathcote,Sam,Heathcote,sam-heathcote,S. Heathcote,D,12,188.0,40,824767,EUR,870393600.0,D,12,12,False,11.0,3.0,6.0,1.0,0.0,2.0,3.0,1.0,8.0,5.0,6.0,3.0,2.0,,,90.0,26.0,6.0,8.0,54.669865624045,4.0,29.022507401477,2.0,,0,0.01,0.16,-0.61,,1.0,1.0,2.0,3.0,2.0,,,2.0,1.0,12.701403653901,39.554401303033,,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Cameron Borthwick-Jackson,Cameron,Borthwick-Jackson,cameron-borthwick-jackson,C. Borthwick-Jackson,M,35,190.0,165,824457,EUR,854841600.0,D,35,35,False,11.0,5.0,7.0,2.0,0.0,1.0,1.0,4.0,10.0,1.0,11.0,2.0,1.0,,,90.0,32.0,7.1,6.0,16.547664880177,2.0,-4.4144415864771,0.0,,0,0.06,-0.01,0.98,,,,5.0,,6.0,,,1.0,,,,M,1.0,4.0,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Luis Lacey,Luis Lacey,,luis-lacey,L. Lacey,M,15,175.0,41,1967917,EUR,1105228800.0,D,15,15,False,14.0,10.0,4.0,2.0,0.0,5.0,7.0,5.0,7.0,16.0,8.0,6.0,3.0,,,90.0,53.0,8.1,8.0,22.242788988928,3.0,21.069724669701,0.0,,0,0.22,0.1,0.35,,2.0,2.0,,3.0,5.0,5.0,1.0,2.0,,,,,2.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,,,,,,,,,,,
15359742,home,Macclesfield FC,Elliot Osborne,,,elliot-osborne,E. Osborne,M,24,183.0,12,845547,EUR,832204800.0,M,24,24,False,17.0,9.0,6.0,1.0,0.0,5.0,6.0,4.0,11.0,2.0,1.0,5.0,,,,85.0,25.0,6.6,11.0,18.490194072661,3.0,-4.2468136913514,0.0,,0,0.02,-0.03,0.24,,1.0,,,,1.0,2.0,,,,,,M,,,1.0,,,2.0,1.0,,,,,,,,,,,,
15359742,home,Macclesfield FC,Luke Duffy,Luke,Duffy,luke-duffy,L. Duffy,M,11,,26,1992244,EUR,920678400.0,M,11,11,False,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,4.0,1.0,6.0,2.0,,,90.0,33.0,6.6,13.0,78.3341706692,10.0,12.431659166875,1.0,,3,0.0,0.28,-0.12,,4.0,,1.0,,7.0,,1.0,,,12.877124578672,13.474874544871,,2.0,,1.0,5.0,2.0,,2.0,,2.0,1.0,-0.44,,,,,,,,
15359742,home,Macclesfield FC,James Edmondson,James,Edmondson,edmondson-james,J. Edmondson,M,28,,25,1143271,EUR,1130803200.0,M,28,28,False,23.0,10.0,4.0,,0.0,3.0,4.0,7.0,19.0,4.0,2.0,1.0,1.0,,,90.0,38.0,6.4,19.0,26.011681762991,5.0,10.306661541508,0.0,,0,0.07,0.04,-0.07,,3.0,,1.0,1.0,4.0,2.0,,1.0,,,,M,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
15359742,home,Macclesfield FC,Paul Dawson,Paul Dawson,,paul-dawson,P. Dawson,M,6,,48,2212761,EUR,915667200.0,M,6,6,False,19.0,7.0,3.0,,0.0,1.0,1.0,6.0,18.0,7.0,4.0,4.0,2.0,,,90.0,39.0,6.4,17.0,59.884374198476,7.0,22.287311643302,1.0,,1,0.02,0.13,-0.08,,,,3.0,,7.0,2.0,,,,23.073376708868,23.52088467724,,1.0,1.0,,4.0,3.0,1.0,4.0,2.0,1.0,,-0.09,True,1.0,1.0,,,,,
15359742,home,Macclesfield FC,Isaac Buckley-Ricketts,Isaac,Buckley-Ricketts,isaac-buckley-ricketts,I. Buckley-Ricketts,M,7,175.0,71,792316,EUR,889833600.0,M,7,7,False,3.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,68.0,14.0,6.3,7.0,24.429853545976,2.0,14.843850950342,1.0,,0,-0.04,0.08,-0.17,,,,,,6.0,,,,,11.196339568641,14.999050769965,M,4.0,,1.0,,,,3.0,1.0,,,,,,1.0,,,,,
15359742,home,Macclesfield FC,D'Mani Mellor,D'Mani,Mellor,dmani-mellor,D. Mellor,M,9,186.0,142,979230,EUR,969408000.0,F,9,9,False,13.0,5.0,1.0,,0.0,2.0,2.0,3.0,11.0,6.0,2.0,4.0,,,,90.0,31.0,6.7,13.0,22.328517129211,3.0,-13.932896384674,0.0,,3,0.02,0.03,0.17,,,,3.0,2.0,7.0,4.0,,1.0,,,,M,2.0,1.0,,1.0,,2.0,4.0,1.0,,2.0,0.01,,,,1.0,,,,
15359742,home,Macclesfield FC,James Gale,James Gale,,james-gale,J. Gale,F,19,192.0,31,1148514,EUR,1008806400.0,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,,,,,22.0,7.0,6.6,4.0,10.554183246467,1.0,-1.2955377724436,0.0,,0,0.13,-0.16,0.0,,1.0,,2.0,2.0,2.0,,,,,,,M,,,,,,,2.0,,,,,,,,,,,,
15359742,home,Macclesfield FC,Luke Matheson,Luke,Matheson,luke-matheson,L. Matheson,D,2,168.0,120,950344,EUR,1033516800.0,D,2,2,True,5.0,3.0,2.0,,0.0,1.0,1.0,2.0,4.0,,,1.0,,,,19.0,7.0,6.6,3.0,3.8088907834171,1.0,-0.94162541524499,0.0,,0,0.0,-0.05,0.0,,,,1.0,,1.0,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Justin Johnson,Justin,Johnson,justin-johnson,J. Johnson,M,22,170.0,13,795693,EUR,841104000.0,F,22,22,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,1.0,,,,11.0,3.0,6.5,2.0,7.4085739004942,2.0,0.68408374633686,0.0,,0,-0.02,0.01,0.0,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Rollin Menayese,Rollin,Menayese,rollin-menayese,R. Menayese,D,5,190.0,21,883134,EUR,881193600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Kacper Pasiek,,,kacper-pasiek,K. Pasiek,D,32,,62,1890288,EUR,1128729600.0,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Danny Whitehead,Danny,Whitehead,danny-whitehead,D. Whitehead,M,23,179.0,12,148711,EUR,751334400.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Carlos Dos Santos,Carlos,Dos Santos,carlos-dos-santos,C. D. Santos,M,17,,7,2218250,EUR,,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Michael Stone,Michael Stone,,michael-stone,M. Stone,M,34,178.0,7,1619732,EUR,1085788800.0,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,
15359742,home,Macclesfield FC,Regan Griffiths,Regan,Griffiths,regan-griffiths,R. Griffiths,M,8,172.0,15,943688,EUR,957139200.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359742,away,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,501,1005959,EUR,1002931200.0,G,12,12,False,36.0,25.0,17.0,6.0,0.0,21.0,23.0,4.0,13.0,,1.0,4.0,,1.0,1.0,90.0,42.0,6.8,11.0,98.632043354313,15.0,48.759226675348,0.0,0.0448,0,0.07,-0.01,0.15,0.05,,,,,,,,,,,,M,,,,,,,,,,,,,,,,1.0,,,
15359742,away,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179.0,2460,1137431,EUR,1089417600.0,D,33,33,False,40.0,35.0,9.0,6.0,0.0,14.0,18.0,21.0,22.0,3.0,1.0,4.0,,,,90.0,73.0,7.3,16.0,138.9818279164,10.0,15.775341875833,2.0,,0,0.13,0.07,0.24,,3.0,1.0,,1.0,1.0,,1.0,,,22.63423530657,68.897455479541,M,,2.0,,3.0,2.0,,3.0,,,,,,1.0,,,,,,
15359742,away,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193.0,1558,958916,EUR,988588800.0,D,22,22,False,59.0,48.0,14.0,7.0,0.0,25.0,28.0,23.0,31.0,5.0,7.0,3.0,,,,90.0,71.0,7.5,11.0,259.64287001764,25.0,164.35276226585,2.0,,3,0.42,0.12,0.22,,1.0,1.0,3.0,5.0,3.0,,1.0,,,23.505222192274,59.25371530232,M,,,,,,,,,2.0,1.0,-0.56,True,,,,,,,
15359742,away,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194.0,1056,855864,EUR,738633600.0,D,5,5,False,69.0,59.0,15.0,7.0,0.0,39.0,41.0,20.0,28.0,3.0,6.0,7.0,,,,90.0,81.0,7.2,12.0,253.61892535812,29.0,109.33195419171,0.0,,1,0.21,0.77,0.23,,,,1.0,3.0,1.0,,1.0,,,,,M,,,,,,,2.0,,,1.0,-0.57,,,,,,,,
