match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_fouls,stat_lastManTackle,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,stat_outfielderBlock
12117301,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,19.0,14.0,10.0,5.0,0.0,10.0,11.0,4.0,8.0,1.0,7.0,2.0,1.0,3.0,1.0,90.0,30.0,7.7,5.0,0.00505833,1.0,0,0.2194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,21.0,16.0,6.0,3.0,1.0,8.0,11.0,9.0,11.0,2.0,2.0,,,,,45.0,31.0,7.3,5.0,0.370241,1.0,0,,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,34.0,31.0,5.0,2.0,0.0,22.0,22.0,9.0,12.0,5.0,7.0,,,,,90.0,41.0,7.2,3.0,0.00325249,1.0,0,,,,,1.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,41.0,35.0,6.0,2.0,0.0,24.0,26.0,11.0,15.0,,2.0,,,,,90.0,45.0,7.0,6.0,0.00512961,,0,,,,,1.0,,,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,33,33,False,35.0,27.0,1.0,,0.0,16.0,20.0,11.0,16.0,2.0,7.0,,,,,90.0,60.0,7.5,16.0,0.0216006,1.0,3,,,1.0,,4.0,1.0,1.0,,1.0,1.0,4.0,,1.0,,1.0,1.0,Eros Mancuso,,2.0,1.0,2.0,1.0,1.0,1.0,0.1192,0.5058,,,,,,,
12117301,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,31.0,24.0,3.0,3.0,0.0,8.0,9.0,17.0,25.0,,5.0,,,,,80.0,41.0,7.0,12.0,0.0632367,2.0,2,,,3.0,1.0,2.0,,,,,,3.0,,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,0.603,0.4689,1.0,,,,,,
12117301,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,16,16,False,51.0,47.0,4.0,3.0,0.0,26.0,26.0,21.0,25.0,1.0,3.0,,,,,90.0,58.0,6.9,4.0,0.0134197,,0,,,,,2.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12117301,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,11,11,False,25.0,19.0,2.0,1.0,0.0,5.0,5.0,14.0,21.0,1.0,3.0,,,,,80.0,53.0,7.6,12.0,0.0250526,,2,,,1.0,,13.0,2.0,2.0,,,,2.0,1.0,1.0,,5.0,3.0,,,,,2.0,,4.0,6.0,0.1126,0.5402,,1.0,1.0,,,,
12117301,home,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,False,34.0,30.0,3.0,1.0,1.0,13.0,14.0,19.0,24.0,,8.0,,,,,90.0,60.0,8.6,14.0,0.481226,4.0,1,,,4.0,2.0,6.0,6.0,4.0,1.0,2.0,1.0,8.0,2.0,1.0,,1.0,,,,2.0,,1.0,,4.0,,0.4542,0.7433,,1.0,,1.0,,,
12117301,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,19.0,12.0,2.0,,0.0,6.0,7.0,6.0,12.0,,2.0,,,,,88.0,29.0,6.3,14.0,0.0351692,,1,,,,,1.0,1.0,,,,,4.0,,3.0,,1.0,,,,1.0,,,,5.0,,0.0233,,,,,,1.0,,
12117301,home,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,F,21,21,False,7.0,1.0,1.0,,0.0,,2.0,1.0,5.0,,1.0,,,,,65.0,16.0,6.6,10.0,0.00034748,,1,,,,,2.0,1.0,,,,1.0,2.0,,,,,,Moisés,,1.0,1.0,,,1.0,1.0,0.0395,,,,,,,,
12117301,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,True,12.0,8.0,3.0,1.0,0.0,2.0,2.0,6.0,11.0,,,,,,,45.0,24.0,6.6,6.0,0.0177296,,0,,,1.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
12117301,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,True,5.0,3.0,,,0.0,1.0,1.0,2.0,6.0,,,,,,,25.0,12.0,7.3,7.0,0.00419288,,1,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,2.0,,0.2479,0.7028,1.0,,,1.0,,,
12117301,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,3.0,3.0,1.0,1.0,1.0,,,3.0,3.0,,1.0,,,,,10.0,7.0,7.4,,0.660884,1.0,1,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,0.053,,,,,,1.0,,
12117301,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,6.0,5.0,1.0,,0.0,1.0,2.0,4.0,4.0,,,,,,,10.0,8.0,6.7,1.0,0.0400204,1.0,1,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.0221,,,,,,1.0,,
12117301,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,,,,,0.0,,,,,,,,,,,7.0,1.0,7.4,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6659,0.984,,,,1.0,,,
12117301,home,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Calebe,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,19.0,16.0,8.0,5.0,0.0,15.0,16.0,1.0,3.0,,6.0,,3.0,6.0,,90.0,30.0,7.4,3.0,0.00025528,,0,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leocjardim,
12117301,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,45.0,34.0,6.0,,0.0,23.0,27.0,11.0,20.0,1.0,5.0,,,,,90.0,66.0,6.0,16.0,0.00601126,,0,,,2.0,,2.0,,,,,,6.0,3.0,2.0,,1.0,1.0,,,1.0,,,,2.0,1.0,,,,3.0,,,,,1.0
12117301,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,58.0,47.0,18.0,12.0,0.0,33.0,36.0,14.0,22.0,7.0,2.0,,,,,90.0,73.0,6.9,14.0,0.015399,,0,,,,,3.0,,,,,1.0,,2.0,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,
12117301,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,59.0,53.0,8.0,3.0,0.0,42.0,46.0,11.0,13.0,3.0,7.0,,,,,90.0,67.0,6.3,7.0,0.00886135,,0,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0
12117301,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,59.0,52.0,3.0,2.0,0.0,32.0,36.0,20.0,28.0,3.0,5.0,,,,,90.0,88.0,6.2,17.0,0.183407,1.0,0,,,5.0,,2.0,1.0,,,1.0,,10.0,2.0,3.0,,2.0,1.0,,,2.0,,,,1.0,,,,,3.0,,,,,
12117301,away,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,386230,EUR,851904000,M,27,27,False,41.0,38.0,3.0,2.0,0.0,19.0,19.0,19.0,23.0,1.0,2.0,,,,,84.0,49.0,6.9,5.0,0.0230493,,1,,,1.0,,3.0,,,,,,2.0,,2.0,,3.0,2.0,,,,,1.0,,,,0.0227,0.0348,,,,,,,
12117301,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,66.0,62.0,6.0,4.0,0.0,40.0,42.0,22.0,24.0,1.0,4.0,,,,,72.0,77.0,7.0,6.0,0.00887434,,0,,,,,3.0,,,,,1.0,1.0,3.0,1.0,,2.0,2.0,,,,,,,2.0,,,,,,,,,,
12117301,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,27.0,22.0,2.0,,0.0,9.0,10.0,13.0,17.0,,1.0,,,,,45.0,30.0,6.4,6.0,0.00770351,,0,,,,,1.0,,,,,1.0,2.0,1.0,,,,,Matheus Carvalho,,1.0,,,,,,,,,1.0,,,,,
12117301,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,F,2,2,False,34.0,29.0,5.0,2.0,0.0,18.0,19.0,11.0,18.0,1.0,,,,,,73.0,49.0,6.7,13.0,0.0357624,,1,,,3.0,,2.0,,,,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,4.0,1.0,0.0106,,1.0,,,,,,
12117301,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,17.0,13.0,1.0,1.0,0.0,7.0,8.0,6.0,9.0,1.0,2.0,,,,,90.0,23.0,6.8,6.0,0.00858136,1.0,0,,True,,,5.0,,,,1.0,3.0,2.0,,,,,,,,1.0,,,,1.0,3.0,,,1.0,,,,,pablovegetti,
12117301,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,1082956,EUR,967161600,F,17,17,False,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,,3.0,,,,,45.0,21.0,6.6,8.0,0.0185793,,2,,,,,2.0,3.0,2.0,,,,6.0,,1.0,,,,Emerson Rodríguez,,4.0,1.0,1.0,,3.0,,0.1594,0.1846,1.0,,,,,,
12117301,away,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,True,39.0,38.0,2.0,2.0,0.0,23.0,23.0,15.0,16.0,1.0,,,,,,45.0,44.0,6.5,2.0,0.0113668,,0,,,,,3.0,,,,,,3.0,,2.0,,1.0,,,,,,,,1.0,2.0,,,,1.0,,,,,
12117301,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,True,9.0,4.0,1.0,,0.0,3.0,4.0,1.0,5.0,1.0,1.0,,,,,45.0,13.0,6.6,6.0,0.00099251,,0,,,,,3.0,,,,1.0,1.0,1.0,,,,1.0,1.0,Rayan,,,,,,,1.0,,,,,,,,,
12117301,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,True,20.0,18.0,3.0,1.0,0.0,11.0,13.0,7.0,7.0,1.0,,,,,,18.0,24.0,6.6,2.0,0.00809575,,0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0
12117301,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,M,11,11,True,14.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,10.0,,,,,,,17.0,16.0,6.3,2.0,0.121455,,0,,,,,,,,,2.0,,3.0,,,,,,,,,,,,1.0,,,,,1.0,,,,Coutinho,
12117301,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,1.0,,,,,11.0,6.0,6.7,1.0,0.00010442,,0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12117301,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,1589416,EUR,1111017600,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Leandro Viana,da Silva Gama,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,672,M,282233,EUR,823132800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Jean Meneses,jean-meneses,J. Meneses,M,16,163,1064,M,818816,EUR,732240000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117301,away,Vasco da Gama,Maxsuell Alegria,maxsuell-alexandre-alves-soares,Maxsuell,M,23,169,308,M,1588106,EUR,1073606400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Maxsuell Alexandre,Alves Soares,,,,,,,,,,,,,,,
