match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_shotOffTarget,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12421019,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,10,10,False,31.0,22.0,7.0,3.0,0.0,13.0,15.0,11.0,19.0,4.0,,,,,65.0,48.0,7.4,15.0,0.116839,3,,3.0,2.0,,6.0,4.0,,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,,1.0051,1.5818,,,,,2.0,,1.0,1.0
12421019,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,True,12.0,8.0,3.0,1.0,0.0,4.0,5.0,4.0,12.0,3.0,,,,,35.0,27.0,6.9,14.0,0.0680418,1,,5.0,1.0,,4.0,4.0,,2.0,5.0,,,1.0,,,,,,4.0,1.0,,0.1089,0.2798,,,,,,,,
12421019,home,Oud-Heverlee Leuven,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170,132,M,986817,EUR,872553600,F,22,22,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,,,,,23.0,6.0,6.7,,0.0133668,0,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12421019,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,True,5.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,,,,,25.0,9.0,6.7,3.0,0.00141258,0,,,3.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,
12421019,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,12.0,11.0,6.5,3.0,0.0084247,1,,,1.0,1.0,3.0,4.0,,,3.0,,,,2.0,,1.0,,,1.0,,,0.6935,,,1.0,,1.0,,,1.0,
12421019,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,7.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,,,,,11.0,14.0,7.2,5.0,0.103337,0,,1.0,1.0,2.0,2.0,3.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,
12421019,home,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,home,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,home,Oud-Heverlee Leuven,Antef Tsoungui,,,tsoungui-antef,A. Tsoungui,D,5,185,224,M,994532,EUR,1041206400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,1,1,False,21.0,12.0,17.0,8.0,0.0,6.0,7.0,6.0,14.0,7.0,3.0,5.0,3.0,3.0,90.0,31.0,7.7,9.0,0.00516628,0,1.0466,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,D,34,34,False,17.0,14.0,2.0,,0.0,5.0,6.0,9.0,12.0,,,,,,34.0,30.0,6.5,9.0,0.0142707,0,,1.0,,,4.0,3.0,,1.0,2.0,,3.0,,,1.0,,,2.0,,,,,,,,True,,,,,
12421019,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,38.0,27.0,5.0,4.0,0.0,12.0,13.0,16.0,26.0,5.0,,,,,90.0,54.0,6.9,14.0,0.281908,0,,1.0,3.0,3.0,7.0,8.0,2.0,1.0,,4.0,4.0,2.0,1.0,1.0,,,2.0,,,,,,1.0,,,,1.0,,,
12421019,away,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,False,39.0,29.0,11.0,4.0,0.0,11.0,12.0,18.0,27.0,4.0,,,,,90.0,55.0,6.8,10.0,0.0195077,1,,,2.0,6.0,3.0,6.0,,,,8.0,,,,2.0,,,,,,1.0,0.023,,2.0,,,,,,,
12421019,away,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180,637,M,1006113,EUR,1058659200,D,20,20,False,24.0,15.0,5.0,3.0,0.0,4.0,6.0,11.0,22.0,5.0,,,,,84.0,62.0,7.1,20.0,0.0535367,1,,4.0,1.0,1.0,5.0,5.0,,3.0,1.0,1.0,3.0,,1.0,,1.0,1.0,2.0,,,,0.0565,,1.0,1.0,,,,,,
12421019,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,51.0,43.0,9.0,7.0,0.0,13.0,15.0,31.0,37.0,8.0,,,,,90.0,63.0,7.3,9.0,0.0653526,1,,1.0,,,3.0,6.0,1.0,,1.0,,4.0,,2.0,1.0,,,4.0,,,1.0,0.0154,,,,,,1.0,,,
12421019,away,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174,952,M,1185568,EUR,1069545600,M,6,6,False,31.0,19.0,6.0,1.0,0.0,4.0,8.0,16.0,24.0,4.0,,,,,84.0,46.0,6.7,14.0,0.0898066,0,,1.0,3.0,1.0,6.0,8.0,2.0,1.0,,1.0,6.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,
12421019,away,Cercle Brugge,Abdoul Kader Ouattara,,,ouattara-abdoul-kader,A. K. Ouattara,F,7,171,568,M,1652684,EUR,1117065600,M,99,99,False,16.0,7.0,1.0,,0.0,,,9.0,19.0,3.0,,,,,90.0,43.0,6.9,15.0,0.05173,2,,3.0,6.0,4.0,11.0,11.0,,,3.0,,4.0,2.0,3.0,2.0,1.0,,4.0,,1.0,1.0,0.069,0.0428,,,,,2.0,,,
12421019,away,Cercle Brugge,Bruno Goncalves De Jesus,,,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,M,30,30,False,19.0,14.0,2.0,,1.0,4.0,4.0,12.0,18.0,2.0,,,,,65.0,29.0,6.9,10.0,0.199489,1,,3.0,1.0,,4.0,1.0,1.0,2.0,,1.0,,2.0,1.0,,1.0,,,,1.0,,0.0276,0.0421,,,,,2.0,1.0,,
12421019,away,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178,763,M,1004346,EUR,1041465600,M,19,19,False,10.0,6.0,1.0,,0.0,1.0,1.0,5.0,12.0,4.0,,,,,65.0,26.0,6.7,12.0,0.00557225,1,,3.0,3.0,1.0,8.0,5.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,0.0838,0.1004,,,,,,,,
12421019,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,18.0,11.0,,,0.0,1.0,2.0,10.0,16.0,2.0,,,,,90.0,43.0,7.2,20.0,0.0220839,2,,,6.0,3.0,14.0,6.0,,3.0,4.0,1.0,1.0,7.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,0.2622,0.8769,,,,,,,,1.0
12421019,away,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190,52,M,1469335,EUR,1089936000,D,76,76,True,17.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,16.0,,,,,,56.0,31.0,6.7,7.0,0.245511,0,,1.0,1.0,2.0,5.0,5.0,4.0,,,3.0,3.0,,,,,,3.0,,,,,,1.0,,,,,,,
12421019,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171,2590,M,1122552,EUR,1052870400,M,11,11,True,3.0,1.0,,,0.0,,2.0,1.0,3.0,,,,,,25.0,7.0,6.5,5.0,0.00093821,0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Paris Brunner,,,paris-brunner,P. Brunner,F,29,185,2041,M,1403216,EUR,1139961600,F,13,13,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,3.0,,,,,25.0,12.0,6.8,5.0,0.0104049,2,,,,,,1.0,,,,,1.0,4.0,,,,,,,1.0,1.0,0.0611,0.1271,,,,,,,,
12421019,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,M,15,15,True,5.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,,,,,13.0,9.0,6.6,2.0,0.00037806,0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180,148,M,1894087,EUR,1078012800,D,8,8,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,13.0,7.0,6.8,1.0,0.0179182,0,,,,1.0,1.0,3.0,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178,2182,M,1168646,EUR,1067558400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421019,away,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1398,M,1106681,EUR,1077062400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
