match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_goals
11368637,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,19.0,16.0,8.0,5.0,0.0,16.0,16.0,3.0,1.0,1.0,10.0,1.0,1.0,90.0,28.0,6.4,3.0,0.00011457,0,-1.1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,35.0,27.0,1.0,,0.0,14.0,18.0,20.0,,5.0,2.0,,,60.0,54.0,5.9,20.0,0.00833514,0,,youssouf_sabaly23,13.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Sokratis Papastathopoulos,Sokratis,Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,False,76.0,65.0,6.0,1.0,0.0,48.0,56.0,20.0,1.0,2.0,8.0,,,90.0,82.0,6.6,11.0,0.00691668,0,,,17.0,,3.0,6.0,,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,87.0,83.0,1.0,,0.0,46.0,48.0,39.0,,,5.0,,,90.0,94.0,7.0,4.0,0.0164718,1,,chadiriad17,37.0,,3.0,5.0,,,,,,1.0,2.0,,1.0,1.0,1.0,0.0197,0.1146,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,68.0,58.0,3.0,2.0,0.0,19.0,20.0,52.0,2.0,2.0,5.0,,,90.0,88.0,7.4,16.0,0.0879152,1,,,41.0,4.0,3.0,8.0,,,1.0,3.0,,,2.0,1.0,1.0,,,0.0161,0.3264,2.0,1.0,2.0,,,,,,,,,,,,,,
11368637,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,66.0,54.0,6.0,2.0,0.0,27.0,29.0,38.0,4.0,9.0,3.0,,,90.0,81.0,6.6,17.0,0.0247824,2,,,27.0,1.0,3.0,5.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,0.0822,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,
11368637,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,52.0,49.0,2.0,1.0,0.0,16.0,16.0,36.0,,1.0,1.0,,,45.0,56.0,7.0,3.0,0.101056,0,,,33.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,
11368637,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,30.0,23.0,6.0,3.0,0.0,4.0,5.0,27.0,,5.0,3.0,,,45.0,43.0,6.7,14.0,0.0247866,2,,,19.0,2.0,1.0,3.0,3.0,,2.0,,1.0,,2.0,2.0,1.0,,,0.1133,0.017,,,1.0,2.0,,1.0,,,,,,,,,,,
11368637,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,M,8,8,False,62.0,52.0,6.0,3.0,0.0,13.0,14.0,55.0,1.0,4.0,1.0,,,90.0,87.0,8.0,21.0,0.575339,2,,NabilFekir,42.0,7.0,1.0,7.0,3.0,2.0,2.0,4.0,,,,,1.0,,,0.0512,0.0495,3.0,,6.0,,1.0,,,True,2.0,1.0,,,,,,,
11368637,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,32.0,29.0,,,0.0,6.0,7.0,26.0,4.0,13.0,6.0,,,90.0,60.0,6.8,15.0,0.134391,6,,,23.0,1.0,,5.0,6.0,4.0,3.0,2.0,1.0,,1.0,1.0,2.0,,,0.4113,0.2373,,,1.0,1.0,1.0,3.0,,,2.0,1.0,1.0,,,,,,
11368637,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,12.0,11.0,,,0.0,7.0,7.0,5.0,,2.0,2.0,,,59.0,17.0,6.7,4.0,0.0674974,2,,,4.0,,,,2.0,,1.0,,,,,,1.0,,,0.1744,0.0182,,,1.0,,,1.0,,,,,,,,,,,
11368637,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,19.0,13.0,3.0,1.0,0.0,5.0,6.0,15.0,,3.0,4.0,,,45.0,36.0,6.8,13.0,0.0217654,0,,,8.0,2.0,,6.0,1.0,4.0,1.0,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,
11368637,home,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,43.0,40.0,5.0,5.0,0.0,23.0,26.0,17.0,1.0,4.0,3.0,,,45.0,51.0,6.9,5.0,0.0100557,1,,,17.0,,,2.0,1.0,,,2.0,1.0,,,,1.0,,,0.0418,0.0513,,,,1.0,,,1.0,,,,,,,,,,
11368637,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,9.0,5.0,,,0.0,1.0,1.0,10.0,2.0,6.0,2.0,,,31.0,20.0,6.0,11.0,0.00113905,1,,ez_abde,4.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,1.0,,,0.7884,0.9819,,,,,,,,,1.0,,1.0,1.0,,,,,
11368637,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,16.0,14.0,,,0.0,6.0,7.0,9.0,,2.0,1.0,,,30.0,24.0,6.7,4.0,0.00624743,0,,Bellerín,8.0,,,3.0,,,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Ricardo Visus,Ricardo Visus,,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,home,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,31.0,19.0,20.0,8.0,0.0,13.0,13.0,18.0,,,8.0,,9.0,90.0,42.0,9.4,12.0,0.00219498,0,1.7962,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,,
11368637,away,Real Sociedad,Hamari Traoré,,,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,23.0,17.0,5.0,2.0,0.0,9.0,10.0,13.0,2.0,5.0,2.0,,,76.0,43.0,6.6,11.0,0.00398004,0,,hamarintos27,8.0,,2.0,4.0,,1.0,1.0,,3.0,4.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,
11368637,away,Real Sociedad,Aritz Elustondo,,,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,22.0,15.0,5.0,2.0,0.0,11.0,13.0,9.0,,3.0,3.0,,,90.0,34.0,7.5,7.0,0.00109524,1,,,4.0,,5.0,7.0,,,,,1.0,6.0,2.0,,,,2.0,0.0714,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
11368637,away,Real Sociedad,Jon Pacheco,,,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,28.0,24.0,6.0,3.0,0.0,21.0,21.0,7.0,,,1.0,,,90.0,36.0,7.1,4.0,0.0008563,0,,,3.0,,1.0,3.0,,,,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,17,17,False,35.0,28.0,6.0,1.0,0.0,20.0,20.0,15.0,,,3.0,,,67.0,50.0,6.8,13.0,0.003443,0,,kierantierney1,8.0,,,1.0,,,2.0,,,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Brais Méndez,,,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,21.0,15.0,2.0,1.0,0.0,8.0,8.0,16.0,,4.0,5.0,,,76.0,43.0,7.6,12.0,0.0829988,1,,,8.0,3.0,,4.0,,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,0.0315,0.3534,1.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0
11368637,away,Real Sociedad,Beñat Turrientes,,,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,False,29.0,24.0,4.0,2.0,0.0,14.0,16.0,13.0,1.0,3.0,6.0,,,67.0,38.0,6.7,7.0,0.0037888,0,,,10.0,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11368637,away,Real Sociedad,Mikel Merino,,,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,35.0,25.0,1.0,,0.0,10.0,12.0,23.0,7.0,12.0,6.0,,,90.0,56.0,8.5,15.0,0.355275,1,,mikelmerino,15.0,,3.0,13.0,1.0,1.0,3.0,1.0,3.0,2.0,8.0,6.0,1.0,,,0.1072,0.5279,,,1.0,1.0,,,3.0,,1.0,,,,,,,,1.0
11368637,away,Real Sociedad,Javi Galán,,,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,M,25,25,False,19.0,13.0,3.0,,0.0,5.0,7.0,13.0,1.0,8.0,6.0,,,90.0,46.0,6.9,14.0,0.018478,0,,,8.0,1.0,,8.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,
11368637,away,Real Sociedad,Sheraldo Becker,,,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,False,14.0,11.0,,,0.0,4.0,5.0,10.0,1.0,5.0,3.0,,,81.0,21.0,6.5,5.0,0.0444905,0,,,8.0,1.0,,1.0,1.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11368637,away,Real Sociedad,Mikel Oyarzabal,,,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,18.0,11.0,2.0,,1.0,6.0,7.0,11.0,4.0,12.0,3.0,,,90.0,38.0,6.8,14.0,0.0117432,2,,mikel10oyar,5.0,,2.0,6.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,0.2485,,,1.0,1.0,1.0,1.0,1.0,,True,1.0,1.0,,,,,,,
11368637,away,Real Sociedad,Jon Martin,Jon Martín,,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,36,36,True,7.0,5.0,3.0,1.0,0.0,4.0,5.0,2.0,,,,,,23.0,10.0,6.6,2.0,0.00022677,0,,,1.0,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Jon Ander Olasagasti,,,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,7.0,5.0,2.0,,0.0,2.0,2.0,5.0,,,1.0,,,23.0,10.0,6.6,2.0,0.00883881,0,,,3.0,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Jon Aramburu,Jon Aramburu,,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,True,7.0,4.0,2.0,1.0,0.0,2.0,4.0,3.0,,1.0,3.0,,,14.0,13.0,6.9,3.0,0.00146867,0,,ElBufalo,2.0,,1.0,4.0,,,,,,,3.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
11368637,away,Real Sociedad,Ander Barrenetxea,,,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,5.0,2.0,1.0,,0.0,1.0,3.0,2.0,1.0,3.0,,,,14.0,9.0,6.3,6.0,0.00054534,0,,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,True,7.0,5.0,,,0.0,3.0,4.0,3.0,,1.0,1.0,,,9.0,8.0,6.4,2.0,0.00034348,0,,zaha47,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Unai Marrero,Unai Marrero,,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Álvaro Odriozola,,,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Iñaki Rupérez,,,inaki-ruperez,I. Rupérez,D,2,177,78,M,1657024,EUR,1041897600,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Takefusa Kubo,,,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,KuboTake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Urko González,,,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,André Silva,,,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,andresilva9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368637,away,Real Sociedad,Umar Sadiq,,,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
