match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10385699,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,50.0,44.0,10.0,5.0,43.0,46.0,1.0,4.0,12.0,3.0,6.0,90.0,69.0,8.3,6.0,0.0,0.0,0.00041188,0,1.4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,72.0,67.0,4.0,1.0,41.0,42.0,26.0,31.0,4.0,,,90.0,82.0,6.8,7.0,0.0,0.0,0.00654395,0,,,,True,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,64.0,59.0,3.0,1.0,32.0,34.0,27.0,30.0,4.0,,,57.0,68.0,6.9,6.0,0.0,0.0,0.0139018,0,,,,,,,,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,False,78.0,74.0,4.0,2.0,47.0,47.0,27.0,31.0,2.0,,,78.0,85.0,7.0,4.0,0.0,0.0,0.0154578,0,,,,,,1.0,4.0,3.0,1.0,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,44.0,38.0,1.0,1.0,21.0,23.0,17.0,21.0,2.0,,,90.0,50.0,6.8,7.0,0.0,0.0,0.205991,0,,Rico Lewis,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10385699,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,False,82.0,77.0,6.0,4.0,37.0,37.0,40.0,45.0,7.0,,,90.0,96.0,6.8,7.0,0.1715,0.0,0.0287469,3,,,,,,,6.0,2.0,3.0,1.0,1.0,2.0,,2.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
10385699,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,False,57.0,51.0,,,19.0,23.0,32.0,35.0,7.0,,,78.0,76.0,6.5,12.0,0.0236,0.0,0.0215874,1,,,,,1.0,2.0,5.0,4.0,1.0,1.0,,1.0,3.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
10385699,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,58.0,52.0,4.0,4.0,22.0,22.0,30.0,37.0,2.0,,,90.0,71.0,6.8,9.0,0.3694,0.0,0.0711441,4,,,,,1.0,,5.0,2.0,1.0,1.0,,1.0,,2.0,,,,2.0,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,
10385699,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,False,29.0,27.0,,,11.0,11.0,17.0,23.0,3.0,,,74.0,43.0,6.6,12.0,0.0522,0.0,0.0569506,1,,,,,5.0,,9.0,1.0,2.0,2.0,,,1.0,3.0,,1.0,1.0,,,,,1.0,3.0,,,1.0,,1.0,1.0,1.0,,,,,,
10385699,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,26.0,23.0,1.0,1.0,7.0,7.0,16.0,21.0,4.0,,,90.0,42.0,7.7,10.0,0.3736,0.9669,0.338062,3,,,,,2.0,,6.0,3.0,,4.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,
10385699,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,F,80,80,False,50.0,45.0,2.0,1.0,11.0,11.0,34.0,40.0,2.0,,,90.0,66.0,7.2,11.0,0.0784,0.0,0.121158,2,,,,,1.0,,3.0,5.0,1.0,4.0,3.0,,2.0,,,,,2.0,,,,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,
10385699,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,45.0,44.0,2.0,1.0,36.0,36.0,8.0,9.0,,,,33.0,46.0,6.9,1.0,0.0,0.0,0.0116924,0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10385699,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,True,4.0,3.0,,,2.0,3.0,1.0,1.0,,,,16.0,6.0,6.7,1.0,0.1237,0.0,0.0357793,1,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10385699,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,True,11.0,9.0,1.0,1.0,4.0,5.0,6.0,7.0,2.0,,,12.0,15.0,6.5,3.0,0.0,0.0,0.0878501,0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10385699,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,True,22.0,20.0,2.0,1.0,14.0,14.0,6.0,8.0,,,,12.0,23.0,6.6,2.0,0.0,0.0,0.00117627,0,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385699,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,40.0,30.0,12.0,4.0,30.0,35.0,,5.0,4.0,,1.0,90.0,43.0,6.4,10.0,0.0,0.0,4.744e-05,0,-0.0331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10385699,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,False,51.0,43.0,5.0,2.0,36.0,41.0,7.0,10.0,3.0,,,90.0,58.0,6.4,8.0,0.0,0.0,0.00599572,0,,,,,,1.0,2.0,2.0,,,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0
10385699,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,48.0,46.0,2.0,2.0,37.0,39.0,9.0,9.0,2.0,,,90.0,57.0,7.2,2.0,0.0,0.0,0.00319139,0,,,,,,,,2.0,,,,3.0,,,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,
10385699,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,42.0,38.0,5.0,4.0,30.0,33.0,8.0,9.0,5.0,,,90.0,53.0,6.9,5.0,0.2019,0.0692,0.00488559,2,,,,,,,1.0,2.0,,1.0,1.0,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
10385699,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,M,28,28,False,29.0,25.0,2.0,1.0,17.0,20.0,8.0,11.0,6.0,,,90.0,43.0,6.4,8.0,0.0,0.0,0.00869972,0,,,,True,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10385699,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,46.0,40.0,9.0,4.0,19.0,20.0,21.0,26.0,5.0,,,90.0,59.0,7.1,10.0,0.0,0.0,0.22791,0,,,,,,,3.0,5.0,,4.0,2.0,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
10385699,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,25.0,23.0,,,12.0,13.0,11.0,12.0,2.0,,,81.0,34.0,7.0,3.0,0.0,0.0,0.0659943,0,,,,,,,1.0,6.0,,3.0,2.0,1.0,,,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,
10385699,away,Chelsea,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,M,67,67,False,25.0,21.0,4.0,2.0,10.0,11.0,13.0,17.0,4.0,,,81.0,43.0,7.6,7.0,0.1027,0.4836,0.202355,2,,Lewis Hall,,,3.0,,2.0,6.0,1.0,1.0,,1.0,1.0,,,5.0,4.0,1.0,,,,2.0,,,,,,2.0,1.0,,2.0,,,,,
10385699,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,F,23,23,False,11.0,11.0,,,6.0,6.0,5.0,5.0,3.0,,,69.0,26.0,6.7,4.0,0.2873,0.0,0.0134053,2,,,,,,,3.0,5.0,2.0,1.0,1.0,,3.0,1.0,,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10385699,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,27.0,24.0,2.0,1.0,10.0,12.0,14.0,15.0,4.0,,,85.0,35.0,7.1,4.0,0.2272,0.2687,0.0300479,3,,,,,,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,
10385699,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,15.0,11.0,1.0,,6.0,6.0,5.0,11.0,3.0,,,69.0,33.0,6.7,11.0,0.33,0.6012,0.00917146,2,,,,,2.0,1.0,2.0,4.0,,3.0,2.0,,4.0,,1.0,,,1.0,,,,2.0,,1.0,,,,,,1.0,2.0,,,,,
10385699,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,31,31,True,5.0,4.0,,,,,4.0,6.0,1.0,,,21.0,11.0,6.7,4.0,0.0,0.0,0.0288467,0,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
10385699,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,15,15,True,3.0,2.0,,,2.0,2.0,1.0,2.0,,,,21.0,7.0,6.7,2.0,0.0964,0.0,0.0862059,2,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,
