match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim
11409210,home,Chaves,Paulo Victor,paulo-victor,P. Victor,F,20,180,38,M,,1107995,EUR,985132800,F,9,9,False,13.0,9.0,,,3.0,3.0,6.0,10.0,,2.0,,,90.0,21.0,6.2,8.0,0.374,0.0653,0.0057529,3,,,,,,9.0,2.0,1.0,2.0,1.0,,,,2.0,,3.0,2.0,,,2.0,1.0,,,,,,,1.0,1.0,,,1.0,
11409210,home,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,30,181,615,M,,370710,EUR,816307200,M,21,21,True,10.0,10.0,,,3.0,3.0,7.0,7.0,1.0,1.0,,,33.0,19.0,6.5,3.0,0.0,0.0,0.00280544,0,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
11409210,home,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,,1386615,EUR,918777600,D,2,2,True,11.0,7.0,2.0,,5.0,6.0,2.0,6.0,1.0,1.0,,,29.0,20.0,6.2,7.0,0.0,0.0,0.00059843,0,,Habib Sylla,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11409210,home,Chaves,Leandro Sanca,sanca-leandro,L. Sanca,M,11,184,101,M,,1141665,EUR,946944000,F,10,10,True,5.0,5.0,,,2.0,2.0,4.0,4.0,,3.0,,,29.0,21.0,6.9,3.0,0.0347,0.0404,0.0118453,1,,,,,1.0,3.0,5.0,,2.0,4.0,3.0,1.0,1.0,1.0,,,,,4.0,,,,,,1.0,,,,1.0,,,,
11409210,home,Chaves,João Pedro,joao-pedro,J. Pedro,M,,176,61,M,,251217,EUR,733795200,M,8,8,True,12.0,4.0,1.0,,1.0,2.0,4.0,12.0,,1.0,,,21.0,17.0,6.4,10.0,0.0,0.0,0.0604495,0,,,,,2.0,2.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
11409210,home,Chaves,Rodrigo Nascimento,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,Rodrigo Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,home,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,,59574,EUR,537321600,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,home,Chaves,Guilherme Ferreira,guilherme-ferreira,G. Ferreira,D,14,193,1080,M,,973826,EUR,944092800,D,72,72,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,home,Chaves,João Queirós,joao-queiros,J. Queirós,D,4,190,59,M,,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,home,Chaves,Rodrigo Melro,melro-rodrigo,R. Melro,M,87,177,18,M,,1513620,EUR,1079222400,M,87,87,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,away,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,,603946,EUR,711504000,G,1,1,False,45.0,31.0,29.0,15.0,26.0,28.0,5.0,17.0,,16.0,3.0,3.0,90.0,60.0,6.8,14.0,0.0,0.0,0.00198668,0,-0.8717,,,,,,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0
11409210,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,,877918,EUR,954547200,D,2,2,False,30.0,24.0,5.0,2.0,11.0,13.0,13.0,17.0,3.0,5.0,,,90.0,47.0,6.5,7.0,0.0,0.0,0.0236892,0,,,,,,3.0,4.0,3.0,,,2.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
11409210,away,Sporting Braga,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,,27622,EUR,440899200,D,6,6,False,40.0,31.0,8.0,6.0,25.0,30.0,6.0,10.0,5.0,7.0,,,90.0,49.0,6.8,9.0,0.0145,0.0,0.0102939,1,,,,,,3.0,3.0,,,,1.0,,,1.0,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,
11409210,away,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,,868235,EUR,931564800,D,4,4,False,48.0,35.0,9.0,2.0,25.0,30.0,10.0,18.0,3.0,9.0,,,90.0,58.0,6.5,14.0,0.0,0.0,0.00978864,0,,,,,,3.0,2.0,,,1.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,
11409210,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,,547242,EUR,852768000,D,19,19,False,35.0,29.0,6.0,2.0,12.0,12.0,17.0,23.0,,5.0,,,90.0,51.0,6.7,10.0,0.0,0.0,0.0104815,0,,,,,,3.0,3.0,1.0,,,2.0,1.0,1.0,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,
11409210,away,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,,868958,EUR,828748800,M,8,8,False,43.0,37.0,8.0,7.0,17.0,18.0,20.0,25.0,1.0,2.0,,,90.0,55.0,7.2,6.0,0.0449,0.0,0.185811,3,,,,,,5.0,9.0,2.0,,,1.0,,3.0,1.0,,2.0,3.0,3.0,,,,3.0,3.0,,,,,,,,,,
11409210,away,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,,887754,EUR,864691200,M,18,18,False,23.0,23.0,2.0,2.0,16.0,16.0,7.0,7.0,,1.0,,,66.0,33.0,7.0,2.0,0.0467,0.4665,0.00832439,1,,,,,,3.0,4.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,,,,,3.0,1.0,,,,,,1.0,,,,
11409210,away,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,,314380,EUR,779587200,M,21,21,False,45.0,37.0,8.0,5.0,9.0,12.0,30.0,38.0,,4.0,,,90.0,63.0,7.9,16.0,0.127,0.2159,0.338723,2,,,,True,5.0,8.0,1.0,4.0,3.0,1.0,,,1.0,,5.0,,,,,1.0,,,,,2.0,,1.0,,1.0,,1.0,,
11409210,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,,966575,EUR,934416000,M,16,16,False,17.0,11.0,1.0,,3.0,3.0,9.0,17.0,,5.0,,,45.0,28.0,6.5,11.0,0.033,0.0,0.0546999,1,,,,,3.0,3.0,2.0,1.0,,,,3.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,
11409210,away,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,,97012,EUR,782956800,M,7,7,False,25.0,21.0,,,4.0,5.0,17.0,20.0,,5.0,,,87.0,45.0,7.4,13.0,0.2714,0.5468,0.194733,3,,,,,,4.0,2.0,,1.0,2.0,,3.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,
11409210,away,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,,826013,EUR,949017600,F,9,9,False,9.0,7.0,,,3.0,3.0,4.0,6.0,,1.0,,,77.0,17.0,7.0,8.0,0.0392,0.029,0.0286242,1,,,,,,3.0,2.0,,,,,6.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,
11409210,away,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,,1160960,EUR,934761600,F,14,14,True,18.0,10.0,1.0,,2.0,2.0,9.0,19.0,,4.0,,,45.0,30.0,7.4,12.0,0.0202,0.0211,0.277258,1,,Álvaro Djaló,,,3.0,4.0,5.0,,,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,
11409210,away,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,,775699,EUR,847324800,M,10,10,True,26.0,24.0,2.0,1.0,10.0,10.0,14.0,16.0,,2.0,,,24.0,30.0,6.9,2.0,0.0,0.0,0.0482067,0,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11409210,away,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,simbnz,825945,EUR,839894400,F,23,23,True,5.0,3.0,,,3.0,3.0,,2.0,,1.0,,,13.0,11.0,7.2,4.0,0.3709,0.4064,0.00014691,2,,,,,,6.0,4.0,2.0,,,,2.0,,2.0,,2.0,2.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,
11409210,away,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,,77725,EUR,623635200,M,22,22,True,10.0,10.0,,,2.0,2.0,8.0,8.0,,1.0,,,14.0,11.0,7.7,,0.3381,0.4742,0.0303806,1,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,
11409210,away,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,away,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,,1133258,EUR,1041292800,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,away,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,,1084880,EUR,1045180800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,Serdar Saatci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,away,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,,41652,EUR,575942400,M,88,88,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409210,away,Sporting Braga,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,,190147,EUR,820108800,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
