match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot
10385599,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,24.0,9.0,20.0,5.0,6.0,7.0,3.0,17.0,8.0,1.0,7.0,8.0,90.0,39.0,9.2,16.0,0.0,0.0,0.00057276,0,1.4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,3,3,False,,28.0,19.0,7.0,2.0,12.0,14.0,7.0,16.0,8.0,,,,90.0,53.0,7.1,20.0,0.0526,0.0,0.0193969,1,,Nathan,Patterson,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10385599,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,,31.0,25.0,8.0,2.0,22.0,23.0,3.0,8.0,1.0,,,,90.0,44.0,6.9,7.0,0.0,0.0,0.00102483,0,,,,,1.0,1.0,,,,,12.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10385599,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,,29.0,21.0,7.0,3.0,20.0,23.0,1.0,6.0,3.0,,,,90.0,45.0,7.6,8.0,0.0,0.0,0.00393468,0,,,,,3.0,3.0,,,,,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,,30.0,20.0,4.0,1.0,12.0,16.0,9.0,16.0,1.0,,,,90.0,64.0,7.0,19.0,0.0,0.0,0.00825613,0,,,,2.0,2.0,4.0,5.0,,,,4.0,,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
10385599,home,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,False,,23.0,12.0,3.0,2.0,5.0,9.0,7.0,14.0,4.0,,,,62.0,32.0,6.9,15.0,0.2626,0.0,0.00664932,1,,,,,1.0,2.0,4.0,,1.0,,,,1.0,1.0,,3.0,,,,,1.0,2.0,1.0,1.0,,,,,,,
10385599,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,,26.0,23.0,2.0,1.0,13.0,14.0,10.0,12.0,8.0,,,,90.0,42.0,7.6,6.0,0.0904,0.0,0.0139308,1,,,,,2.0,5.0,11.0,,,,3.0,,1.0,7.0,6.0,2.0,2.0,,,1.0,1.0,3.0,1.0,,1.0,,,,,,
10385599,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,,38.0,33.0,3.0,2.0,11.0,12.0,22.0,26.0,7.0,,,,90.0,48.0,6.5,9.0,0.0452,0.0,0.106726,1,,,,,1.0,5.0,2.0,,2.0,,3.0,,,1.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,
10385599,home,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,,26.0,20.0,2.0,2.0,6.0,6.0,16.0,29.0,2.0,,,,90.0,48.0,7.4,19.0,0.1095,0.0318,0.460026,2,,,,9.0,,3.0,4.0,,3.0,1.0,,,,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,,,
10385599,home,Everton,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,20,20,False,,12.0,9.0,,,1.0,2.0,8.0,10.0,2.0,,,,90.0,24.0,6.9,6.0,1.0563,0.8116,0.031565,5,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,3.0,,4.0,,,1.0,1.0,,
10385599,home,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,,20.0,15.0,,,6.0,7.0,9.0,15.0,5.0,,,,82.0,35.0,6.7,12.0,0.041,0.1013,0.0277022,2,,,,2.0,,9.0,4.0,2.0,3.0,1.0,,,,,,1.0,3.0,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,
10385599,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,True,,10.0,7.0,,,3.0,4.0,4.0,6.0,4.0,,,,28.0,15.0,6.9,3.0,0.0,0.0,0.00244944,0,,,,,1.0,1.0,4.0,,,,,,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
10385599,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,True,,5.0,4.0,,,,,4.0,5.0,,,,,8.0,8.0,6.8,1.0,0.059,0.0,0.0195861,1,,Dwight,McNeil,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,
10385599,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Allan,allan,Allan,M,25,175,3961,M,,158277,EUR,663292800,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Stanley Mills,stanley-mills,S. Mills,M,17,180,59,M,,1119657,EUR,1067040000,M,56,56,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Stanley,Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,home,Everton,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,salorondon23,35532,EUR,621907200,F,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385599,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,,24.0,21.0,8.0,5.0,18.0,20.0,3.0,4.0,6.0,,1.0,4.0,90.0,34.0,7.8,3.0,0.0,0.0,0.00052269,0,0.9447,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,
10385599,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,,43.0,31.0,8.0,4.0,11.0,13.0,23.0,35.0,4.0,,,,59.0,66.0,7.1,19.0,0.0,0.0,0.104557,0,,,,5.0,,1.0,,,,,1.0,,1.0,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,
10385599,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,,77.0,64.0,11.0,5.0,40.0,45.0,24.0,32.0,10.0,,,,90.0,97.0,7.7,17.0,0.0,0.0,0.0131176,0,,,,,1.0,1.0,8.0,,,,3.0,1.0,3.0,5.0,4.0,3.0,,,,,1.0,2.0,,,1.0,,,,,,1.0
10385599,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,True,83.0,75.0,9.0,6.0,35.0,38.0,40.0,45.0,3.0,,,,90.0,97.0,7.8,8.0,0.2017,0.0,0.124707,3,,,,,,1.0,4.0,,,2.0,5.0,3.0,2.0,,,,1.0,,,,,4.0,1.0,,,,,,,,
10385599,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,False,,33.0,28.0,1.0,1.0,12.0,12.0,18.0,29.0,5.0,,,,59.0,66.0,7.4,12.0,0.1669,0.0,0.039343,2,,,,8.0,,3.0,4.0,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,2.0,,2.0,,1.0,,2.0,1.0,,,,,
10385599,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,,28.0,21.0,4.0,2.0,7.0,9.0,14.0,22.0,5.0,,,,80.0,39.0,6.8,14.0,0.0254,0.5801,0.0153947,1,,,,3.0,,1.0,3.0,,1.0,,,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,,
10385599,away,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,,43.0,37.0,3.0,2.0,16.0,17.0,21.0,26.0,4.0,,,,90.0,52.0,6.9,6.0,0.0279,0.0532,0.0182523,1,,,,,2.0,6.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,,,1.0,,,
10385599,away,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,False,,18.0,16.0,,,7.0,8.0,9.0,10.0,1.0,,,,45.0,22.0,6.5,4.0,0.0,0.0,0.00785234,0,,,,,2.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
10385599,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,,26.0,17.0,2.0,2.0,3.0,3.0,15.0,25.0,,,,,90.0,44.0,7.2,15.0,0.188,0.3436,0.238823,3,,,,2.0,,6.0,3.0,,2.0,1.0,,,,2.0,2.0,,1.0,,1.0,4.0,,,1.0,1.0,3.0,1.0,,1.0,,,
10385599,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,False,,10.0,6.0,1.0,,1.0,1.0,5.0,10.0,3.0,,,,80.0,26.0,7.3,11.0,0.5367,0.0719,0.0483733,6,,,,1.0,1.0,4.0,5.0,,,1.0,,,,1.0,,2.0,1.0,,,3.0,,4.0,3.0,1.0,2.0,,,2.0,,,
