match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goalAssist,captain,stat_hitWoodwork,stat_punches,stat_clearanceOffLine
11450168,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,72127,EUR,676252800.0,F,9,9,False,12.0,8.0,1.0,,2.0,3.0,6.0,9.0,4.0,1.0,,,,,76.0,35.0,6.6,11.0,0.00542707,1.0,4,,,,2.0,3.0,8.0,6.0,2.0,4.0,,2.0,,,2.0,,,1.0,4.0,0.4646,,2.0,,,,,,,,1.0,,True,1.0,,
11450168,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194.0,2288,M,1142613,EUR,1092700800.0,M,21,21,True,42.0,37.0,1.0,,16.0,16.0,21.0,26.0,1.0,4.0,,,,,75.0,48.0,6.5,7.0,0.0113644,,0,,,,2.0,4.0,6.0,6.0,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
11450168,home,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182.0,3146,M,123228,EUR,705369600.0,M,18,18,True,11.0,10.0,2.0,1.0,7.0,7.0,3.0,5.0,,3.0,,,,,15.0,13.0,7.1,2.0,0.257292,1.0,0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11450168,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200.0,F,40,40,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,1.0,,,,,14.0,10.0,6.3,3.0,0.0010262,,1,,,,1.0,,3.0,,1.0,1.0,,,,,1.0,,,,,0.0401,,,,,,,,,1.0,,,,,,
11450168,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180.0,1751,M,43394,EUR,664675200.0,D,20,20,True,5.0,5.0,,,4.0,4.0,1.0,1.0,1.0,2.0,,,,,9.0,7.0,6.5,,0.00018039,,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450168,home,Beşiktaş JK,Ante Rebić,ante-rebic,A. Rebić,F,9,185.0,4196,M,152769,EUR,748569600.0,F,7,7,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,1.0,,,,,9.0,9.0,7.5,3.0,0.309276,3.0,0,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,_anterebic,1.0,,,1.0,,,1.0,,,1.0,,,,
11450168,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1609,M,913656,EUR,978307200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170.0,1475,M,98199,EUR,731376000.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177.0,716,M,1142614,EUR,1073260800.0,D,79,79,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400.0,D,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186.0,3037,M,1524303,EUR,1177200000.0,F,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,99,188.0,495,M,1050730,EUR,1077753600.0,G,23,23,False,29.0,18.0,13.0,3.0,16.0,20.0,2.0,9.0,2.0,5.0,2.0,2.0,,,90.0,36.0,6.0,11.0,0.00032271,,0,-1.8016,,,,,,,,,,,,,,Emre Bilgin,,,,,,,,,,,,,,,,,,1.0,
11450168,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182.0,102,M,233252,EUR,773107200.0,D,4,4,False,26.0,20.0,3.0,1.0,11.0,12.0,9.0,15.0,4.0,4.0,,,,,90.0,45.0,6.3,10.0,0.00290297,,0,,1.0,,1.0,,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,2.0,,,,,,,,
11450168,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188.0,33,M,179189,EUR,679276800.0,D,54,54,False,47.0,38.0,10.0,4.0,29.0,32.0,9.0,15.0,4.0,5.0,,,,,90.0,55.0,6.4,9.0,0.0425454,,0,,,,,2.0,1.0,6.0,,,,2.0,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
11450168,away,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186.0,210,M,817987,EUR,854064000.0,D,5,5,False,68.0,59.0,8.0,3.0,40.0,42.0,19.0,26.0,2.0,5.0,,,,,90.0,80.0,6.5,10.0,0.00487164,,0,,,,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,,3.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11450168,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,1085938,EUR,976406400.0,D,18,18,False,52.0,43.0,5.0,,18.0,22.0,26.0,32.0,3.0,5.0,,,,,90.0,76.0,6.3,15.0,0.0245097,2.0,0,,2.0,1.0,1.0,,4.0,3.0,1.0,,,1.0,,2.0,,,,,,,,3.0,,,1.0,,,,,,,True,,,
11450168,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182.0,77,M,209082,EUR,673920000.0,M,6,6,False,47.0,38.0,2.0,,16.0,16.0,23.0,33.0,1.0,6.0,,,,,90.0,65.0,6.8,15.0,0.0783014,2.0,1,,2.0,1.0,1.0,,3.0,5.0,5.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,,0.065,,,1.0,,2.0,0.6976,1.0,,,1.0,,,,,
11450168,away,Fatih Karagümrük,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,47.0,40.0,3.0,2.0,20.0,20.0,20.0,27.0,1.0,4.0,,,,,76.0,59.0,7.3,10.0,0.0097184,1.0,0,,,,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0
11450168,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184.0,385,M,826162,EUR,916617600.0,M,10,10,False,21.0,17.0,1.0,,4.0,5.0,14.0,19.0,,3.0,,,,,90.0,38.0,6.0,14.0,0.0363111,,1,,3.0,1.0,1.0,2.0,10.0,6.0,3.0,3.0,,3.0,,1.0,1.0,,,,,0.056,,2.0,1.0,,1.0,0.6541,4.0,,,1.0,,,,,
11450168,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181.0,141,M,139798,EUR,701481600.0,M,9,9,False,48.0,37.0,7.0,3.0,12.0,12.0,25.0,44.0,,5.0,,,,,89.0,69.0,7.3,22.0,0.409477,2.0,2,,8.0,,3.0,1.0,8.0,5.0,1.0,1.0,,,,4.0,,,,,1.0,0.0594,,1.0,,,2.0,,3.0,2.0,1.0,,,,,,
11450168,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800.0,M,7,7,False,18.0,12.0,2.0,1.0,2.0,3.0,11.0,22.0,1.0,3.0,,,,,76.0,36.0,6.6,15.0,0.0746057,1.0,2,,7.0,1.0,3.0,,3.0,1.0,3.0,,1.0,1.0,,,,,,,,0.0419,,,,,,,,,2.0,,,,,,
11450168,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181.0,319,M,587962,EUR,713404800.0,F,15,15,False,11.0,9.0,,,2.0,2.0,7.0,9.0,1.0,1.0,,,,,68.0,18.0,6.6,5.0,0.0110698,,1,,,,4.0,,7.0,1.0,1.0,,,1.0,,,1.0,,,,,0.0717,,2.0,1.0,,,0.1822,,,,,,,,,
11450168,away,Fatih Karagümrük,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190.0,1064,M,123917,EUR,687830400.0,F,19,19,True,8.0,7.0,,,3.0,3.0,4.0,5.0,,,,,,,22.0,11.0,6.6,1.0,0.00616357,,1,,,,,,,2.0,,,,2.0,,,,,,,,0.0744,,,,,,,,,1.0,,,,,,
11450168,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179.0,98,M,47568,EUR,663552000.0,M,91,91,True,16.0,13.0,1.0,,5.0,5.0,8.0,12.0,,1.0,,,,,14.0,20.0,6.4,5.0,0.00815714,,0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11450168,away,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178.0,72,M,1069011,EUR,1042675200.0,M,97,97,True,15.0,13.0,1.0,1.0,5.0,6.0,8.0,9.0,,,,,,,14.0,21.0,6.6,4.0,0.00366654,,1,,,,,1.0,2.0,4.0,,1.0,,2.0,,,,,,1.0,1.0,0.0117,,2.0,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174.0,53,M,987539,EUR,993686400.0,M,77,77,True,,,,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Furkan Bekleviç,furkan-beklevic,F. Bekleviç,G,99,192.0,20,M,934507,EUR,917740800.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Emir Tintiş,emir-tintis,E. Tintiş,D,3,187.0,27,M,1210418,EUR,1073865600.0,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Frédéric Veseli,frederic-veseli,F. Veseli,D,34,183.0,158,M,137775,EUR,722217600.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174.0,132,M,857745,EUR,973382400.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Samed Onur,samed-onur,S. Onur,M,8,175.0,60,M,980608,EUR,1026691200.0,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450168,away,Fatih Karagümrük,Ahmet Tugyan,ahmet-tugyan,A. Tugyan,,17,,1,M,1636492,EUR,,D,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ahmet Tugyan,,,,,,,,,,,,,,,,,,,
