match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_aerialLost,captain,stat_totalCross,stat_accurateCross,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed
12764281,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,25.0,17.0,17.0,9.0,0.0,12.0,14.0,5.0,11.0,7.0,1.0,2.0,3.0,90.0,32.0,7.6,8.0,0.00082008,0,0.9084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2579,M,,1010220,EUR,1048032000,D,37,37,False,23.0,22.0,1.0,,0.0,19.0,19.0,3.0,4.0,4.0,,,,90.0,38.0,6.9,3.0,0.00189143,1,,4.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0202,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4989,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,30.0,27.0,2.0,,0.0,26.0,28.0,1.0,2.0,2.0,,,,90.0,40.0,7.3,3.0,0.00047413,1,,1.0,1.0,,,,4.0,,,,,1.0,0.0984,1.0,2.0,1.0,0.1541,,,,,,,,,,,,,,
12764281,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6757,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,42.0,41.0,4.0,3.0,0.0,40.0,41.0,1.0,1.0,2.0,,,,90.0,47.0,6.8,1.0,0.0004641,0,,2.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12764281,home,Juventus,Danilo,,,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,6,6,False,39.0,33.0,5.0,3.0,0.0,23.0,27.0,10.0,13.0,3.0,,,,90.0,59.0,7.3,10.0,0.0024395,1,,4.0,6.0,3.0,,,,,6.0,4.0,2.0,,0.0313,1.0,1.0,,0.0117,1.0,True,1.0,,,,,,,,,,,
12764281,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8636,M,locamanuel73,363860,EUR,884217600,M,5,5,False,32.0,27.0,7.0,4.0,0.0,21.0,23.0,7.0,11.0,4.0,,,,90.0,52.0,7.5,9.0,0.0657808,0,,4.0,7.0,2.0,,,4.0,,6.0,5.0,2.0,2.0,,,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,
12764281,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11821,M,k_thuram,904832,EUR,985564800,M,19,19,False,31.0,29.0,2.0,2.0,0.0,24.0,24.0,5.0,7.0,2.0,,,,69.0,39.0,6.7,4.0,0.00875585,0,,1.0,2.0,,,,5.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
12764281,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19962,M,FConceicao_7,979222,EUR,1039824000,M,7,7,False,17.0,15.0,1.0,1.0,0.0,10.0,11.0,5.0,8.0,3.0,,,,69.0,28.0,6.5,7.0,0.0186632,1,,4.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,0.0323,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,
12764281,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,False,17.0,13.0,1.0,1.0,0.0,11.0,12.0,2.0,8.0,1.0,,,,90.0,38.0,6.9,8.0,0.00783971,1,,6.0,4.0,2.0,,,1.0,1.0,3.0,2.0,,2.0,0.3277,1.0,1.0,1.0,0.4219,1.0,,3.0,,,,1.0,,1.0,,,,,
12764281,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,84063,M,KenanYıldız,1149011,EUR,1115164800,M,10,10,False,28.0,25.0,1.0,1.0,1.0,17.0,19.0,9.0,11.0,4.0,,,,84.0,41.0,7.4,7.0,0.31178,3,,3.0,1.0,1.0,1.0,2.0,,2.0,,,2.0,1.0,0.101,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
12764281,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,DV9,832208,EUR,949017600,F,9,9,False,15.0,12.0,2.0,2.0,0.0,6.0,6.0,7.0,10.0,1.0,,,,85.0,26.0,7.6,8.0,0.026122,1,,2.0,4.0,,1.0,,,,,,5.0,,0.2108,1.0,,2.0,0.5192,2.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,
12764281,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7748,M,west.mckennie,881931,EUR,904262400,M,16,16,True,6.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0,,,,21.0,7.0,7.3,2.0,0.0119483,1,,,,,,,,,,,,,0.3069,1.0,,,0.3178,,,,,,,,,,,,1.0,,
12764281,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11634,M,timothyweah,855810,EUR,951177600,M,22,22,True,2.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,21.0,9.0,7.1,3.0,0.328692,0,,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,
12764281,home,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4360,M,Samu,1100836,EUR,1074211200,F,51,51,True,1.0,,,,0.0,,1.0,,,1.0,,,,9.0,3.0,6.7,1.0,,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764281,home,Juventus,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11812,M,Douglas_Luiz,867887,EUR,894672000,M,26,26,True,2.0,,,,0.0,,,,2.0,,,,,8.0,4.0,6.5,3.0,,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
12764281,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3286,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1869,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5172,M,,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,home,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4329,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764281,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,29.0,27.0,8.0,6.0,0.0,27.0,27.0,,2.0,5.0,,2.0,3.0,90.0,38.0,6.7,2.0,0.00014735,0,-0.5754,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12764281,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,92.0,82.0,5.0,1.0,0.0,33.0,36.0,49.0,58.0,2.0,,,,90.0,109.0,6.7,13.0,0.0400179,0,,2.0,5.0,,2.0,,,,2.0,1.0,,1.0,,,,,,,True,2.0,,,1.0,1.0,,,2.0,,,,
