match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,stat_totalCross,stat_shotOffTarget,stat_dispossessed,stat_keyPass,captain,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded,stat_clearanceOffLine,stat_goalAssist
11407424,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,False,17.0,8.0,1.0,,1.0,3.0,7.0,14.0,2.0,76.0,30.0,6.3,14.0,0.0114194,3,,Isaac,Success,5.0,1.0,6.0,4.0,3.0,2.0,,,,,1.0,,,,,0.8811,4.0,,,,1.0,,1.0,,,2.0,2.0,0.0304,,,,,,,,,
11407424,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,12.0,8.0,2.0,,3.0,3.0,5.0,10.0,3.0,45.0,32.0,6.7,12.0,0.00498506,0,,,,1.0,,5.0,5.0,4.0,3.0,,,1.0,1.0,1.0,2.0,,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,
11407424,home,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,True,2.0,,,,,,,2.0,1.0,14.0,10.0,6.7,3.0,,1,,,,1.0,,2.0,4.0,1.0,,1.0,,3.0,1.0,1.0,,,,1.0,0.0796,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,14.0,7.0,6.2,3.0,0.00083152,0,,,,,,3.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11407424,home,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,3.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,6.0,,2.0,0.00132729,0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192,119,M,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,0,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,0,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,home,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,15.0,13.0,5.0,3.0,13.0,14.0,,1.0,9.0,90.0,28.0,7.4,2.0,4.921e-05,0,0.9956,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,,,
11407424,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,44.0,39.0,3.0,2.0,22.0,27.0,17.0,18.0,5.0,90.0,68.0,6.5,12.0,0.0105585,0,,,,1.0,2.0,6.0,4.0,,,4.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,
11407424,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,51.0,45.0,8.0,6.0,36.0,40.0,9.0,11.0,11.0,90.0,66.0,6.9,9.0,0.00384968,0,,,,,2.0,6.0,6.0,,,1.0,4.0,4.0,3.0,,4.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11407424,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,55.0,43.0,7.0,4.0,29.0,35.0,14.0,20.0,5.0,90.0,63.0,7.4,12.0,0.00533221,0,,,,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11407424,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,35.0,24.0,7.0,4.0,11.0,13.0,14.0,26.0,5.0,67.0,54.0,6.8,16.0,0.0372451,1,,,,,3.0,2.0,4.0,1.0,1.0,1.0,,,,,,1.0,,,0.0198,,1.0,,4.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,
11407424,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,False,29.0,22.0,4.0,2.0,11.0,12.0,11.0,17.0,5.0,79.0,41.0,7.0,11.0,0.0155301,1,,,,,1.0,3.0,3.0,,,,2.0,2.0,2.0,,1.0,1.0,,,0.0858,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11407424,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,43.0,35.0,4.0,2.0,22.0,23.0,13.0,20.0,10.0,90.0,53.0,6.8,10.0,0.0077633,1,,,,1.0,2.0,6.0,6.0,2.0,1.0,,1.0,3.0,2.0,,2.0,2.0,,,0.0445,1.0,,,,1.0,,,,,,,,,,,,,,,,
11407424,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,30.0,21.0,8.0,4.0,8.0,9.0,15.0,30.0,8.0,67.0,55.0,7.4,18.0,0.232537,1,,,,,,,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,0.0278,2.0,,,9.0,,,3.0,,,,,,2.0,,,,,,,,
11407424,away,Lecce,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,7,7,False,20.0,16.0,,,4.0,8.0,12.0,14.0,2.0,90.0,38.0,6.4,13.0,0.102101,0,,,,1.0,,8.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,
11407424,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,14.0,8.0,,,3.0,3.0,6.0,12.0,2.0,77.0,32.0,7.3,14.0,0.0199067,2,,,,5.0,2.0,6.0,8.0,3.0,3.0,,,1.0,,2.0,1.0,,,,0.1697,8.0,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,
11407424,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,27.0,21.0,2.0,2.0,6.0,7.0,15.0,22.0,1.0,77.0,48.0,7.0,14.0,0.0459563,3,,,,3.0,,7.0,7.0,3.0,2.0,,,1.0,1.0,4.0,1.0,,,1.0,0.0704,3.0,,,2.0,2.0,2.0,,True,,,,,,,,,,,,,
11407424,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,6.0,3.0,,,1.0,3.0,2.0,3.0,3.0,23.0,12.0,6.5,4.0,0.00042487,0,,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,lameckbanda.10,,,,1.0,,,,,,,,,,,,,,
11407424,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,True,13.0,10.0,2.0,1.0,4.0,7.0,6.0,7.0,1.0,23.0,23.0,6.5,7.0,0.00418928,0,,,,1.0,1.0,3.0,2.0,1.0,,2.0,,,,1.0,1.0,,,,,2.0,,Odogwu,1.0,,,1.0,,,,,,,,,,,,,,
11407424,away,Lecce,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,5.0,4.0,,,2.0,2.0,3.0,5.0,1.0,13.0,14.0,7.6,2.0,0.235878,1,,Nicola,Sansone,,1.0,,4.0,2.0,2.0,,,1.0,1.0,,,,,1.0,0.0462,,,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,1.0
11407424,away,Lecce,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,1.0,1.0,,,1.0,1.0,,,2.0,13.0,12.0,7.4,3.0,3.21e-06,2,,,,,,4.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,0.319,1.0,,,,1.0,1.0,,,,,1.0,0.13,,,1.0,,,,,,
11407424,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,2.0,2.0,,,2.0,2.0,,,,11.0,5.0,6.6,1.0,9.43e-06,0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Zinedin Smajlović,zinedin-smajlovic,Z. Smajlović,D,2,191,137,M,1466488,EUR,1071878400,D,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,0,,Medon,Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Giacomo Faticanti,giacomo-faticanti,G. Faticanti,M,16,186,335,M,1106354,EUR,1091232000,M,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407424,away,Lecce,Jeppe Corfitzen,corfitzen-jeppe,J. Corfitzen,F,,179,126,M,1387352,EUR,1104278400,F,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
