match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,from,playerName,reason,rescinded
11369886,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11369886,,1.0,3.0,,90,7.0,,1,,,goal,174197895.0,True,regular,358198.0,Marco Ilaimaharitra,,,,,,
11369886,,,,,90,5.0,,1,,,substitution,122167502.0,False,regular,,,False,,,,,
11369886,,0.0,3.0,,90,,,1,,,goal,174197632.0,False,regular,1217613.0,Gift Orban,,,,,,
11369886,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,
11369886,,,,,88,,,3,,,substitution,122167485.0,False,regular,,,False,,,,,
11369886,,,,,80,,,11,,,substitution,122167459.0,False,regular,,,False,,,,,
11369886,,,,,80,,,11,,,substitution,122167458.0,False,regular,,,False,,,,,
11369886,,,,,80,,,11,,,substitution,122167475.0,False,regular,,,False,,,,,
11369886,,,,,74,,,17,,,substitution,122167419.0,True,regular,,,False,,,,,
11369886,,,,,67,,,24,,,substitution,122167371.0,True,regular,,,False,,,,,
11369886,,0.0,2.0,,59,,,32,,,goal,174196624.0,False,penalty,149795.0,Julien De Sart,,,penalty,,,
11369886,,,,,58,,,33,,,card,120993125.0,True,yellow,51622.0,Damien Marcq,,,,Damien Marcq,Foul,False
11369886,,,,,46,,,45,,,substitution,122167275.0,True,regular,,,False,,,,,
11369886,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11369886,,,,,45,,,1,,,card,120993026.0,True,yellow,1029748.0,Nikola Štulić,,,,Nikola Štulić,Foul,False
11369886,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,
11369886,,,,,35,,,11,,,card,120992977.0,True,yellow,358198.0,Marco Ilaimaharitra,,,,Marco Ilaimaharitra,Foul,False
11369886,,0.0,1.0,,18,,,28,,,goal,174194612.0,False,regular,584472.0,Tarik Tissoudali,,,,,,
