match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,captain,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon
11369886,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,28.0,17.0,17.0,7.0,13.0,19.0,4.0,9.0,1.0,16.0,2.0,4.0,1.0,6.0,1.0,1.0,90.0,44.0,7.8,11.0,0.00120839,0,0.6689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,,842160,EUR,846633600,D,3,3,False,28.0,17.0,5.0,2.0,6.0,10.0,11.0,19.0,4.0,8.0,,,,,,,90.0,55.0,6.6,15.0,0.0213356,1,,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0914,,,,,,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,D,25,25,False,43.0,32.0,8.0,4.0,26.0,28.0,6.0,15.0,2.0,10.0,,,,,,,90.0,60.0,6.2,13.0,0.00427072,0,,,4.0,1.0,10.0,4.0,3.0,,1.0,3.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,339,M,,994282,EUR,1027468800,D,21,21,False,32.0,22.0,3.0,,10.0,12.0,12.0,20.0,2.0,4.0,,,,,,,90.0,40.0,5.8,12.0,0.00681231,0,,,,,2.0,4.0,2.0,,,,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175,87,M,,888605,EUR,943488000,M,29,29,False,29.0,23.0,3.0,1.0,12.0,15.0,12.0,22.0,1.0,11.0,,,,,,,90.0,77.0,6.8,23.0,0.166249,0,,8.0,3.0,1.0,8.0,6.0,3.0,,,2.0,5.0,4.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,,358198,EUR,806716800,M,26,26,False,64.0,51.0,4.0,1.0,26.0,30.0,25.0,35.0,,7.0,,,,,,,90.0,86.0,8.0,18.0,0.343099,3,,1.0,,,4.0,9.0,1.0,1.0,,1.0,6.0,3.0,,1.0,,0.0874,2.0,2.0,,1.0,,,,2.0,True,2.0,1.0,1.0,1.0,1.0,1.0,0.1829,,,
11369886,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,92.0,69.0,6.0,3.0,35.0,37.0,36.0,58.0,,9.0,,,,,,,90.0,111.0,7.5,30.0,0.522038,1,,3.0,,1.0,2.0,6.0,,1.0,1.0,1.0,5.0,3.0,,3.0,,0.0317,1.0,,,,,,2.0,3.0,,1.0,1.0,,,,,,,,
11369886,home,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,,548640,EUR,760492800,M,15,15,False,38.0,32.0,,,11.0,13.0,23.0,28.0,2.0,2.0,,,,,,,90.0,61.0,7.0,16.0,0.053246,0,,3.0,1.0,1.0,3.0,3.0,,,,,2.0,2.0,,1.0,1.0,,1.0,,,,,,2.0,1.0,,1.0,,,,,,,1.0,,
11369886,home,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169,1096,M,,1030459,EUR,982800000,F,8,8,False,12.0,9.0,,,4.0,5.0,5.0,8.0,1.0,2.0,,,,,,,45.0,24.0,6.2,11.0,0.0072287,0,,1.0,1.0,,6.0,,1.0,,,,,,,4.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,
11369886,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,19,19,False,16.0,11.0,1.0,,6.0,7.0,6.0,11.0,3.0,1.0,,,,,,,67.0,30.0,6.2,8.0,0.00636398,1,,2.0,7.0,4.0,8.0,6.0,,,,1.0,2.0,1.0,,1.0,2.0,0.2091,1.0,,,,,,1.0,,,,,1.0,,,,0.2109,,1.0,
11369886,home,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,,920458,EUR,912643200,F,9,9,False,18.0,12.0,,,2.0,2.0,10.0,17.0,,1.0,,,,,,,74.0,24.0,6.5,10.0,0.20551,0,,1.0,1.0,,4.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,
11369886,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,M,18,18,True,30.0,21.0,,,4.0,5.0,18.0,26.0,,3.0,,,,,,,45.0,42.0,7.1,12.0,0.0321524,3,,1.0,1.0,2.0,2.0,5.0,,2.0,,1.0,2.0,2.0,,2.0,,0.1935,,,,,,,1.0,,,1.0,,1.0,,,1.0,0.0525,,,
11369886,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,351,M,,982334,EUR,1008806400,F,10,10,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,1.0,,,,,,,23.0,13.0,6.7,3.0,0.00076287,2,,,1.0,,2.0,,,2.0,,1.0,,,,2.0,,0.44,,,,,,,,,,1.0,,,,,,,,1.0,
11369886,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170,106,M,,834261,EUR,873849600,M,17,17,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,16.0,9.0,6.8,1.0,0.112664,0,,,,,,3.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
11369886,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185,123,M,,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mehdi Boukamir,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Romeo Monticelli,monticelli-romeo,R. Monticelli,D,40,185,54,M,,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Roméo Monticelli,,,,,,,,,,,,,,
11369886,home,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,,1099220,EUR,1040256000,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369886,away,KAA Gent,Davy Roef,davy-roef,D. Roef,G,33,187,232,M,,156663,EUR,760492800,G,33,33,False,24.0,12.0,18.0,6.0,10.0,14.0,2.0,10.0,,12.0,2.0,2.0,,2.0,,,90.0,37.0,6.9,12.0,0.00029438,0,-0.5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369886,away,KAA Gent,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,739,M,,934196,EUR,879292800,D,5,5,False,55.0,42.0,8.0,2.0,28.0,34.0,14.0,21.0,4.0,5.0,,,,,,,90.0,68.0,6.6,17.0,0.00618646,0,,,,4.0,2.0,6.0,1.0,,,1.0,2.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,
11369886,away,KAA Gent,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,,942213,EUR,855100800,D,4,4,False,51.0,42.0,8.0,2.0,34.0,38.0,8.0,13.0,7.0,6.0,,,,,,,90.0,62.0,6.8,9.0,0.00145489,2,,,3.0,5.0,3.0,6.0,,1.0,,,,,,,,0.2136,,,,,,,,,,,,,1.0,,1.0,,,,
11369886,away,KAA Gent,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,,801003,EUR,870912000,D,23,23,False,45.0,34.0,10.0,3.0,21.0,24.0,13.0,21.0,5.0,6.0,,,,,,,90.0,65.0,7.3,13.0,0.182845,1,,,1.0,1.0,5.0,6.0,,1.0,,2.0,3.0,3.0,,,,0.0459,3.0,2.0,,2.0,,,,,,1.0,,,,,,,,,
11369886,away,KAA Gent,Matisse Samoise,matisse-samoise,M. Samoise,M,18,180,256,M,,1046245,EUR,1006300800,M,18,18,False,49.0,34.0,9.0,5.0,15.0,22.0,20.0,29.0,,9.0,,,,,,,90.0,78.0,7.1,21.0,0.0735477,0,,2.0,1.0,1.0,2.0,4.0,,,,3.0,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,
11369886,away,KAA Gent,Sven Kums,sven-kums,S. Kums,M,,176,162,M,,45990,EUR,572832000,M,24,24,False,59.0,49.0,6.0,3.0,30.0,31.0,20.0,32.0,,6.0,,,,,,,81.0,70.0,7.4,14.0,0.332882,0,,4.0,,1.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,2.0,True,1.0,1.0,,,,,,,,
11369886,away,KAA Gent,Julien De Sart,julien-de-sart,J. De Sart,M,4,187,181,M,,149795,EUR,788140800,M,13,13,False,66.0,40.0,10.0,3.0,17.0,28.0,23.0,39.0,2.0,19.0,,,,,,,90.0,87.0,7.6,29.0,0.0317367,4,,1.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,,2.0,,0.8642,,,,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0055,,,
11369886,away,KAA Gent,Archie Brown,brown-archie,A. Brown,D,3,190,3096,M,,1009738,EUR,1022544000,M,3,3,False,22.0,16.0,,,5.0,7.0,12.0,21.0,,2.0,,,,,,,80.0,63.0,6.3,26.0,0.0211841,0,,6.0,1.0,3.0,10.0,7.0,,,,,1.0,1.0,,4.0,,,10.0,3.0,,,,,1.0,,,2.0,,,,,,,,,
