match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented
12421021,home,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,13.0,9.0,,,0.0,1.0,3.0,8.0,10.0,3.0,1.0,89.0,27.0,7.1,6.0,0.0244679,2,9.0,7.0,11.0,9.0,,1.0,1.0,1.0,,,,1.0,0.1349,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,
12421021,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,True,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,29.0,21.0,7.3,6.0,0.059546,3,1.0,,3.0,1.0,,1.0,2.0,,,,2.0,,0.1983,,,,1.0,,3.0,1.0,2.0,0.9044,,,,,1.0,,,,,,
12421021,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,9.0,13.0,6.5,2.0,0.00259347,0,,,2.0,2.0,,,,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,
12421021,home,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,True,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,8.0,4.0,6.6,2.0,0.0065637,0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12421021,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,45,45,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,4.0,,1.0,0.0129696,2,,,1.0,,,,,,,,,,0.2543,,1.0,,,,,,1.0,0.2338,1.0,,,,,,,,,,
12421021,home,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,6.0,,1.0,0.0574365,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12421021,home,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,home,KV Kortrijk,Massimo Decoene,Massimo Decoene,,massimo-decoene,M. Decoene,D,39,183,44,M,1391861,EUR,1076457600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,home,KV Kortrijk,Nathan Huygevelde,,,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,home,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,30.0,15.0,27.0,12.0,0.0,6.0,6.0,9.0,24.0,10.0,,90.0,41.0,8.5,15.0,0.00170409,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,7.0,1.0,1.0,1.3678
12421021,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188,725,M,942992,EUR,946684800,D,4,4,False,42.0,35.0,3.0,,0.0,25.0,25.0,12.0,19.0,3.0,1.0,84.0,51.0,6.6,9.0,0.0437956,1,3.0,5.0,4.0,6.0,,1.0,3.0,,1.0,1.0,2.0,,0.0127,,,,2.0,2.0,,,,,,,,,,,,,,,
12421021,away,Standard Liège,David Bates,,,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,44,44,False,53.0,44.0,13.0,10.0,0.0,31.0,35.0,13.0,18.0,3.0,,90.0,69.0,7.2,10.0,0.00850361,0,3.0,6.0,4.0,8.0,1.0,,4.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,30.0,24.0,6.0,4.0,0.0,18.0,19.0,6.0,11.0,2.0,2.0,76.0,44.0,6.7,7.0,0.00130852,0,1.0,2.0,5.0,6.0,2.0,,6.0,,4.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,46.0,34.0,8.0,3.0,0.0,18.0,22.0,18.0,29.0,6.0,,90.0,77.0,7.3,18.0,0.0677431,0,,4.0,1.0,6.0,,,4.0,1.0,2.0,1.0,1.0,,,,,3.0,5.0,2.0,,,,,1.0,2.0,,,,,,,,,
12421021,away,Standard Liège,Aiden O'Neill,,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,40.0,31.0,5.0,1.0,0.0,17.0,21.0,14.0,19.0,4.0,3.0,90.0,59.0,6.9,12.0,0.010157,0,1.0,4.0,7.0,10.0,2.0,,3.0,2.0,3.0,2.0,2.0,2.0,,True,,,,,2.0,1.0,,,,,,,,,,,,,
12421021,away,Standard Liège,Marko Bulat,,,marko-bulat,M. Bulat,M,5,178,837,M,905063,EUR,1001462400,M,7,7,False,16.0,11.0,2.0,,0.0,2.0,4.0,9.0,13.0,3.0,1.0,90.0,33.0,6.8,11.0,0.263598,1,,1.0,6.0,6.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,0.1428,,,1.0,1.0,,4.0,2.0,,,1.0,2.0,,,,,,,,,
12421021,away,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,M,88,88,False,15.0,13.0,1.0,1.0,0.0,10.0,11.0,3.0,5.0,2.0,1.0,35.0,24.0,5.4,6.0,0.00235512,0,,,3.0,1.0,2.0,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,F,8,8,False,34.0,22.0,5.0,1.0,0.0,11.0,14.0,13.0,23.0,2.0,,90.0,51.0,7.0,18.0,0.0676175,1,,4.0,3.0,6.0,2.0,,3.0,,2.0,2.0,4.0,,0.1118,,1.0,,3.0,2.0,,,,,1.0,2.0,,,,,,,,,
12421021,away,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,F,32,32,False,17.0,7.0,4.0,2.0,0.0,2.0,4.0,5.0,13.0,3.0,,76.0,28.0,6.8,12.0,0.0355058,2,2.0,5.0,3.0,9.0,,2.0,,,2.0,,1.0,1.0,0.1099,,,,,,2.0,1.0,,,,,,,,,,,,,
12421021,away,Standard Liège,Soufiane Benjdida,Soufiane Benjdida,,soufiane-benjdida,S. Benjdida,F,9,178,988,M,1168800,EUR,999561600,F,21,21,False,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,1.0,39.0,13.0,6.5,6.0,0.00999819,1,1.0,1.0,3.0,1.0,,,1.0,,,,1.0,,0.0881,,1.0,,,,,,,,2.0,,,,,,,,,,
12421021,away,Standard Liège,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180,129,M,333301,EUR,804556800,D,5,5,True,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,2.0,37.0,15.0,6.0,4.0,0.00153764,0,1.0,,9.0,,4.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
12421021,away,Standard Liège,Nathan Ngoy,,,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,True,7.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,4.0,,,14.0,10.0,6.7,2.0,0.00317714,0,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,17,17,True,8.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,1.0,14.0,15.0,6.7,6.0,0.005429,0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12421021,away,Standard Liège,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,237,M,581146,EUR,808185600,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,14.0,4.0,6.3,2.0,0.00060634,0,1.0,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12421021,away,Standard Liège,Viktor Đukanović,,,viktor-dukanovic,V. Đukanović,M,7,184,528,M,1086448,EUR,1075334400,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,,12.0,2.0,6.4,1.0,0.0033818,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12421021,away,Standard Liège,Matteo Godfroid,Matteo Godfroid,,matteo-godfroid,M. Godfroid,G,45,190,43,M,1082355,EUR,1077580800,G,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Alexandro Calut,,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Sotiris Alexandropoulos,,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421021,away,Standard Liège,Sacha Banse,Sacha,Bansé,banse-sacha,S. Bansé,M,6,180,575,M,1126690,EUR,984700800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
