match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_wasFouled,player_firstName,player_lastName,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10913372,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,26.0,18.0,13.0,5.0,14.0,14.0,4.0,12.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,90.0,34.0,7.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913372,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,34.0,28.0,4.0,3.0,9.0,10.0,19.0,26.0,,1.0,,4.0,,,,90.0,48.0,6.8,12.0,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10913372,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188,76,M,584430,EUR,706492800,D,4,4,False,41.0,34.0,4.0,2.0,24.0,25.0,10.0,17.0,2.0,6.0,4.0,7.0,,,,90.0,57.0,7.8,8.0,0,1.0,5.0,,3.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10913372,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,5,5,False,41.0,37.0,4.0,3.0,31.0,32.0,6.0,9.0,1.0,3.0,3.0,5.0,,,,90.0,50.0,7.0,5.0,0,,5.0,,1.0,1.0,,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
10913372,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,False,31.0,23.0,1.0,,9.0,10.0,14.0,27.0,,2.0,2.0,2.0,,,,89.0,61.0,6.9,17.0,0,6.0,4.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
10913372,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174,1194,M,31981,EUR,583545600,M,10,10,False,65.0,61.0,6.0,6.0,21.0,22.0,41.0,50.0,1.0,9.0,,5.0,,,,90.0,93.0,7.6,20.0,2,7.0,10.0,1.0,1.0,,5.0,2.0,1.0,3.0,5.0,3.0,1.0,,,2.0,3.0,4.0,,,True,1.0,1.0,1.0,,,,,,,
10913372,home,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,M,23,23,False,27.0,25.0,,,11.0,11.0,14.0,16.0,1.0,2.0,1.0,1.0,,,,59.0,37.0,6.5,4.0,3,,6.0,,1.0,,1.0,3.0,,2.0,,,,,1.0,,1.0,,Grzegorz,Krychowiak,,,1.0,,2.0,,,,,,
10913372,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,False,69.0,63.0,4.0,4.0,30.0,32.0,33.0,37.0,1.0,6.0,1.0,10.0,,,,89.0,88.0,7.6,11.0,1,,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,,,3.0,1.0,,1.0,,,,,,,,1.0,,,,,
10913372,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,789438,EUR,733190400,F,8,8,False,34.0,29.0,5.0,5.0,4.0,5.0,26.0,34.0,,5.0,,6.0,,,,90.0,57.0,8.2,15.0,5,5.0,,,,,5.0,,,,5.0,5.0,,,,3.0,,,,,,1.0,5.0,,,,1.0,,,,
10913372,home,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182,384,,306498,EUR,818294400,F,77,77,False,17.0,13.0,,,4.0,4.0,10.0,14.0,3.0,5.0,,2.0,,,,73.0,28.0,6.9,7.0,1,1.0,7.0,,,,1.0,2.0,2.0,1.0,,,,2.0,,2.0,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,
