match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury
10411755,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10411755,,,,,90,9.0,,1,,,card,Fikayo Tomori,Argument,False,120696439.0,True,yellow,788255.0,Fikayo Tomori,,,
10411755,,,,,90,4.0,,1,,,card,Martín Satriano,Time wasting,False,120696426.0,False,yellow,973536.0,Martín Satriano,,,
10411755,,,,,90,2.0,,1,,,card,Nicolò Cambiaghi,Time wasting,False,120696421.0,False,yellow,971005.0,Nicolò Cambiaghi,,,
10411755,,,,,90,1.0,,1,,,varDecision,,,,16595.0,True,goalAwarded,39070.0,Olivier Giroud,False,,
10411755,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
10411755,,,,,88,,,3,,,substitution,,,,121676861.0,False,regular,,,,,False
10411755,,,,,84,,,7,,,substitution,,,,121676841.0,True,regular,,,,,False
10411755,,,,,78,,,13,,,substitution,,,,121676809.0,False,regular,,,,,False
10411755,,,,,78,,,13,,,substitution,,,,121676808.0,False,regular,,,,,False
10411755,,,,,70,,,21,,,substitution,,,,121676755.0,True,regular,,,,,False
10411755,,,,,70,,,21,,,substitution,,,,121676754.0,True,regular,,,,,False
10411755,,,,,65,,,26,,,substitution,,,,121676713.0,False,regular,,,,,False
10411755,,,,,64,,,27,,,substitution,,,,121676714.0,False,regular,,,,,False
10411755,,,,,62,,,29,,,substitution,,,,121676691.0,True,regular,,,,,False
10411755,,,,,62,,,29,,,substitution,,,,121676690.0,True,regular,,,,,False
10411755,,,,,60,,,31,,,varDecision,,,,16594.0,True,penaltyAwarded,152769.0,Ante Rebić,False,,
10411755,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10411755,,,,,38,,,8,,,card,Tommaso Pobega,Foul,False,120696272.0,True,yellow,928796.0,Tommaso Pobega,,,
