match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_interceptionWon,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox
11401959,home,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180.0,334,M,982779,EUR,1066262400,F,44,44,False,11.0,9.0,,,2.0,2.0,7.0,9.0,,,,,45.0,11.0,6.6,2.0,0.122062,0,,Mohamed,Sankoh,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
11401959,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,True,12.0,11.0,1.0,,2.0,3.0,9.0,12.0,,1.0,,,45.0,24.0,6.4,9.0,0.00588325,1,,,,3.0,,,,4.0,2.0,2.0,3.0,2.0,,1.0,,1.0,,,0.2724,0.8407,,1.0,,,,,,,,,1.0,,
11401959,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,683,M,914392,EUR,889228800,F,23,23,True,9.0,5.0,,,3.0,3.0,2.0,8.0,1.0,2.0,,,45.0,29.0,7.6,12.0,0.00133851,4,,,,2.0,,1.0,2.0,6.0,7.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,,2.0,0.5759,0.8729,,,,1.0,1.0,,,,,,,1.0,
11401959,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188.0,82,M,1189738,EUR,1024790400,M,32,32,True,7.0,5.0,1.0,,2.0,4.0,3.0,3.0,,1.0,,,10.0,9.0,6.5,2.0,0.00226613,0,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,
11401959,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,F,7,7,True,5.0,3.0,1.0,,1.0,2.0,2.0,4.0,,1.0,,,10.0,7.0,6.5,4.0,0.00099596,0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177.0,182,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185.0,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192.0,85,M,1014566,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,43.0,26.0,33.0,16.0,18.0,22.0,8.0,21.0,,12.0,4.0,7.0,90.0,61.0,8.6,17.0,0.00439984,0,1.5866,Mio Backhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
11401959,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,35.0,32.0,2.0,1.0,21.0,23.0,11.0,12.0,5.0,4.0,,,90.0,46.0,6.9,3.0,0.00676079,0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,
11401959,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,29.0,26.0,3.0,2.0,14.0,15.0,12.0,14.0,8.0,2.0,,,90.0,45.0,7.3,4.0,0.0194712,0,,,,,,2.0,3.0,2.0,4.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,
11401959,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,50.0,48.0,4.0,3.0,35.0,35.0,13.0,15.0,8.0,2.0,,,90.0,63.0,6.9,3.0,0.015061,1,,,,,,,,2.0,1.0,,,,1.0,,,1.0,,,0.0449,,,2.0,,1.0,1.0,,,,,,,,
11401959,away,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,M,2,2,False,24.0,12.0,3.0,2.0,6.0,12.0,6.0,13.0,2.0,6.0,,,84.0,44.0,6.7,15.0,0.0121025,0,,,,1.0,,1.0,,5.0,7.0,,3.0,2.0,,,,1.0,1.0,,,,,3.0,,4.0,3.0,1.0,,,,,,,
11401959,away,FC Volendam,Milan de Haan,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,37.0,34.0,4.0,3.0,18.0,19.0,17.0,20.0,2.0,5.0,,,90.0,49.0,7.1,6.0,0.0959694,3,,Milan de Haan,,2.0,1.0,1.0,,4.0,2.0,,,,2.0,,1.0,2.0,,2.0,0.1033,,2.0,1.0,,2.0,2.0,,,,,,,,
11401959,away,FC Volendam,Luke Le Roux,le-roux-luke,L. L. Roux,M,16,180.0,299,M,931035,EUR,952646400,M,8,8,False,27.0,24.0,1.0,1.0,14.0,16.0,10.0,11.0,2.0,5.0,,,90.0,47.0,7.3,7.0,0.0128279,0,,Luke,Le Roux,,,,,4.0,9.0,2.0,,,,,,2.0,,1.0,,,,1.0,1.0,9.0,5.0,1.0,,,,,,,
11401959,away,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,33.0,26.0,5.0,2.0,15.0,19.0,11.0,16.0,3.0,8.0,,,90.0,46.0,6.4,11.0,0.00913473,0,,Calvin Twigt,,2.0,,4.0,1.0,7.0,3.0,,1.0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
11401959,away,FC Volendam,George Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,M,5,5,False,32.0,27.0,5.0,2.0,14.0,14.0,13.0,21.0,6.0,4.0,,,90.0,58.0,6.9,13.0,0.0150481,0,,George,Cox,3.0,,1.0,1.0,4.0,6.0,,4.0,3.0,,,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,
11401959,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,False,23.0,20.0,1.0,1.0,9.0,10.0,12.0,15.0,,2.0,,,66.0,43.0,6.6,12.0,0.0884448,2,,,,2.0,1.0,1.0,,10.0,5.0,3.0,5.0,1.0,1.0,,1.0,1.0,4.0,,0.0478,,1.0,2.0,,,,1.0,,1.0,,,,,
11401959,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,False,15.0,8.0,1.0,,3.0,4.0,5.0,11.0,3.0,1.0,,,90.0,41.0,8.0,17.0,0.171344,3,,Lequincio Zeefuik,,,,2.0,2.0,11.0,8.0,4.0,3.0,2.0,1.0,2.0,,4.0,,4.0,0.1462,0.4547,2.0,,,4.0,3.0,,,,1.0,,,1.0,
11401959,away,FC Volendam,Zach Booth,booth-zach,Z. Booth,M,21,184.0,134,M,1138450,EUR,1076976000,M,7,7,True,6.0,5.0,,,,,5.0,6.0,,,,,24.0,14.0,6.4,4.0,0.214399,1,,Zach Booth,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,0.0709,,,,,1.0,1.0,,,,,,1.0,,
11401959,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,1.0,1.0,,,1.0,1.0,,,,,,,10.0,6.0,6.7,1.0,7.93e-06,0,,Achraf Douiri,,,,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,
11401959,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,0,,Kayne van Oevelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Luc van Koeverden,luc-van-koeverden,L. v. Koeverden,D,42,,12,M,1618954,EUR,1122163200,D,44,44,True,,,,,,,,,,,,,,,,,,0,,Luc van Koeverden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Quincy Hoeve,quincy-hoeve,Q. Hoeve,M,,190.0,38,M,1381645,EUR,1049328000,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Mika van der Horst,mika-van-der-horst,M. v. d. Horst,M,36,,1,M,1632294,EUR,1115769600,M,46,46,True,,,,,,,,,,,,,,,,,,0,,Mika,van der Horst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Robin Maulun,robin-maulun,R. Maulun,M,,176.0,35,M,787388,EUR,848707200,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Bram van Driel,bram-van-driel,B. v. Driel,M,12,178.0,17,M,1065358,EUR,1117238400,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401959,away,FC Volendam,Garang Kuol,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,F,14,14,True,,,,,,,,,,,,,,,,,,0,,Garang Kuol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
