match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim
14083134,away,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181.0,553,M,255999,EUR,728611200,M,5,5,False,20.0,14.0,6.0,1.0,0.0,5.0,6.0,9.0,14.0,1.0,1.0,5.0,2.0,,,,,,,86.0,29.0,6.4,7.0,0.00658568,31.705647538648,4.0,23.94,17.22,,0,,0.08,0.01,0.14,,1.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,6,6,False,27.0,24.0,3.0,1.0,0.0,9.0,11.0,15.0,16.0,,1.0,,5.0,,,,,,,86.0,32.0,6.4,5.0,0.0334386,89.024064079646,10.0,-43.155,8.61,,1,,0.0,0.2,-0.15,,,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,0.0309,-0.17,,,2.0,,,1.0,,,
14083134,away,Mallorca,Pablo Torre,,,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,20,20,False,20.0,14.0,2.0,1.0,1.0,6.0,8.0,8.0,12.0,,8.0,,3.0,,,,,,,69.0,35.0,6.6,8.0,0.0249946,83.263637869406,15.0,-5.145,6.195,,2,,0.01,0.18,-0.05,,4.0,8.0,1.0,,2.0,2.0,,1.0,,,PabloTorre,,1.0,3.0,2.0,4.0,,,,0.2987,-0.54,1.0,0.2703,1.0,1.0,,,1.0,,
14083134,away,Mallorca,Jan Virgili,Jan Virgili,,jan-virgili,J. Virgili,M,17,168.0,6428,M,1939173,EUR,1153872000,M,17,17,False,20.0,14.0,1.0,,0.0,4.0,6.0,10.0,14.0,1.0,7.0,,5.0,,,,,,,74.0,38.0,6.7,12.0,0.182475,162.21374088444,14.0,-64.47,11.445,,1,,0.14,0.14,-0.07,,1.0,7.0,,,,,,,,,,1.0,1.0,8.0,3.0,3.0,,1.0,,0.014,-0.06,,,2.0,,,1.0,1.0,,
14083134,away,Mallorca,Mateo Joseph,,,mateo-joseph,M. Joseph,F,18,180.0,1215,M,1170693,EUR,1066521600,F,18,18,False,16.0,16.0,,,0.0,4.0,4.0,12.0,12.0,1.0,2.0,,,,,,,,,86.0,27.0,6.6,5.0,0.0276291,26.486814993805,4.0,-6.825,5.67,,1,,0.1,0.24,-0.01,,2.0,6.0,,,,,,1.0,,2.0,,,2.0,2.0,1.0,,1.0,,,0.2319,0.1,1.0,0.329,1.0,1.0,,,,,
14083134,away,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180.0,979,M,110783,EUR,756518400,M,10,10,True,19.0,15.0,3.0,2.0,0.0,2.0,2.0,13.0,17.0,,,,2.0,,,,,,,21.0,22.0,6.5,7.0,0.0213579,15.511057340602,3.0,0.315,1.575,,0,,0.09,0.01,-0.06,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,2.0,3.0,,,,,,,,,16.0,9.0,6.4,3.0,0.00362962,,,,,,1,,-0.19,,0.0,,,,,,,,,,,1.0,vedatmuriqi,,,,,1.0,,,1.0,0.3438,-0.59,,,,1.0,,,,,
14083134,away,Mallorca,Takuma Asano,,,takuma-asano,T. Asano,M,11,173.0,2033,M,309546,EUR,784425600,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,1.0,,,,,,,12.0,4.0,6.8,1.0,0.270606,20.912466162555,1.0,-19.845,-19.845,,1,,0.21,0.02,0.16,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.0157,-0.04,,,1.0,,,1.0,,,
14083134,away,Mallorca,Javi Llabrés,Javi Llabrés,,javi-llabres,J. Llabrés,M,19,174.0,115,M,1162309,EUR,1031702400,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,12.0,5.0,6.7,1.0,0.00157648,,,,,,0,,-0.02,,0.14,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,2.0,,,,,,,12.0,9.0,6.7,,0.00243086,23.218195390502,3.0,-21.0,-2.1,,0,,0.04,0.02,0.13,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Nil Torreguitart,,,nil-torreguitart,N. Torreguitart,G,38,188.0,17,M,1010465,EUR,1001030400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Iliesse Salhi,Iliesse Salhi,,iliesse-salhi,I. Salhi,D,26,,205,M,1546227,EUR,1185494400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,David López,,,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Mateu Morey,,,mateu-morey,M. Morey,D,2,171.0,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Marc Domenech,Marc Domenech,,marc-domenech,M. Domenech,M,30,182.0,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083134,away,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
