match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_errorLeadToAShot,stat_ownGoals
14566893,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,F,20,20,False,18.0,16.0,,,1.0,3.0,3.0,13.0,15.0,1.0,4.0,3.0,,4.0,3.0,,,84.0,31.0,6.7,4.0,0.0481436,30.24,9.8153,12.0,3,,-0.39,0.28,0.41,,2.69,4.32,1.73,0.75,0.32,,,1.0,3.0,1.0,0.2042,2.0,-0.53,,,,,,,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,451,M,825838,EUR,920592000,D,4,4,True,39.0,37.0,1.0,1.0,0.0,17.0,19.0,20.0,20.0,1.0,2.0,3.0,,,,,,45.0,42.0,6.6,2.0,0.00986607,26.964,5.09632,3.0,0,,0.22,-0.07,-0.19,,1.51,2.51,0.74,0.28,0.07,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6111,M,906021,EUR,973209600,D,8,8,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,,1.0,,,,,,11.0,9.0,6.5,,0.00953051,29.88,1.22321,2.0,0,,0.12,,-0.14,,0.31,0.63,0.15,0.06,0.07,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,sergino,,,,,,,,,
14566893,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3726,M,986395,EUR,1042070400,F,9,9,True,3.0,2.0,,,1.0,,,2.0,3.0,,,1.0,,,,,,11.0,7.0,7.4,1.0,0.00812155,29.88,1.25955,1.0,2,,0.04,-0.52,0.0,,0.31,0.62,0.21,0.08,0.04,,,,,,0.9693,1.0,0.32,,,,,,,,,1.0,,,1.0,,2.0,1.2555,,,1.0,,,,,,,,
14566893,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4617,M,1047395,EUR,1019001600,F,11,11,True,8.0,8.0,,,1.0,1.0,1.0,7.0,7.0,,,,,,1.0,,,11.0,9.0,8.8,,0.649595,32.508,1.22021,4.0,1,,0.56,0.27,0.0,,0.36,0.41,0.21,0.11,0.13,,,,,,0.0625,1.0,0.53,,,,,,,,,,,,,1.0,1.0,0.1842,,,1.0,,,,,,,,
14566893,home,PSV Eindhoven,Paul Wanner,,,paul-wanner,P. Wanner,M,10,186,3832,M,1146018,EUR,1135296000,M,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,2.0,2.0,,1.0,0.00168332,23.436,1.00358,0.0,0,,,,,,0.13,0.57,0.23,0.07,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Nick Olij,,,nick-olij,N. Olij,G,1,185,554,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3454,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6902,M,1136110,EUR,1110412800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,home,PSV Eindhoven,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1722,M,856744,EUR,979430400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Vanja Milinković-Savić,,,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,34.0,21.0,22.0,10.0,0.0,12.0,14.0,9.0,20.0,,,,,2.0,9.0,1.0,1.0,90.0,42.0,5.1,13.0,0.0102679,19.152,5.7512,0.0,0,-2.982,0.25,-0.08,-0.49,-1.0,3.67,1.86,0.18,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,0.288,,
14566893,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,153257,EUR,744422400,D,22,22,False,40.0,33.0,2.0,1.0,0.0,16.0,19.0,17.0,21.0,,4.0,2.0,,,1.0,,,90.0,56.0,4.9,11.0,0.030848,31.14,10.99679,18.0,0,,-0.24,0.04,-1.0,,2.9,5.05,1.8,0.8,0.45,1.0,3.0,,,1.0,,1.0,,True,,1.0,,,1.0,,1.0,,,2.0,,,,,,dilorenzo22,,,,,,,,1.0,
14566893,away,Napoli,Sam Beukema,,,sam-beukema,S. Beukema,D,31,188,2245,M,898815,EUR,911260800,D,31,31,False,32.0,29.0,,,0.0,17.0,17.0,12.0,15.0,,5.0,,1.0,3.0,2.0,,,57.0,38.0,5.5,4.0,0.00825887,29.412,7.00349,6.0,0,,0.0,0.09,-0.57,,1.62,3.62,1.23,0.39,0.15,,3.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Alessandro Buongiorno,,,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,41.0,39.0,1.0,1.0,0.0,30.0,30.0,9.0,11.0,,4.0,1.0,1.0,1.0,3.0,,,90.0,49.0,4.8,2.0,0.00298858,28.008,10.80137,5.0,0,,0.01,0.02,-1.0,,2.78,5.76,1.61,0.52,0.13,,1.0,,,1.0,,,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0
14566893,away,Napoli,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,148899,EUR,733017600,D,37,37,False,17.0,13.0,1.0,1.0,1.0,7.0,8.0,6.0,9.0,,2.0,2.0,,,2.0,,,57.0,28.0,6.1,10.0,0.163055,30.924,6.70474,9.0,1,,0.19,0.21,-0.56,,1.7,3.17,1.16,0.48,0.18,4.0,,,1.0,,0.0246,1.0,-0.12,,,,,,1.0,1.0,,3.0,,,2.0,1.0,,,1.0,,,,,,,,,,
14566893,away,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4484,M,235672,EUR,744336000,M,21,21,False,22.0,21.0,1.0,1.0,0.0,6.0,6.0,15.0,16.0,,5.0,2.0,,1.0,6.0,,,73.0,42.0,6.3,13.0,0.195762,29.628,8.57157,12.0,1,,0.17,0.06,-0.18,,2.3,3.72,1.57,0.73,0.25,10.0,1.0,,1.0,1.0,0.0127,1.0,-0.05,,,,,,1.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,,,,,,,,
14566893,away,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,13018,M,787941,EUR,816480000,M,99,99,False,29.0,21.0,1.0,1.0,0.0,9.0,11.0,12.0,18.0,4.0,4.0,8.0,1.0,1.0,4.0,,,90.0,41.0,6.4,13.0,0.0203269,28.116,11.20737,9.0,0,,-0.21,0.17,-0.36,,2.9,5.13,2.11,0.88,0.18,,,,,1.0,,,,,,,1.0,1.0,3.0,1.0,1.0,2.0,,2.0,1.0,,,,,anguiss_29,,1.0,,,,,,,
14566893,away,Napoli,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4345,M,907668,EUR,992217600,M,6,6,False,43.0,37.0,3.0,1.0,0.0,17.0,18.0,20.0,25.0,,2.0,,,,2.0,,,58.0,44.0,6.3,7.0,0.188452,28.224,7.9216,7.0,0,,0.26,0.12,-0.32,,1.45,3.65,1.98,0.69,0.16,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,billygilmour,,,,,,,,1.0,
14566893,away,Napoli,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,8,8,False,24.0,19.0,1.0,,0.0,7.0,8.0,12.0,16.0,2.0,5.0,5.0,,2.0,,,,90.0,40.0,8.3,11.0,0.0456657,28.368,11.36374,9.0,3,,-0.04,0.11,-0.28,,2.9,5.33,2.04,0.89,0.2,3.0,3.0,,,,0.8942,3.0,0.85,,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,2.0,1.2601,,ScottMcTominay,2.0,,,,,,,,
14566893,away,Napoli,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,70996,EUR,678067200,F,11,11,False,25.0,20.0,1.0,1.0,0.0,15.0,15.0,5.0,10.0,,2.0,4.0,1.0,,4.0,,,84.0,30.0,6.7,5.0,0.00444381,30.492,10.45531,10.0,1,,-0.18,0.09,-0.03,,2.44,5.06,2.02,0.7,0.23,,1.0,,1.0,,0.0264,1.0,0.01,,,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,KDB,,,,,,,,,
14566893,away,Napoli,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5033,M,962364,EUR,968544000,F,27,27,False,13.0,11.0,2.0,2.0,0.0,6.0,7.0,5.0,6.0,,7.0,2.0,,,1.0,,,76.0,26.0,5.7,9.0,0.00148447,29.268,8.78145,12.0,2,,-0.09,0.11,-0.03,,2.47,3.71,1.61,0.75,0.25,,4.0,,2.0,,0.1431,,-0.49,,,,,,5.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
14566893,away,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2476,M,108484,EUR,676512000,D,5,5,True,9.0,9.0,1.0,1.0,0.0,9.0,9.0,,,,,2.0,,1.0,,,,33.0,15.0,6.0,1.0,6.396e-05,29.592,4.03804,4.0,0,,0.02,-0.04,-0.56,,1.1,2.15,0.47,0.21,0.11,,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
14566893,away,Napoli,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,908716,EUR,996192000,D,3,3,True,8.0,7.0,,,0.0,5.0,5.0,2.0,3.0,,,,,1.0,,,,33.0,11.0,5.8,2.0,0.00025412,29.268,4.38986,5.0,0,,0.0,0.02,-0.53,,1.06,2.19,0.7,0.33,0.12,,,,,,,,,,,,,,1.0,,,,,,,,,,,MGutiérrez,,,,,,,,,
14566893,away,Napoli,Noa Lang,,,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,F,70,70,True,8.0,5.0,1.0,,0.0,3.0,5.0,2.0,3.0,2.0,2.0,5.0,,1.0,,,,32.0,16.0,6.8,5.0,0.00585358,28.116,4.09294,3.0,2,,0.06,0.17,-0.08,,1.12,1.96,0.69,0.26,0.07,,1.0,,1.0,,0.0573,,-0.26,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,noano,,,,,,,,1.0,
14566893,away,Napoli,David Neres,,,david-neres,D. Neres,F,7,175,15122,M,850993,EUR,857347200,F,7,7,True,5.0,4.0,,,1.0,1.0,1.0,3.0,4.0,,1.0,2.0,,,1.0,,,17.0,10.0,7.4,3.0,0.257025,32.364,2.22795,5.0,0,,0.45,0.05,0.16,,0.65,0.95,0.28,0.22,0.12,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,davidneres,,,,,,,,,
14566893,away,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3707,M,838232,EUR,938131200,M,20,20,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,1.0,,,,,,11.0,5.0,6.4,1.0,5.197e-05,26.064,1.38716,1.0,0,,-0.02,0.01,-0.12,,0.3,0.6,0.32,0.14,0.02,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14566893,away,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4363,M,592794,EUR,858988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Mathias Ferrante,Mathias Ferrante,,mathias-ferrante,M. Ferrante,G,25,202,531,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3509,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Antonio Vergara,,,antonio-vergara,A. Vergara,F,26,182,3615,M,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566893,away,Napoli,Giuseppe Ambrosino,,,ambrosino-giuseppe,G. Ambrosino,F,10,187,1239,M,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
