match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_lastManTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceMissed,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_penaltyWon,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
12116998,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,,16.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,2.0,2.0,,,62.0,32.0,7.4,10.0,0.0873185,2,,,,7.0,3.0,,1.0,,,0.874,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,5.0,,1.0,1.0,1.0,0.9815,,,,,tiquinho_soares_29,,,,,,,
12116998,home,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,36982,EUR,578102400,D,22,22,True,,29.0,25.0,4.0,3.0,13.0,15.0,14.0,18.0,1.0,3.0,,,45.0,39.0,6.7,6.0,0.101328,0,,4.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12116998,home,Botafogo,Diego Hernández,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,F,77,77,True,,15.0,14.0,2.0,1.0,8.0,8.0,6.0,7.0,,2.0,,,45.0,22.0,7.1,3.0,0.0656516,0,,,,6.0,2.0,1.0,,1.0,1.0,,1.0,,4.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12116998,home,Botafogo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,23,23,True,,18.0,16.0,1.0,,10.0,10.0,6.0,8.0,3.0,,,,21.0,24.0,6.7,3.0,0.00258755,0,,,,,4.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12116998,home,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,True,,9.0,7.0,1.0,1.0,2.0,3.0,5.0,6.0,,,,,28.0,11.0,6.6,2.0,0.00387179,0,,,,1.0,3.0,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12116998,home,Botafogo,Jacob Montes,montes-jacob,J. Montes,M,8,178,124,M,1009787,EUR,908841600,M,32,32,True,,7.0,3.0,,,2.0,5.0,1.0,2.0,,,,,18.0,10.0,7.2,5.0,0.00046105,1,,,,1.0,1.0,1.0,,,,0.1239,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,0.8612,,,,,,,,,,,,
12116998,home,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,home,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Luiz Henrique,,,,,,,,,,,,,,,,luizhenrique_07,,,,,,,
12116998,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,,24.0,20.0,8.0,4.0,19.0,19.0,1.0,5.0,1.0,5.0,,,90.0,30.0,5.9,4.0,0.00014735,0,-1.4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
12116998,away,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,,34.0,31.0,1.0,1.0,14.0,15.0,17.0,20.0,1.0,4.0,,,90.0,57.0,6.2,7.0,0.0251925,1,,1.0,,5.0,3.0,2.0,,1.0,1.0,0.0104,1.0,,1.0,2.0,,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12116998,away,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,,50.0,47.0,5.0,3.0,31.0,32.0,16.0,18.0,2.0,2.0,,,90.0,62.0,7.2,3.0,0.0187976,2,,,,1.0,5.0,,1.0,2.0,1.0,0.0416,1.0,,,1.0,1.0,,,,,2.0,,,,,,1.0,1.0,0.5487,,,1.0,,,,,,,,,
12116998,away,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,,13.0,10.0,3.0,2.0,9.0,12.0,1.0,1.0,1.0,1.0,,,38.0,20.0,5.1,4.0,0.00032643,0,,,,3.0,2.0,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0
12116998,away,Juventude,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,False,,33.0,30.0,2.0,1.0,16.0,18.0,14.0,15.0,3.0,5.0,,,90.0,64.0,6.2,7.0,0.00898549,0,,,,7.0,12.0,4.0,,5.0,3.0,,,,1.0,1.0,,1.0,Gabriel Inocêncio,,,5.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
12116998,away,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,False,,35.0,27.0,3.0,1.0,15.0,17.0,12.0,18.0,,3.0,,,83.0,51.0,6.6,12.0,0.0042083,2,,,,1.0,7.0,1.0,1.0,5.0,2.0,0.0206,,,,,1.0,1.0,Luis Mandaca,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,
12116998,away,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,,59.0,53.0,8.0,7.0,28.0,32.0,25.0,28.0,2.0,6.0,,,90.0,69.0,6.6,8.0,0.0272893,1,,1.0,,5.0,4.0,,,2.0,2.0,0.0127,1.0,,2.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12116998,away,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,,19.0,13.0,5.0,4.0,6.0,8.0,7.0,12.0,,1.0,,,65.0,35.0,6.2,11.0,0.00825407,3,,1.0,,6.0,4.0,3.0,1.0,,,0.107,,,2.0,1.0,2.0,,Lucas Barbosa,,,2.0,,,,,,,,,2.0,,,,,,,,,,,
12116998,away,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,True,14.0,10.0,2.0,,7.0,8.0,4.0,9.0,,3.0,,,43.0,24.0,6.4,10.0,0.120457,0,,3.0,1.0,4.0,3.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,,22.0,16.0,,,7.0,8.0,9.0,17.0,,3.0,,,45.0,30.0,6.7,9.0,0.00850976,0,,3.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12116998,away,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,F,7,7,False,,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,,45.0,13.0,6.5,4.0,0.0053006,0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
12116998,away,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,True,,30.0,29.0,3.0,3.0,19.0,20.0,10.0,10.0,1.0,3.0,,,47.0,36.0,6.5,1.0,0.04957,0,,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
12116998,away,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,F,11,11,True,,14.0,13.0,2.0,1.0,4.0,5.0,10.0,15.0,,,,,45.0,27.0,7.2,6.0,0.053211,3,,6.0,1.0,2.0,3.0,1.0,2.0,,,0.1378,2.0,,,1.0,,,Marcelinho,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
12116998,away,Juventude,Ruan,ruan,Ruan,M,11,172,179,M,1400494,EUR,1115078400,F,29,29,True,,6.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,,,45.0,19.0,6.2,7.0,0.00737478,0,,1.0,,6.0,3.0,5.0,,,,,,,1.0,,,2.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12116998,away,Juventude,Thiaguinho,thiaguinho,Thiaguinho,M,17,180,155,M,933329,EUR,860716800,M,8,8,True,,18.0,15.0,1.0,,7.0,8.0,9.0,11.0,,1.0,,,25.0,21.0,6.3,4.0,0.0112246,0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,0.0335,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,8.0,8.0,1.0,1.0,5.0,5.0,3.0,3.0,,,,,11.0,8.0,6.6,,0.0110314,0,,,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Renan,renan,Renan,G,33,189,101,M,39999,EUR,611452800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Joao Vitor,cardoso-de-souza-joao-vitor,J. Vitor,D,2,174,68,M,1643776,EUR,1027555200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Da Rocha,da-rocha,D. Rocha,D,6,185,12,M,1818858,EUR,1102896000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Cauê,Pereira da Rocha,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Kleiton,kleiton,Kleiton,M,75,180,71,M,1046696,EUR,924825600,F,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116998,away,Juventude,Rildo,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
