match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateLongBalls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_wasFouled,stat_accurateCross,stat_wonTackle,captain,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId
11369808,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,F,10,10,False,19.0,16.0,,0.0,12.0,13.0,7.0,,3.0,,,,,,,90.0,29.0,6.2,8.0,0.0414,0.0,0.00341837,1,,4.0,1.0,,6.0,3.0,,3.0,,1.0,,,1.0,,,,1.0,,,,3.0,,2.0,,,,,,,1.0,,,,,
11369808,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170,120,M,1145139,EUR,1004227200,M,18,18,True,9.0,8.0,1.0,0.0,2.0,3.0,6.0,,3.0,,,,,,,27.0,14.0,6.5,3.0,0.0,0.0,0.0261964,0,,6.0,,,2.0,2.0,,2.0,,,,1.0,,Amadou Keita,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11369808,home,KAS Eupen,Teddy Alloh,alloh-teddy,T. Alloh,D,75,176,78,M,997181,EUR,1011744000,M,29,29,True,7.0,6.0,,0.0,1.0,1.0,7.0,,1.0,,,,,,,21.0,15.0,6.8,4.0,0.0,0.0,0.0104548,0,,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369808,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,1.0,,,0.0,,1.0,,,,,,,,,,9.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11369808,home,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180,22,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,43.0,37.0,10.0,0.0,36.0,37.0,6.0,,9.0,1.0,1.0,,1.0,,,90.0,49.0,7.1,6.0,0.0,0.0,0.00035645,0,0.4286,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
11369808,away,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,D,17,17,False,37.0,29.0,4.0,0.0,11.0,12.0,26.0,,6.0,,,,,,,70.0,69.0,7.5,17.0,0.1818,0.0967,0.025258,3,,18.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,,3.0,,,2.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,
11369808,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,77.0,71.0,9.0,0.0,50.0,50.0,27.0,2.0,5.0,,,,,,,90.0,88.0,7.3,7.0,0.0,0.0,0.00978792,0,,21.0,,2.0,5.0,2.0,,,,,1.0,2.0,1.0,,,7.0,,,,2.0,3.0,,,,1.0,,,,,,,,,,
11369808,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,59.0,55.0,10.0,0.0,43.0,44.0,15.0,3.0,3.0,,,,,,,74.0,65.0,7.0,4.0,0.0,0.0,0.00660817,0,,12.0,,,,2.0,,,,,1.0,1.0,,Jorne,Spileers,6.0,,,,,,,1.0,,1.0,,,,,,,,,,
11369808,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,50.0,38.0,4.0,1.0,18.0,22.0,31.0,,5.0,,,,,,,90.0,67.0,7.4,15.0,0.3322,0.0,0.166091,2,,21.0,3.0,1.0,2.0,6.0,,1.0,,1.0,1.0,3.0,,,,1.0,3.0,,1.0,,,2.0,,1.0,2.0,,,,,,,1.0,2.0,,
11369808,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,47.0,41.0,,0.0,21.0,22.0,25.0,,4.0,,,,,,,65.0,57.0,7.3,6.0,0.0181,0.0,0.0778282,1,,20.0,,,3.0,5.0,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,3.0,1.0,1.0,,2.0,,,,,,,,,,
11369808,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,68.0,62.0,1.0,0.0,33.0,35.0,33.0,,9.0,,,,,,,90.0,76.0,7.0,8.0,0.0,0.0,0.0781583,0,,29.0,,,3.0,2.0,,1.0,,,3.0,2.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,
11369808,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,48.0,34.0,4.0,0.0,8.0,10.0,40.0,,7.0,,,,,,,90.0,61.0,8.8,20.0,0.9299,1.4476,0.625023,4,,26.0,2.0,,4.0,2.0,2.0,2.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,3.0,,,2.0,1.0,,,
11369808,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,66.0,55.0,11.0,2.0,21.0,22.0,46.0,,2.0,,,,,,,90.0,77.0,8.4,15.0,0.0,0.0,0.331482,0,,35.0,2.0,,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,,8.0,1.0,,,,,2.0,2.0,1.0,,True,,,,,,1.0,,1.0,
11369808,away,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,False,25.0,19.0,1.0,0.0,9.0,9.0,19.0,,3.0,,,,,,,70.0,44.0,8.9,14.0,0.4991,1.05,0.0135016,2,,10.0,3.0,,3.0,7.0,2.0,3.0,2.0,,,2.0,1.0,,,,,,,,,,3.0,,2.0,,,2.0,,,2.0,,,,
11369808,away,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,9.0,6.0,1.0,0.0,,,9.0,2.0,2.0,,,,,,,64.0,22.0,7.0,8.0,0.0,0.0,0.0206215,0,,6.0,,1.0,5.0,1.0,2.0,,,,,1.0,3.0,,,,,,,,2.0,3.0,,,,,,,,,,1.0,,,
11369808,away,Club Brugge KV,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191,4230,M,829296,EUR,817430400,F,70,70,True,8.0,8.0,,0.0,2.0,2.0,6.0,1.0,,,,,,,,26.0,14.0,6.4,3.0,0.4819,0.3086,0.0548038,1,,6.0,,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,r.yaremchuk
11369808,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,18.0,17.0,3.0,0.0,9.0,9.0,10.0,,2.0,,,,,,,25.0,23.0,6.8,2.0,0.0,0.0,0.00527725,0,,8.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,
11369808,away,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,14.0,12.0,2.0,0.0,6.0,7.0,9.0,,1.0,,,,,,,20.0,22.0,7.1,4.0,0.0,0.0,0.493972,0,,6.0,2.0,,,1.0,,,,,,1.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,
11369808,away,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,8.0,8.0,,0.0,4.0,4.0,5.0,,2.0,,,,,,,20.0,17.0,6.7,2.0,0.0,0.0,0.0156223,0,,4.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11369808,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,33.0,33.0,,0.0,27.0,27.0,6.0,,,,,,,,,16.0,33.0,6.6,,0.0,0.0,0.00122294,0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369808,away,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nusaantonio
