match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_lastName,player_jerseyNumber,player_height,player_gender,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_totalOffside
12224396,home,Chicago Fire FC II,Jason Shokalook,Jason Shokalook,jason-shokalook,J. Shokalook,F,26,1807962,EUR,1033344000,F,44,44,False,7.0,7.0,,,5.0,5.0,2.0,2.0,,1.0,,,78.0,13.0,6.7,4.0,1,,44,185.0,M,,,3.0,1.0,2.0,,1.0,,,,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,
12224396,home,Chicago Fire FC II,Sergio Oregel,Sergio Oregel,sergio-oregel,S. Oregel,M,71,1155347,EUR,1116201600,M,35,35,True,28.0,21.0,5.0,3.0,5.0,7.0,16.0,22.0,,3.0,,,45.0,33.0,7.0,9.0,2,,35,175.0,M,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12224396,home,Chicago Fire FC II,Giovanni Granda,Giovanni Granda,giovanni-granda,G. Granda,F,5,1823702,EUR,1183680000,M,67,67,True,10.0,6.0,3.0,1.0,2.0,2.0,5.0,10.0,,2.0,,,45.0,20.0,6.6,6.0,0,,67,,M,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12224396,home,Chicago Fire FC II,Michael Nesci,Michael Nesci,michael-nesci,M. Nesci,F,3,1807950,EUR,1129420800,F,58,58,True,2.0,1.0,,,,,1.0,2.0,,,,,12.0,2.0,6.5,1.0,0,,,,M,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12224396,home,Chicago Fire FC II,Patryk Stechnij,,patryk-stechnij,P. Stechnij,G,5,1819991,EUR,1173657600,G,80,80,True,,,,,,,,,,,,,,,,,0,,80,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,home,Chicago Fire FC II,Christopher Cupps,Christopher Cupps,christopher-cupps,C. Cupps,D,87,1834764,EUR,1211760000,D,64,64,True,,,,,,,,,,,,,,,,,0,,38,185.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,home,Chicago Fire FC II,Romain Blake,Romain Blake,romain-blake,R. Blake,D,32,1384045,EUR,1122163200,D,59,59,True,,,,,,,,,,,,,,,,,0,,59,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,home,Chicago Fire FC II,Juan Miguel Zapata Calle,Juan Miguel Zapata Calle,juan-miguel-zapata-calle,J. M. Z. Calle,M,13,1877847,EUR,1131753600,D,46,46,True,,,,,,,,,,,,,,,,,0,,46,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,away,Indy Eleven,Yannik Oettl,,yannik-ottl,Y. Oettl,G,1,794084,EUR,848361600,G,1,1,False,33.0,9.0,27.0,3.0,8.0,11.0,1.0,22.0,,15.0,6.0,11.0,90.0,50.0,9.0,25.0,0,,,188.0,M,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12224396,away,Indy Eleven,Macauley King,,macauley-king,M. King,D,1,983908,EUR,812764800,D,44,44,False,9.0,7.0,1.0,,3.0,5.0,4.0,4.0,1.0,,,,27.0,18.0,6.6,6.0,0,,,180.0,M,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
12224396,away,Indy Eleven,Benjamin Ofeimu,,benjamin-ofeimu,B. Ofeimu,D,12,986389,EUR,970272000,D,30,30,False,23.0,17.0,8.0,4.0,15.0,18.0,2.0,5.0,12.0,2.0,,,90.0,42.0,7.3,8.0,0,,30,191.0,M,,,3.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,
12224396,away,Indy Eleven,Adrian Diz Pe,,adrian-diz-pe,A. D. Pe,D,26,798693,EUR,762739200,D,15,15,False,34.0,29.0,5.0,1.0,20.0,22.0,9.0,12.0,12.0,7.0,,,90.0,55.0,7.3,6.0,0,,30,191.0,M,,,3.0,6.0,,,,,1.0,3.0,2.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,
12224396,away,Indy Eleven,Josh O'Brien,Josh O'Brien,josh-obrien,J. O'Brien,D,1,1392223,EUR,1044662400,D,2,2,False,25.0,20.0,6.0,3.0,12.0,14.0,8.0,13.0,2.0,3.0,,,88.0,47.0,6.8,13.0,1,,2,,M,2.0,,4.0,4.0,,1.0,,,,3.0,,,1.0,,,,,,,4.0,,,,,,,
12224396,away,Indy Eleven,Laurence Thomas Wootton,,wootton-laurence-thomas,L. T. Wootton,M,1,1653159,EUR,947462400,M,16,16,False,27.0,23.0,1.0,,5.0,6.0,20.0,24.0,,7.0,,,90.0,40.0,7.4,9.0,0,,16,175.0,M,3.0,2.0,1.0,6.0,,,,,,4.0,3.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,,,,
12224396,away,Indy Eleven,Tyler Gibson,,tyler-gibson,T. Gibson,M,1,882509,EUR,691545600,M,22,22,False,40.0,28.0,12.0,6.0,19.0,22.0,9.0,18.0,2.0,4.0,,,90.0,47.0,6.7,13.0,0,,12,178.0,M,,,5.0,3.0,,,,,1.0,,,1.0,2.0,4.0,,1.0,,,,1.0,,1.0,True,,,,
12224396,away,Indy Eleven,Jack Blake,,jack-blake,J. Blake,M,20,881619,EUR,780192000,M,8,8,False,31.0,26.0,7.0,5.0,9.0,10.0,17.0,21.0,,6.0,,,58.0,47.0,7.4,13.0,1,,8,180.0,M,,,3.0,6.0,3.0,,1.0,,,2.0,,4.0,2.0,,1.0,,,2.0,2.0,,,,,,1.0,,
12224396,away,Indy Eleven,Elliot Collier,,elliot-collier,E. Collier,F,9,881869,EUR,793411200,F,18,18,False,19.0,14.0,3.0,1.0,4.0,4.0,11.0,18.0,4.0,6.0,,,90.0,42.0,6.8,16.0,2,,,193.0,M,3.0,1.0,7.0,2.0,2.0,2.0,,,,,,4.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,
12224396,away,Indy Eleven,Douglas Martínez,,douglas-martinez,D. Martínez,F,93,881107,EUR,865468800,F,42,42,False,16.0,10.0,,,3.0,4.0,7.0,15.0,,,,,58.0,29.0,7.4,13.0,3,,42,180.0,M,3.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0
12224396,away,Indy Eleven,Benjamin Mines,,benjamin-mines,B. Mines,M,7,921343,EUR,958176000,F,20,20,False,18.0,13.0,1.0,,3.0,4.0,10.0,15.0,,,,,58.0,21.0,6.5,7.0,0,,20,175.0,M,1.0,,3.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,
12224396,away,Indy Eleven,Aedan Stanley,,aedan-stanley,A. Stanley,D,6,884966,EUR,945043200,D,3,3,True,20.0,11.0,3.0,,6.0,10.0,5.0,11.0,2.0,3.0,,,63.0,40.0,6.7,18.0,0,,16,180.0,M,1.0,,2.0,3.0,,,,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,
12224396,away,Indy Eleven,Max Schneider,Max Schneider,max-schneider,M. Schneider,M,10,1198237,EUR,964742400,M,34,34,True,8.0,6.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,,,32.0,12.0,6.4,4.0,0,,23,191.0,M,,,5.0,,,,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,
12224396,away,Indy Eleven,Augustine Williams,,augustine-williams,A. Williams,F,43,884205,EUR,870566400,F,9,9,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,,,32.0,9.0,6.5,3.0,0,,9,188.0,M,,,4.0,1.0,,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,1.0
12224396,away,Indy Eleven,Tega Ikoba,,tega-ikoba,T. Ikoba,F,22,1020487,EUR,1060819200,F,17,17,True,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,32.0,11.0,6.6,7.0,1,,,191.0,M,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
12224396,away,Indy Eleven,Ethan O'Brien,Ethan O'Brien,ethan-obrien,E. O'Brien,M,5,1818940,EUR,980294400,M,21,21,True,,,,,,,,,1.0,,,,8.0,1.0,6.5,,0,,8,183.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,away,Indy Eleven,Hunter Sulte,,hunter-sulte,H. Sulte,G,16,1020286,EUR,1019692800,G,99,99,True,,,,,,,,,,,,,,,,,0,,98,201.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224396,away,Indy Eleven,Karsen Henderlong,Karsen Henderlong,karsen-henderlong,K. Henderlong,F,5,1809554,EUR,969753600,F,7,7,True,,,,,,,,,,,,,,,,,0,,9,191.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
