match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_goals,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAShot,stat_bigChanceMissed,stat_bigChanceCreated,stat_clearanceOffLine
11392816,away,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,ISylla,291695,EUR,757382400,D,3,3,False,6.0,3.0,2.0,,2.0,4.0,4.0,,1.0,,,,,,21.0,13.0,6.3,5.0,0.00032752,0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,Issiaga,Sylla,,,,,,,,,,,
11392816,away,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,,976396,EUR,1001289600,M,13,13,False,29.0,22.0,1.0,1.0,16.0,20.0,9.0,1.0,6.0,,,,,,90.0,42.0,6.7,9.0,0.00201886,1,,,6.0,,5.0,5.0,4.0,,,1.0,,,0.0194,0.0617,,,,,2.0,5.0,2.0,1.0,,,,1.0,,,,,,,,,
11392816,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,,123229,EUR,700358400,M,12,12,False,33.0,26.0,4.0,1.0,19.0,22.0,12.0,2.0,8.0,,,,,,70.0,46.0,6.7,9.0,0.0507585,0,,,8.0,1.0,3.0,3.0,,1.0,1.0,,,1.0,,,2.0,,,,3.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,
11392816,away,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,,876600,EUR,865900800,M,9,9,False,12.0,9.0,1.0,,5.0,6.0,6.0,,3.0,,,,,,83.0,33.0,6.3,11.0,0.00652277,0,,,4.0,,8.0,8.0,1.0,5.0,1.0,,,2.0,,,,,1.0,1.0,,4.0,4.0,2.0,,,,,,4.0,,,,,,,
11392816,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,,156682,EUR,693360000,M,11,11,False,47.0,42.0,3.0,1.0,24.0,25.0,24.0,1.0,6.0,,,,,,90.0,70.0,6.1,11.0,0.092354,3,,,19.0,2.0,7.0,3.0,2.0,3.0,1.0,,2.0,2.0,0.2809,,1.0,True,,,,,,,,,3.0,1.0,,,1.0,1.0,,,1.0,,
11392816,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,,1387157,EUR,1086739200,M,22,22,False,21.0,17.0,4.0,4.0,10.0,11.0,11.0,,6.0,,,,,,69.0,34.0,7.6,6.0,0.145624,1,,,7.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,0.1043,,2.0,,,,1.0,5.0,5.0,,Khalil Fayad,,,,,,,1.0,,,,1.0,
11392816,away,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,,946381,EUR,949104000,F,8,8,False,13.0,10.0,1.0,,3.0,5.0,8.0,,2.0,,,,,,83.0,21.0,6.6,7.0,0.0035656,1,,,7.0,,4.0,4.0,,2.0,1.0,1.0,,1.0,0.022,0.0151,,,2.0,1.0,,1.0,,,,,1.0,,,2.0,,,2.0,,,,
11392816,away,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,,901152,EUR,908841600,D,17,17,True,22.0,18.0,2.0,1.0,11.0,13.0,10.0,4.0,5.0,,,,,,69.0,48.0,7.9,6.0,0.00198886,0,,,7.0,1.0,5.0,11.0,3.0,2.0,2.0,,,1.0,,,,,,1.0,2.0,7.0,2.0,1.0,,,1.0,3.0,,,,,,,,,1.0
11392816,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,,51640,EUR,665971200,F,10,10,True,5.0,4.0,,,2.0,2.0,4.0,,1.0,,,,,,21.0,8.0,6.6,1.0,0.0248418,0,,,3.0,1.0,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
11392816,away,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,,976001,EUR,950486400,M,18,18,True,11.0,6.0,2.0,,1.0,2.0,9.0,,1.0,,,,,,20.0,16.0,6.2,8.0,0.002858,0,,,5.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,
11392816,away,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,,1122641,EUR,1019520000,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,,1.0,,,,,,13.0,6.0,6.6,1.0,0.00022035,0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,2.0,,1.0,Sacha Delaye,,,,,1.0,,,,,,,
11392816,away,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,,940262,EUR,957571200,F,23,23,True,2.0,1.0,,,,,2.0,,,,,,,,13.0,6.0,6.5,4.0,0.00032849,0,,,1.0,,2.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,
11392816,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,d_bertaud16,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392816,away,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,,229598,EUR,732758400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392816,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,
11392816,away,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,,1195635,EUR,1111622400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Axel Gueguin,,,,,,,,,,,,
