match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_wonTackle,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_penaltyConceded,captain,stat_errorLeadToAShot,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed
10407284,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,38,38,False,29.0,13.0,26.0,10.0,7.0,9.0,6.0,20.0,8.0,2.0,1.0,3.0,90.0,38.0,6.7,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Karol Fila,,,karol-fila,K. Fila,D,4,183.0,357,M,871041,EUR,897696000,D,19,19,False,33.0,24.0,6.0,,15.0,16.0,9.0,18.0,10.0,,,,90.0,59.0,6.8,15.0,0,1.0,2.0,3.0,9.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Timothy Derijck,,,timothy-derijck,T. Derijck,D,,185.0,23,M,10084,EUR,548899200,D,4,4,False,24.0,21.0,2.0,2.0,19.0,20.0,2.0,4.0,4.0,,,,90.0,30.0,6.6,3.0,2,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189.0,70,M,1145065,EUR,1051228800,D,31,31,False,39.0,23.0,12.0,2.0,19.0,28.0,4.0,11.0,9.0,,,,90.0,51.0,6.7,17.0,1,,,,1.0,,,,1.0,2.0,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,1103597,EUR,1030924800,D,26,26,False,29.0,21.0,5.0,2.0,15.0,17.0,6.0,12.0,10.0,,,,90.0,64.0,7.2,12.0,0,,2.0,5.0,9.0,,,,,4.0,7.0,,1.0,,,5.0,,novatus_40,2.0,2.0,5.0,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Ruud Vormer,,,ruud-vormer,R. Vormer,M,25,178.0,203,M,18995,EUR,579312000,M,25,25,False,27.0,22.0,1.0,,12.0,13.0,13.0,20.0,2.0,,,,90.0,36.0,6.9,9.0,1,6.0,,,,,,,,,,,,,,,1.0,,,,,3.0,1.0,3.0,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Nicolas Rommens,,,nicolas-rommens,N. Rommens,M,8,183.0,22,M,328159,EUR,787622400,M,20,20,False,20.0,16.0,1.0,1.0,7.0,8.0,9.0,13.0,5.0,,,,90.0,34.0,6.9,7.0,0,1.0,,2.0,6.0,1.0,,,,2.0,4.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Christian Brüls,,,christian-bruls,C. Brüls,M,22,179.0,64,M,43432,EUR,591580800,M,12,12,False,24.0,13.0,2.0,1.0,8.0,12.0,5.0,12.0,7.0,,,,86.0,38.0,6.5,15.0,0,,,5.0,7.0,2.0,1.0,1.0,,,1.0,5.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Alioune Ndour,,,ndour-alioune,A. Ndour,F,7,183.0,317,M,883990,EUR,877392000,F,11,11,False,15.0,9.0,2.0,,2.0,3.0,8.0,15.0,7.0,,,,90.0,39.0,6.3,18.0,1,3.0,1.0,11.0,6.0,1.0,6.0,2.0,,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
10407284,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,294,M,45946,EUR,606528000,F,9,9,False,23.0,11.0,1.0,,7.0,12.0,4.0,11.0,5.0,,,,90.0,34.0,6.7,16.0,2,,1.0,5.0,3.0,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,3.0,,2.0,1.0,,,1.0,1.0,,True,,,,,,,,,
10407284,home,SV Zulte Waregem,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181.0,1184,M,1031548,EUR,1004745600,F,7,7,False,22.0,14.0,4.0,3.0,5.0,10.0,9.0,12.0,11.0,,,,90.0,54.0,6.6,22.0,0,,1.0,7.0,12.0,1.0,7.0,3.0,,1.0,4.0,4.0,,,,,9.0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,
10407284,home,SV Zulte Waregem,Stan Braem,Stan Braem,,stan-braem,S. Braem,F,34,,45,M,1388467,EUR,911952000,F,34,34,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,8.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Sammy Bossut,,,sammy-bossut,S. Bossut,G,38,187.0,36,M,18827,EUR,492566400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Oleksandr Drambaev,,,oleksandr-drambaev,O. Drambaev,D,14,183.0,50,M,997084,EUR,987811200,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Borja López,,,borja-lopez,B. López,D,4,192.0,53,M,284865,EUR,760147200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Arthur Harinck,Arthur Harnick,,arthur-harinck,A. Harinck,D,,,5,M,1484333,EUR,1102723200,M,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Dylan Demuynck,Dylan Demuynck,,dylan-demuynck,D. Demuynck,M,17,166.0,61,M,1391872,EUR,1083801600,M,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407284,home,SV Zulte Waregem,Lennert Hallaert,Lennert,Hallaert,lennert-hallaert,L. Hallaert,F,35,183.0,10,M,998753,EUR,1050537600,F,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
