match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,captain,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_errorLeadToAGoal,stat_totalOffside
14773730,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,10,10,False,15.0,8.0,,,0.0,1.0,1.0,7.0,14.0,,,,,90.0,35.0,7.3,16.0,62.83305653868,8.0,17.075960286941,2.0,,6,-0.23,0.31,-0.07,,,,,,5.0,8.0,8.0,1.0,3.0,4.0,,,4.0,2.0,11.110868082788,28.041613422867,1.0,2.0,3.0,0.4,,,1.0,,,3.0,,2.0,,,,1.0,,,,
14773730,home,Al-Taawoun,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400.0,F,15,15,True,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,1.0,,,,12.0,16.0,6.7,3.0,57.096789655416,5.0,27.77835503272,0.0,,0,0.11,-0.04,-0.05,,Mohammed Al-Qahtani,,1.0,,,2.0,2.0,1.0,,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,2,2,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,12.0,11.0,6.9,2.0,27.912081147222,3.0,18.70157953308,0.0,,0,0.11,0.04,0.15,,Meshal Alaeli,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
14773730,home,Al-Taawoun,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800.0,F,97,97,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,12.0,4.0,6.4,,4.9565714965085,1.0,-4.3518635122055,0.0,,0,-0.01,-0.05,-0.01,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000.0,M,77,77,True,1.0,,,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,0,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Moustapha Sémbène,moustapha-sembene,M. Sémbène,D,24,,66,M,1927680,EUR,898473600.0,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Moustapha Sémbène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Keshim Al-Qahtani,koshaim-al-karani,K. A. Karani,F,70,188.0,22,M,1549138,EUR,957312000.0,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Keshim Al-Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,home,Al-Taawoun,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800.0,F,74,74,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,37.0,25.0,24.0,12.0,0.0,16.0,19.0,9.0,18.0,10.0,,4.0,5.0,90.0,49.0,7.0,13.0,32.890154719744,6.0,26.466847135703,0.0,0.3622,0,0.18,0.01,-0.02,0.15,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14773730,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,16.0,10.0,6.0,2.0,0.0,6.0,8.0,4.0,8.0,3.0,,,,90.0,35.0,6.3,9.0,36.104742282642,6.0,10.64951197191,0.0,,2,0.09,0.03,-0.17,,,,1.0,,,6.0,4.0,1.0,1.0,,6.0,,1.0,4.0,,,,,,-0.03,3.0,2.0,1.0,,,1.0,,,,1.0,,,,,,
14773730,away,Al-Khaleej,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,13,13,False,37.0,33.0,5.0,3.0,0.0,27.0,30.0,6.0,7.0,1.0,,,,90.0,60.0,7.0,4.0,54.231904644771,10.0,9.7230834879898,0.0,,0,0.06,0.07,0.16,,,,,2.0,1.0,5.0,8.0,1.0,,,11.0,1.0,,2.0,,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,34.0,30.0,4.0,2.0,0.0,26.0,29.0,4.0,5.0,3.0,,,,90.0,42.0,6.6,4.0,80.625106953199,10.0,43.348030375894,0.0,,0,0.06,0.06,-0.09,,,,,2.0,1.0,2.0,2.0,,,,4.0,1.0,,,,,,,,,,,1.0,,,,True,,,,,,,,,
14773730,away,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,26.0,22.0,,,0.0,14.0,16.0,8.0,10.0,8.0,,,,90.0,52.0,7.0,10.0,14.779409700773,3.0,2.2575499205735,0.0,,0,0.08,0.04,0.32,,,,1.0,1.0,1.0,4.0,5.0,,,,4.0,4.0,1.0,3.0,,,,,,,4.0,1.0,,2.0,,,,,,,,,,,,
14773730,away,Al-Khaleej,Paolo Fernandes,fernandes-paolo,P. Fernandes,M,11,167.0,402,M,851099,EUR,902620800.0,M,11,11,False,16.0,13.0,2.0,1.0,0.0,7.0,7.0,6.0,9.0,4.0,,,,68.0,30.0,6.2,11.0,131.66644526291,10.0,100.35653576451,3.0,,0,-0.22,0.22,-0.04,,,,1.0,,,6.0,2.0,,1.0,3.0,,1.0,3.0,2.0,23.608118464242,64.741911878315,1.0,,,,,,2.0,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,25.0,24.0,2.0,1.0,0.0,21.0,21.0,3.0,4.0,,,,,58.0,32.0,6.4,2.0,39.093164652122,6.0,28.442551374827,0.0,,0,0.06,0.05,-0.25,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,
14773730,away,Al-Khaleej,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,15.0,15.0,2.0,2.0,0.0,11.0,11.0,4.0,4.0,7.0,,,,68.0,22.0,6.8,2.0,36.88421875952,8.0,2.3257563662916,0.0,,1,0.03,0.08,-0.02,,,,,1.0,,2.0,4.0,1.0,,,,,1.0,,,,,,,-0.06,3.0,1.0,1.0,,,,,,,1.0,,,,,,
14773730,away,Al-Khaleej,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400.0,M,9,9,False,25.0,19.0,1.0,,0.0,9.0,10.0,10.0,15.0,2.0,,,,90.0,40.0,5.9,12.0,145.10384700041,13.0,94.332960405648,3.0,,3,-0.26,0.29,-0.07,,,,1.0,3.0,1.0,8.0,4.0,1.0,1.0,3.0,,,2.0,1.0,28.583382850464,62.540889700543,,1.0,1.0,-0.64,2.0,1.0,,,,2.0,,1.0,,,,,,,,1.0
14773730,away,Al-Khaleej,Joshua King,joshua-king,J. King,F,7,180.0,2230,M,100621,EUR,695433600.0,F,7,7,False,13.0,9.0,,,0.0,4.0,5.0,5.0,8.0,,,,,77.0,27.0,8.0,9.0,78.464645187283,9.0,51.701512523119,3.0,,3,-0.05,1.0,-0.07,,,,,,4.0,3.0,6.0,,,1.0,2.0,,4.0,3.0,32.731070363226,52.468214662813,,,3.0,0.29,,,1.0,,,,,1.0,,,,1.0,,,,
14773730,away,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,F,10,10,False,38.0,29.0,9.0,7.0,1.0,15.0,19.0,14.0,19.0,3.0,,,,90.0,70.0,7.1,34.0,180.29392047124,18.0,125.63533271291,4.0,,0,0.1,0.51,-0.02,,,,15.0,,,6.0,2.0,,4.0,2.0,,,5.0,,18.245015905796,74.638260099588,4.0,,,,2.0,2.0,,,1.0,,,,1.0,,,,,,,
14773730,away,Al-Khaleej,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800.0,M,16,16,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,2.0,,,,32.0,12.0,6.5,1.0,3.2946515749014,1.0,2.0858875202211,0.0,,0,0.03,0.01,0.13,,Bader Munshi,,,1.0,,5.0,2.0,1.0,,,,,1.0,3.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,22.0,5.0,6.5,,12.698150655682,2.0,10.243117770482,0.0,,0,0.01,0.02,-0.01,,,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,F,15,15,True,9.0,7.0,1.0,,0.0,3.0,4.0,4.0,5.0,2.0,,,,22.0,17.0,7.0,3.0,36.022664616583,4.0,16.245784285582,0.0,,0,0.28,0.05,0.18,,,,,,,2.0,4.0,,1.0,2.0,1.0,,,2.0,,,1.0,,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,
14773730,away,Al-Khaleej,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000.0,F,90,90,True,3.0,1.0,1.0,1.0,0.0,,,1.0,3.0,1.0,,,,13.0,5.0,6.6,2.0,4.2634708864961,1.0,3.9339876171014,0.0,,0,-0.18,0.11,0.17,,Thamer Al Khaibri,,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Mohammed Alghanem,mohammed-alghanem,M. Alghanem,G,31,,4,M,2163361,EUR,1186963200.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Mohammed Alghanem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000.0,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773730,away,Al-Khaleej,Raed Al Shanqiti,raed-al-shanqiti,R. A. Shanqiti,,26,,2,M,2438441,EUR,,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Raed Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
