match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_goalAssist,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId
11388414,home,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,,17.0,14.0,,,6.0,6.0,8.0,12.0,,5.0,1.0,6.0,2.0,,,,,90.0,40.0,8.1,15.0,0.0780541,2,,10.0,1.0,,,4.0,1.0,3.0,3.0,2.0,7.0,1.0,,1.0,0.1507,3.0,1.0,,,1.0,,0.3497,1.0,,1.0,1.0,,,
11388414,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,,6.0,4.0,,,1.0,2.0,3.0,4.0,,2.0,,1.0,,,,,,25.0,14.0,7.5,5.0,0.0379228,2,,1.0,,,,,,,,,2.0,3.0,2.0,,0.479,1.0,,,,1.0,,0.4723,,,,1.0,1.0,,
11388414,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,7,7,True,,,,,,,,,3.0,,2.0,,,2.0,,,,,10.0,7.0,6.5,4.0,,0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,
11388414,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,True,,4.0,2.0,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,10.0,6.0,6.9,3.0,0.194217,0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,
11388414,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,,
11388414,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Patrick,Vroegh,,,,,,,,,,
11388414,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,home,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,,32.0,23.0,17.0,9.0,19.0,21.0,4.0,11.0,,,,14.0,,1.0,3.0,4.0,,90.0,48.0,7.2,9.0,0.00079501,0,-0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,,29.0,22.0,,,14.0,16.0,9.0,15.0,1.0,2.0,1.0,4.0,1.0,,,,,72.0,47.0,6.3,14.0,0.145589,0,,3.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,
11388414,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,,37.0,31.0,8.0,6.0,20.0,23.0,11.0,14.0,1.0,6.0,2.0,2.0,2.0,,,,,54.0,47.0,6.9,7.0,0.00560007,0,,3.0,1.0,,,1.0,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,True,105.0,93.0,8.0,4.0,50.0,52.0,43.0,54.0,,4.0,5.0,3.0,,,,,,90.0,117.0,7.1,14.0,0.0375789,0,,2.0,,1.0,,2.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,
11388414,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,,34.0,29.0,3.0,1.0,17.0,19.0,13.0,21.0,1.0,8.0,,4.0,1.0,,,,,81.0,59.0,6.9,14.0,0.140121,0,,5.0,1.0,,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,6.0,1.0,,,,,
11388414,away,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,34,34,False,,70.0,66.0,5.0,3.0,40.0,41.0,26.0,29.0,,3.0,4.0,8.0,2.0,,,,,90.0,83.0,6.7,5.0,0.0438609,0,,1.0,,,,,,1.0,1.0,,,,,,,,,Ryan Flamingo,,,,,,,,,,,
11388414,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,,51.0,42.0,3.0,2.0,23.0,24.0,19.0,28.0,,2.0,1.0,6.0,1.0,,,,,90.0,66.0,6.9,12.0,0.0232221,1,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,0.0661,,,,,,,,1.0,,,,,,
11388414,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,,28.0,19.0,3.0,2.0,6.0,8.0,13.0,27.0,1.0,7.0,1.0,3.0,1.0,,,,,90.0,52.0,7.0,19.0,0.0937399,2,,6.0,1.0,,,1.0,2.0,,4.0,2.0,1.0,3.0,1.0,,0.4988,1.0,1.0,,,,,,7.0,,1.0,,2.0,1.0,
11388414,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,,30.0,26.0,1.0,,6.0,8.0,20.0,22.0,,4.0,,6.0,2.0,,,,,73.0,46.0,7.6,11.0,0.313846,3,,4.0,,,,1.0,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,0.5526,1.0,,,,2.0,,0.8429,,,1.0,1.0,,,
11388414,away,FC Utrecht,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,M,37,37,False,,14.0,4.0,,,2.0,3.0,2.0,11.0,1.0,2.0,,2.0,,,,,,45.0,18.0,6.4,11.0,0.00140082,1,,3.0,,,,1.0,2.0,,1.0,,1.0,,,,0.1769,,,,,,,,,,,,1.0,,
11388414,away,FC Utrecht,Sam Lammers,sam-lammers,S. Lammers,F,10,191,842,M,804901,EUR,862358400,F,9,9,False,,25.0,12.0,,,3.0,6.0,9.0,20.0,3.0,8.0,,1.0,2.0,,,,,90.0,43.0,7.3,21.0,0.467917,3,,5.0,,,,,1.0,4.0,1.0,,3.0,2.0,2.0,,0.6825,1.0,,,,3.0,1.0,1.363,1.0,,,1.0,,1.0,
11388414,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,True,,25.0,17.0,3.0,1.0,5.0,5.0,14.0,23.0,,,,3.0,,,,,,45.0,34.0,7.2,12.0,0.377972,1,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0279,1.0,1.0,,,,,,3.0,2.0,1.0,,,,
11388414,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,True,,35.0,28.0,4.0,2.0,8.0,11.0,20.0,25.0,,2.0,,1.0,2.0,,,,,36.0,42.0,6.6,10.0,0.0238828,0,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,zidaneiqbal
11388414,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,True,,15.0,13.0,,,6.0,7.0,7.0,8.0,,2.0,,,,,,,,18.0,20.0,6.8,2.0,0.00553434,0,,2.0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,True,,7.0,6.0,,,1.0,2.0,5.0,6.0,,2.0,,3.0,,,,,,17.0,13.0,6.6,3.0,0.0101311,0,,3.0,1.0,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,
11388414,away,FC Utrecht,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,,3.0,3.0,,,,,3.0,3.0,,,,,,,,,,9.0,3.0,6.5,,0.0152105,0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,oleromeny
11388414,away,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Joshua Mukeh,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Joshua Mukeh,,,,,,,,,,,
11388414,away,FC Utrecht,Nazjir Held,held-nazjir,N. Held,D,55,178,53,M,1477353,EUR,1125619200,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nazjir Held,,,,,,,,,,,
11388414,away,FC Utrecht,Jeppe Okkels,jeppe-okkels,J. Okkels,M,19,183,184,M,826066,EUR,933033600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388414,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Adrian Blake,,,,,,,,,,,
