match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_wonTackle,stat_goalAssist,stat_totalCross,stat_keyPass,stat_penaltyWon,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork
11392881,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,False,38.0,19.0,30.0,12.0,11.0,15.0,8.0,23.0,1.0,15.0,2.0,5.0,6.0,1.0,90.0,56.0,7.8,19.0,0.0,0.0,0.00371243,0,1.2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392881,home,Nantes,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,False,25.0,19.0,3.0,2.0,11.0,13.0,8.0,12.0,3.0,4.0,,,,,90.0,40.0,6.8,7.0,0.0,0.0,0.00420321,0,,,,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11392881,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,24.0,19.0,3.0,1.0,15.0,20.0,4.0,4.0,11.0,7.0,,,,,90.0,45.0,7.1,5.0,0.0,0.0,0.00553877,0,,,,1.0,6.0,,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392881,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,34.0,29.0,4.0,2.0,19.0,21.0,10.0,13.0,4.0,5.0,,,,,90.0,41.0,7.5,5.0,0.0531,0.319,0.00543293,1,,,,2.0,4.0,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11392881,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,32.0,25.0,2.0,,14.0,16.0,11.0,16.0,1.0,7.0,,,,,90.0,49.0,6.7,11.0,0.0,0.0,0.0101592,0,,,,1.0,3.0,,1.0,1.0,,3.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11392881,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,51.0,45.0,8.0,6.0,21.0,24.0,24.0,27.0,1.0,4.0,,,,,90.0,61.0,6.8,7.0,0.0,0.0,0.0245456,0,,,,2.0,3.0,,,,,1.0,2.0,,,,,,,1.0,2.0,,True,2.0,,,,,,,,,,,,,,
11392881,home,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,40.0,33.0,3.0,2.0,18.0,18.0,15.0,22.0,3.0,11.0,,,,,69.0,58.0,7.1,11.0,0.0,0.0,0.01498,0,,,,4.0,6.0,1.0,,,1.0,,6.0,,1.0,1.0,,,,,1.0,3.0,,5.0,,,,,,,,,,,,,,
11392881,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,30.0,22.0,3.0,2.0,10.0,12.0,12.0,20.0,1.0,7.0,,,,,80.0,46.0,6.8,16.0,0.0,0.0,0.118272,0,,Quentin Merlin,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,
11392881,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,10.0,9.0,,,4.0,4.0,5.0,9.0,,3.0,,,,,69.0,28.0,6.7,13.0,0.0,0.0,0.139804,0,,,,4.0,2.0,2.0,2.0,,,,1.0,,,,,,,1.0,,5.0,,1.0,,3.0,,1.0,,,,,,,,,,
11392881,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,False,28.0,24.0,2.0,2.0,11.0,11.0,14.0,18.0,,4.0,,,,,61.0,37.0,7.0,9.0,0.0,0.0,0.185307,0,,,,4.0,3.0,3.0,1.0,,,,,,,,,,,3.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
