match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_ownGoals,stat_clearanceOffLine,stat_lastManTackle
11352597,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,29.0,13.0,20.0,5.0,9.0,10.0,4.0,19.0,15.0,2.0,6.0,6.0,2.0,2.0,90.0,47.0,7.6,16.0,0.0,0.0,0.00569926,0,-0.0237,,,,,,,1.0,,,,,,,,,,,,,,,,,,,jpickford1,,,,,,1.0,,
11352597,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,1020141,EUR,1003190400,D,2,2,False,57.0,44.0,6.0,5.0,22.0,24.0,23.0,37.0,5.0,,,,,,90.0,87.0,7.8,21.0,0.0,0.0,0.464232,0,,1.0,,6.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,4.0,,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,1.0
11352597,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,53.0,43.0,11.0,5.0,24.0,25.0,19.0,28.0,5.0,,,,,,89.0,65.0,7.0,10.0,0.0,0.0,0.00391596,0,,1.0,2.0,1.0,5.0,,,4.0,1.0,1.0,3.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,1.0
11352597,away,Everton,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,979563,EUR,1025136000,D,32,32,False,47.0,41.0,2.0,2.0,30.0,33.0,11.0,14.0,7.0,,,,,,90.0,58.0,6.8,6.0,0.0,0.0,0.00175874,0,,4.0,6.0,6.0,9.0,,,4.0,,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11352597,away,Everton,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,60.0,37.0,6.0,1.0,17.0,23.0,24.0,46.0,11.0,,,,,,90.0,101.0,7.3,33.0,0.0729,0.1039,0.135524,1,,2.0,1.0,7.0,8.0,,1.0,2.0,,1.0,4.0,4.0,1.0,,3.0,1.0,9.0,,,,,4.0,,3.0,2.0,,,,,,,,,,
11352597,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,13.0,9.0,2.0,,3.0,4.0,6.0,13.0,3.0,,,,,,75.0,25.0,6.6,11.0,0.0,0.0,0.0125985,0,,,,3.0,3.0,,2.0,,,,2.0,2.0,1.0,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,
11352597,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,57.0,50.0,2.0,2.0,24.0,27.0,26.0,30.0,8.0,,,,,,90.0,70.0,7.1,10.0,0.0,0.0,0.0184259,0,,1.0,,4.0,6.0,1.0,2.0,,,1.0,3.0,3.0,1.0,,,,,,,,1.0,,1.0,2.0,,,iganagueye,,,,,,,,
11352597,away,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,8,8,False,44.0,37.0,3.0,2.0,15.0,16.0,22.0,30.0,2.0,,,,,,90.0,58.0,7.2,12.0,0.0467,0.0,0.0197138,1,,1.0,6.0,3.0,11.0,,,2.0,,,2.0,2.0,2.0,,,,2.0,,1.0,,2.0,,,3.0,1.0,1.0,its_onana,,,,,,,,
11352597,away,Everton,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,M,10,10,False,26.0,19.0,1.0,,4.0,7.0,15.0,20.0,8.0,,,,,,90.0,37.0,7.5,8.0,1.1,1.6659,0.0218546,5,,2.0,1.0,3.0,5.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,
11352597,away,Everton,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,F,16,16,False,46.0,37.0,3.0,2.0,19.0,19.0,18.0,28.0,8.0,,,,,,90.0,60.0,7.6,12.0,1.0729,1.9107,0.0317533,4,,2.0,1.0,5.0,3.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,3.0,1.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,1.0,,,
11352597,away,Everton,Beto,,,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,14,14,False,16.0,10.0,,,1.0,1.0,9.0,18.0,,,,,,,90.0,47.0,7.5,17.0,0.2615,0.0,0.0477012,4,,5.0,2.0,11.0,11.0,2.0,9.0,3.0,,,3.0,1.0,,,1.0,,3.0,2.0,2.0,,3.0,,6.0,,1.0,1.0,,,,,,,,,
11352597,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,F,7,7,True,8.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,,,,,,15.0,14.0,6.4,4.0,0.0378,0.0,0.00574641,1,,,,4.0,,3.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11352597,away,Everton,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,22,22,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,8.0,4.0,6.5,1.0,0.0,0.0,0.0001403,0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352597,away,Everton,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352597,away,Everton,Andy Lonergan,,,andy-lonergan,A. Lonergan,G,,192,87,M,10343,EUR,435369600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352597,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,876643,EUR,927936000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,mikola_16,,,,,,,,
11352597,away,Everton,Tyler Onyango,Tyler,Onyango,tyler-onyango,T. Onyango,M,24,190,344,M,1004342,EUR,1046736000,M,62,62,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352597,away,Everton,Youssef Chermiti,,,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
