match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_totalCross,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
12504380,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,35.0,15.0,25.0,5.0,0.0,10.0,12.0,5.0,23.0,12.0,4.0,2.0,3.0,90.0,48.0,7.0,21.0,0.0020546,0,1.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504380,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,35.0,30.0,4.0,1.0,0.0,19.0,22.0,11.0,13.0,6.0,,,,90.0,44.0,6.9,6.0,0.00343098,0,,True,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12504380,home,Parma,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,False,21.0,18.0,5.0,3.0,0.0,13.0,14.0,5.0,7.0,1.0,,,,66.0,28.0,6.9,4.0,0.00419779,0,,,,3.0,,,,3.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
12504380,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,12.0,8.0,1.0,,0.0,8.0,10.0,,2.0,2.0,,,,31.0,12.0,5.3,4.0,6.042e-05,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504380,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,13.0,7.0,2.0,,0.0,6.0,6.0,1.0,7.0,6.0,,,,90.0,39.0,6.8,13.0,0.00411647,0,,,1.0,3.0,3.0,,,7.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12504380,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,19.0,16.0,,,0.0,6.0,7.0,10.0,12.0,5.0,,,,45.0,29.0,6.7,6.0,0.0127882,0,,,1.0,4.0,5.0,,,,,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,
12504380,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,25.0,20.0,5.0,3.0,0.0,9.0,12.0,11.0,14.0,4.0,,,,77.0,39.0,6.8,7.0,0.007972,1,,,,2.0,6.0,2.0,1.0,1.0,,3.0,1.0,,,,,2.0,,1.0,1.0,1.0,2.0,0.0756,0.0799,,,,,,,,,
12504380,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,24.0,19.0,,,0.0,9.0,11.0,10.0,13.0,7.0,,,,90.0,38.0,6.9,8.0,0.0166438,2,,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,,,1.0,0.0733,,2.0,1.0,,,,,,,
12504380,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,False,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,35.0,17.0,6.1,7.0,0.00419796,0,,,,6.0,,2.0,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,dennisman,,,,,,
12504380,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,16.0,10.0,,,0.0,6.0,7.0,4.0,10.0,2.0,,,,90.0,31.0,6.2,16.0,0.00473704,1,,,,11.0,2.0,4.0,1.0,,,,,6.0,3.0,,,,2.0,1.0,,,1.0,0.0741,,1.0,,,1.0,,,,,
