match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
11450199,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,5,5,False,65.0,48.0,13.0,8.0,29.0,34.0,20.0,36.0,6.0,,,90.0,82.0,7.2,22.0,0.115319,3,,,,5.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.1201,0.2791,1.0,,,,1.0,,1.0,,,,,,,,1.0
11450199,away,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187.0,128,M,156569,EUR,789004800,M,29,29,False,31.0,23.0,,,14.0,14.0,10.0,18.0,3.0,,,75.0,42.0,6.7,13.0,0.0306647,2,,,,1.0,1.0,2.0,5.0,5.0,7.0,,1.0,2.0,,,1.0,1.0,,2.0,1.0,,0.075,,,,,2.0,,,,,,,,,,,
11450199,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178.0,347,M,837742,EUR,901843200,M,99,99,False,26.0,18.0,3.0,1.0,9.0,9.0,10.0,19.0,5.0,,,90.0,51.0,7.4,12.0,0.026946,1,,,,2.0,1.0,,2.0,3.0,9.0,1.0,1.0,,,3.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0249,,2.0,,,,1.0,,1.0,,,,,,,,
11450199,away,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3768,M,910121,EUR,981417600,M,17,17,False,19.0,14.0,,,4.0,5.0,10.0,15.0,4.0,,,89.0,32.0,6.7,14.0,0.0360456,1,,,,1.0,,1.0,,7.0,1.0,,3.0,,1.0,,,,,4.0,,3.0,0.0467,0.1958,,,1.0,1.0,1.0,,,,,,,,,,
11450199,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187.0,170,M,333423,EUR,829440000,M,10,10,False,19.0,11.0,,,3.0,4.0,9.0,17.0,3.0,,,90.0,35.0,6.8,13.0,0.0886557,3,,,,2.0,1.0,5.0,1.0,9.0,4.0,,1.0,2.0,,,1.0,,,1.0,3.0,2.0,0.3358,,1.0,,,1.0,,,1.0,,,,,,,,
11450199,away,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186.0,1648,M,836941,EUR,926899200,F,9,9,False,24.0,13.0,1.0,,3.0,5.0,10.0,20.0,1.0,,,84.0,28.0,6.7,14.0,0.147635,0,,,,1.0,,5.0,3.0,7.0,3.0,,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
11450199,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172.0,201,M,1083138,EUR,934848000,M,4,4,True,37.0,32.0,3.0,2.0,21.0,23.0,11.0,14.0,3.0,,,45.0,46.0,6.9,7.0,0.0352886,1,,Chandrel Massanga,,,,2.0,3.0,4.0,5.0,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,,0.0233,,,,,1.0,,,,,,,,,,,
11450199,away,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171.0,399,M,1022881,EUR,1062115200,M,7,7,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,,,15.0,11.0,6.8,3.0,0.0237556,0,,,,,,1.0,,3.0,1.0,,2.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11450199,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,481,M,1032547,EUR,1046390400,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,12.0,2.0,6.5,1.0,0.00047198,0,,Joelson Mendes,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188.0,68,M,928333,EUR,951782400,M,18,18,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,,1.0,0.00072106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191.0,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185.0,23,M,802645,EUR,861148800,D,86,86,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173.0,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186.0,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178.0,224,M,297510,EUR,695779200,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450199,away,Hatayspor,Ibrahim Demir,demir-ibrahim,I. Demir,F,25,,4,M,1430693,EUR,1120176000,M,28,28,True,,,,,,,,,,,,,,,,,0,,Ibrahim Demir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
