match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_accurateCross,player_sofascoreId,stat_dispossessed,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_lastManTackle,stat_bigChanceCreated
12499700,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,34.0,23.0,21.0,10.0,0.0,18.0,20.0,5.0,14.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,1.0,2.0,1.0,90.0,46.0,6.7,12.0,0.00334682,1.0,0,-1.0658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,48.0,40.0,6.0,2.0,0.0,30.0,33.0,10.0,16.0,,,5.0,3.0,,,,,,,90.0,64.0,6.5,12.0,0.00459549,1.0,1,,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,0.3659,,,,,,,,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,42.0,39.0,5.0,4.0,0.0,32.0,32.0,7.0,10.0,3.0,5.0,1.0,6.0,,,,,,,90.0,52.0,6.5,3.0,0.0239653,,1,,,,3.0,,,1.0,1.0,,2.0,0.2084,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,42.0,31.0,8.0,2.0,0.0,25.0,27.0,6.0,15.0,3.0,4.0,3.0,6.0,,,,,,,65.0,50.0,6.3,11.0,0.00331299,,1,,,,5.0,,,,2.0,,3.0,0.0194,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,34.0,28.0,1.0,1.0,0.0,16.0,16.0,12.0,18.0,,,,4.0,,,,,,,65.0,47.0,6.6,9.0,0.0186314,1.0,0,,,,2.0,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,False,42.0,34.0,6.0,4.0,0.0,15.0,18.0,19.0,24.0,,3.0,2.0,9.0,,,,,,,90.0,52.0,7.0,8.0,0.164498,1.0,0,,,,1.0,,,,2.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,16.0,12.0,4.0,3.0,0.0,5.0,5.0,8.0,16.0,,2.0,,3.0,,,,,,,42.0,23.0,6.9,8.0,0.0771266,2.0,0,,5.0,,,,,,,,,,,,,,,,,,2.0,True,1.0,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,21.0,15.0,3.0,1.0,0.0,7.0,8.0,10.0,17.0,,3.0,3.0,6.0,,,,,,,90.0,46.0,6.7,14.0,0.327249,1.0,2,,4.0,2.0,6.0,,1.0,,2.0,3.0,1.0,0.2349,,1.0,1.0,1.0,,,3.0,2.0,,,2.0,jakub.kaminskii,2.0,1.0,0.3697,,,,,,,
12499700,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,21.0,14.0,3.0,1.0,0.0,5.0,6.0,9.0,15.0,3.0,6.0,,4.0,,,,,,,78.0,30.0,6.6,12.0,0.0333234,,0,,,2.0,3.0,,,,,3.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,
12499700,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,False,17.0,13.0,,,0.0,2.0,3.0,11.0,17.0,1.0,8.0,,1.0,,,,,,,90.0,44.0,7.5,15.0,0.0125303,1.0,4,,3.0,2.0,9.0,,2.0,,,2.0,1.0,1.0031,1.0,1.0,2.0,2.0,,,7.0,3.0,2.0,,,,1.0,,1.0596,1.0,1.0,1.0,,,,
12499700,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,19.0,12.0,,,0.0,2.0,2.0,10.0,18.0,,6.0,,4.0,,,,,,,90.0,42.0,7.2,14.0,0.0212185,1.0,3,,1.0,1.0,3.0,1.0,1.0,,2.0,4.0,2.0,0.1941,,2.0,2.0,2.0,Mohamed El Amine Amoura,,3.0,3.0,1.0,,,amoura9,1.0,,0.0141,,,3.0,,,,
12499700,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,32.0,26.0,2.0,,0.0,10.0,11.0,16.0,22.0,1.0,4.0,1.0,3.0,,,,,,,48.0,41.0,6.4,8.0,0.0130382,,1,,1.0,1.0,3.0,,,,,,1.0,0.0637,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,10.0,8.0,3.0,3.0,0.0,3.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,,,,,,,25.0,17.0,6.5,2.0,0.0561401,1.0,0,,,,3.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
12499700,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,3.0,1.0,3.5,,0.000121,,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
