match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_shotOffTarget,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue
14025187,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,False,17.0,16.0,,,0.0,5.0,5.0,11.0,12.0,,4.0,,2.0,,79.0,38.0,6.8,9.0,0.0280854,1.0,2,,0.12,0.38,-0.03,,,,,4.0,1.0,1.0,6.0,1.0,5.0,1.0,,,1.0,1.0,,1.0,1.0,,0.0512,,-0.52,,1.0,1.0,,,,2.0,,,,,,
14025187,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,14.0,13.0,,,0.0,11.0,12.0,2.0,2.0,,2.0,1.0,,,36.0,22.0,5.2,3.0,0.00052022,,0,,-0.09,0.07,-0.99,,Josh Acheampong,,,,,,2.0,,2.0,2.0,,,,2.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,
14025187,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,1.0,4.0,1.0,1.0,,27.0,21.0,6.0,6.0,0.00838416,,0,,-0.16,0.01,-0.49,,,,,1.0,,,1.0,,,,,,,,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,,
14025187,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,9.0,8.0,1.0,,0.0,7.0,8.0,1.0,1.0,,,2.0,,,11.0,10.0,6.0,1.0,0.00065608,,0,,-0.01,0.02,-0.35,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,True,13.0,12.0,2.0,1.0,0.0,8.0,8.0,4.0,5.0,,,1.0,,,11.0,16.0,6.4,1.0,0.00523928,,0,,0.07,0.01,-0.13,,Romeo Lavia,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrique George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,,994363,EUR,1029628800,G,1,1,False,20.0,16.0,9.0,5.0,0.0,15.0,15.0,1.0,5.0,,,8.0,,,90.0,28.0,7.8,4.0,0.00077356,,0,1.1236,0.06,0.02,-0.09,0.59,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.8002
14025187,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,9.0,6.0,1.0,1.0,0.0,3.0,6.0,3.0,3.0,2.0,4.0,1.0,1.0,,55.0,22.0,6.6,4.0,0.00261642,,0,,0.09,0.0,-0.07,,,,,,,1.0,2.0,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,
14025187,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,6,6,False,58.0,52.0,9.0,6.0,0.0,28.0,31.0,24.0,27.0,3.0,8.0,4.0,1.0,,90.0,81.0,8.2,7.0,0.0301156,,1,,0.37,0.31,0.43,,,,,1.0,,1.0,2.0,,,,,,1.0,7.0,2.0,4.0,,2.0,0.0306,,0.0,2.0,,2.0,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,57.0,53.0,2.0,1.0,0.0,33.0,33.0,20.0,24.0,1.0,2.0,2.0,,,90.0,68.0,6.4,4.0,0.00916348,,1,,0.05,0.11,-0.16,,,,True,,,1.0,2.0,,,,,,,4.0,3.0,1.0,,1.0,0.0614,,-0.22,,1.0,1.0,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,21035,M,ferdikadioglu,825844,EUR,939254400,D,24,24,False,27.0,22.0,1.0,,0.0,7.0,9.0,15.0,18.0,1.0,4.0,4.0,,,90.0,49.0,6.9,12.0,0.129578,1.0,0,,0.16,0.11,-0.05,,,,,3.0,2.0,,3.0,1.0,1.0,1.0,,,,3.0,,2.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,17,17,False,17.0,14.0,,,0.0,8.0,9.0,6.0,8.0,1.0,3.0,5.0,1.0,,67.0,28.0,6.3,5.0,0.0121452,,1,,0.12,0.03,-0.11,,,,,,,,7.0,1.0,2.0,1.0,,,1.0,1.0,3.0,,,4.0,0.01,,-0.05,,,,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,,1036269,EUR,1065398400,M,26,26,False,30.0,26.0,1.0,,0.0,10.0,12.0,16.0,18.0,,2.0,5.0,,,90.0,45.0,6.8,8.0,0.160516,2.0,1,,0.31,0.01,0.15,,,,,3.0,2.0,,2.0,,1.0,,,,,2.0,1.0,2.0,,,0.0536,,0.0,,1.0,1.0,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,minteh01,1400106,EUR,1090454400,M,11,11,False,21.0,16.0,2.0,1.0,1.0,3.0,4.0,13.0,17.0,1.0,5.0,1.0,,,90.0,49.0,6.5,19.0,0.241598,1.0,2,,-0.03,0.41,-0.09,,,,,6.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,,,2.0,1.0,2.0,1.0,2.0,0.3581,,-0.58,,2.0,2.0,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,,1065588,EUR,1048723200,M,25,25,False,17.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,11.0,,6.0,3.0,2.0,,85.0,34.0,6.6,10.0,0.00690761,,1,,-0.02,0.31,-0.09,,Diego Gomez,,,,,2.0,6.0,1.0,1.0,1.0,,,,,,3.0,6.0,2.0,0.0976,,0.0,,1.0,2.0,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,9.0,7.0,,,0.0,1.0,3.0,6.0,6.0,2.0,5.0,2.0,2.0,,67.0,25.0,6.4,10.0,0.0184604,,0,,0.02,-0.04,-0.13,,,,,,,,7.0,2.0,4.0,1.0,,,,1.0,,,3.0,,,,,,,,2.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,,946695,EUR,1019260800,F,10,10,False,14.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,,2.0,4.0,1.0,,85.0,25.0,6.7,9.0,0.351735,1.0,0,,0.26,-0.51,0.19,,,,,,,,4.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,2.0,,,1.0,,,,,,
14025187,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,,959628,EUR,942710400,M,27,27,True,19.0,16.0,,,1.0,7.0,7.0,9.0,12.0,,3.0,2.0,,,35.0,28.0,6.9,4.0,0.357775,1.0,0,,0.28,0.03,-0.1,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,,1198075,EUR,1085961600,M,8,8,True,9.0,8.0,,,1.0,,,8.0,9.0,,2.0,1.0,1.0,,23.0,14.0,6.9,3.0,0.329349,1.0,0,,-0.03,0.19,-0.04,,Brajan Gruda,,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,23.0,7.0,8.7,1.0,0.0001914,,3,,-0.11,0.39,-0.04,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,0.7546,0.8063,0.88,,1.0,,,1.0,2.0,,,,,,,
14025187,away,Brighton & Hove Albion,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,,997152,EUR,977443200,D,29,29,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,,,,,,19.0,8.0,7.5,1.0,0.0027917,,1,,-0.01,0.01,0.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,0.6373,0.9666,0.44,,,,,,1.0,,,,,,,
14025187,away,Brighton & Hove Albion,Stefanos Tzimas,tzimas-stefanos,S. Tzimas,F,9,184,4563,M,,1155321,EUR,1136505600,F,9,9,True,1.0,,1.0,,0.0,,,,1.0,,2.0,,,,19.0,5.0,6.5,2.0,,1.0,1,,-0.03,,0.13,,,,,,,,1.0,,,,,,,,,2.0,,,0.2812,,-0.21,,1.0,2.0,1.0,,,,,,,,,
14025187,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,away,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1044,M,,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025187,away,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
