match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated
12530885,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195,145,M,882110,EUR,905904000,G,1,1,False,25.0,19.0,8.0,2.0,0.0,18.0,19.0,1.0,6.0,1.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,90.0,40.0,7.0,8.0,0.0479388,0,0.5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178,29,M,996122,EUR,720835200,D,23,23,False,16.0,9.0,3.0,,0.0,5.0,6.0,5.0,13.0,1.0,6.0,3.0,,,,,,90.0,42.0,6.8,15.0,0.0243129,1,,,,3.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,0.0273,,,,,,,,,,,,
12530885,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,40.0,31.0,9.0,2.0,0.0,26.0,29.0,5.0,11.0,1.0,3.0,4.0,,,,,,90.0,53.0,6.7,10.0,0.00144815,0,,,,,,2.0,3.0,,,,4.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,
12530885,home,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184,29,M,802650,EUR,828489600,D,34,34,False,48.0,39.0,10.0,3.0,0.0,27.0,27.0,12.0,21.0,2.0,7.0,5.0,,,,,,90.0,61.0,7.1,11.0,0.0155509,2,,,,,,2.0,6.0,1.0,,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.2635,3.0,,1.0,0.7882,,,,,,,,
12530885,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,False,26.0,19.0,3.0,1.0,0.0,13.0,16.0,6.0,10.0,3.0,7.0,3.0,,,,,,90.0,41.0,7.2,9.0,0.00765661,2,,,,,,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,,2.0,0.0488,,,1.0,0.5778,True,1.0,,,,,,
12530885,home,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179,23,M,1134098,EUR,993772800,M,21,21,False,24.0,21.0,4.0,2.0,0.0,13.0,14.0,8.0,10.0,1.0,6.0,5.0,,,,,,86.0,35.0,6.7,4.0,0.00688317,0,,Ahmet Aslan,,,,,4.0,1.0,1.0,,,,3.0,2.0,,3.0,,2.0,,,,,,,,,,,
12530885,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,False,19.0,15.0,2.0,2.0,0.0,5.0,7.0,10.0,13.0,1.0,10.0,4.0,,,,,,81.0,41.0,7.3,11.0,0.28811,1,,,,1.0,,,6.0,2.0,,1.0,1.0,1.0,5.0,4.0,3.0,,0.0218,1.0,,,,,,7.0,4.0,,,,
12530885,home,Bodrum FK,Musah Mohammed,mohammed-musah,M. Mohammed,M,6,192,126,M,1105505,EUR,1010188800,M,26,26,False,27.0,17.0,2.0,2.0,0.0,2.0,3.0,15.0,24.0,4.0,8.0,6.0,,,,,,86.0,35.0,6.8,12.0,0.226118,1,,,,,,3.0,8.0,3.0,,1.0,1.0,,1.0,,1.0,2.0,0.0362,2.0,1.0,,,,,2.0,1.0,,,,
12530885,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,18.0,13.0,1.0,,0.0,6.0,7.0,7.0,12.0,,5.0,4.0,,,,,,60.0,30.0,6.9,8.0,0.00714665,1,,,,1.0,,,2.0,,,,,1.0,3.0,2.0,1.0,2.0,0.0288,1.0,,,,,,1.0,,1.0,,,
12530885,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,M,7,7,False,29.0,23.0,2.0,,0.0,10.0,11.0,18.0,27.0,,3.0,10.0,,,,,,80.0,51.0,7.8,17.0,0.696953,0,,,,9.0,5.0,,5.0,1.0,1.0,,,1.0,2.0,1.0,4.0,1.0,,1.0,7.0,,,,,2.0,,,,,
12530885,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,False,16.0,12.0,,,0.0,6.0,7.0,6.0,10.0,2.0,3.0,1.0,,,,,,90.0,31.0,6.8,10.0,0.0228469,3,,,,1.0,,1.0,4.0,,3.0,2.0,,,1.0,,2.0,,0.1862,,1.0,,,,,,,1.0,,,
12530885,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,True,16.0,12.0,1.0,1.0,0.0,7.0,8.0,6.0,9.0,2.0,5.0,3.0,,,,,,30.0,22.0,6.8,5.0,0.0478112,1,,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,2.0,1.0,1.0,,0.0579,,,,,,,1.0,1.0,,,,
12530885,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,,,10.0,5.0,6.5,2.0,0.00191398,1,,,,,,,,,,,,,,,1.0,,0.046,,,,,,,,,1.0,,,
12530885,home,Bodrum FK,Kenan Özer,kenan-ozer,K. Özer,M,,170,22,M,146364,EUR,556070400,F,10,10,True,3.0,3.0,,,0.0,1.0,1.0,3.0,3.0,,,2.0,,,,,,9.0,4.0,6.6,,0.0727463,0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12530885,home,Bodrum FK,Samet Yalçın,samet-yalcin,S. Yalçın,M,23,180,46,M,789102,EUR,762652800,M,8,8,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,,,11.0,5.0,6.6,2.0,1.07e-06,0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189,27,M,903334,EUR,767491200,F,48,48,True,,,,,0.0,,,,,,,,,,,,,11.0,1.0,6.4,1.0,,0,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12530885,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Gabriel Obekpa,gabriel-obekpa,G. Obekpa,M,18,187,36,M,1481257,EUR,1085356800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184,62,M,1395595,EUR,1178150400,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Yusuf Sertkaya,sertkaya-yusuf,Y. Sertkaya,M,20,188,57,M,1216154,EUR,1124496000,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,home,Bodrum FK,Haqi Osman,haqi-osman,H. Osman,F,9,173,59,M,1126525,EUR,1018483200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,Haqi Osman,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,42.0,35.0,10.0,4.0,0.0,33.0,36.0,2.0,6.0,,,9.0,,2.0,2.0,,,90.0,46.0,7.2,7.0,0.00042998,0,1.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,38.0,30.0,3.0,,0.0,15.0,20.0,15.0,21.0,1.0,2.0,4.0,,,,,,90.0,65.0,6.5,15.0,0.0194991,1,,Taha Sahin,,3.0,,,5.0,2.0,1.0,,3.0,1.0,1.0,,2.0,,0.0282,2.0,,,,,,1.0,,1.0,1.0,,
12530885,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,65.0,58.0,6.0,1.0,0.0,43.0,46.0,15.0,19.0,2.0,4.0,7.0,,,,,,90.0,83.0,7.2,10.0,0.00953475,0,,,,,,1.0,3.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,
12530885,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,66.0,59.0,5.0,1.0,0.0,45.0,47.0,14.0,19.0,4.0,5.0,1.0,,,,,,81.0,74.0,6.9,7.0,0.00950486,0,,,,,,2.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,24.0,20.0,4.0,1.0,0.0,12.0,13.0,8.0,12.0,1.0,5.0,4.0,,,,,,72.0,42.0,6.9,9.0,0.00532129,0,,,,1.0,,2.0,4.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,True,,2.0,1.0,,,,
12530885,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,49.0,46.0,3.0,3.0,0.0,25.0,25.0,21.0,24.0,1.0,5.0,8.0,,,,,,90.0,60.0,7.0,4.0,0.030841,1,,,,,,3.0,8.0,2.0,,1.0,1.0,1.0,2.0,2.0,,2.0,0.0207,2.0,,,,,,2.0,1.0,,,,
12530885,away,Çaykur Rizespor,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,20,20,False,83.0,70.0,20.0,15.0,0.0,40.0,43.0,30.0,43.0,,3.0,4.0,,,,,,90.0,92.0,7.2,17.0,0.0256383,0,,,,3.0,,,3.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,,,,
12530885,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,44.0,33.0,4.0,3.0,0.0,12.0,14.0,21.0,33.0,,5.0,7.0,,,,,,90.0,70.0,6.6,26.0,0.157951,0,,,,3.0,,1.0,12.0,,4.0,,,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,,,,,7.0,3.0,,,,
12530885,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,23.0,18.0,1.0,,0.0,10.0,11.0,8.0,12.0,,5.0,4.0,,,,,,72.0,37.0,6.5,12.0,0.0070217,1,,,,,,1.0,6.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,0.0799,1.0,,1.0,0.7694,,,6.0,3.0,,,,
12530885,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,M,17,17,False,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,3.0,2.0,,,,,,45.0,17.0,6.3,8.0,0.0044023,0,,Emrecan Bulut,,1.0,,3.0,8.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,4.0,1.0,,,,
12530885,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,False,9.0,7.0,1.0,,0.0,2.0,3.0,5.0,6.0,,,1.0,,,,,,45.0,13.0,6.4,5.0,0.0326772,0,,,,,,1.0,4.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,True,8.0,6.0,,,0.0,1.0,1.0,5.0,8.0,1.0,2.0,4.0,,,,,,45.0,18.0,6.8,7.0,0.00109889,2,,,,1.0,,,2.0,,1.0,2.0,,,1.0,1.0,2.0,,0.2797,,,,,,1.0,1.0,,,,,
12530885,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,True,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,3.0,8.0,2.0,,,,,,45.0,22.0,7.5,9.0,0.382021,1,,,,,,,3.0,,2.0,,,,1.0,,2.0,3.0,0.4154,1.0,1.0,1.0,0.7553,,,1.0,1.0,,1.0,1.0,
12530885,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,3.0,3.0,,,0.0,3.0,3.0,1.0,2.0,,2.0,1.0,,,,,,18.0,8.0,6.7,1.0,0.00614584,0,,,,2.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,
12530885,away,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,F,19,19,True,14.0,11.0,,,1.0,4.0,7.0,8.0,9.0,,1.0,2.0,,,,,,18.0,18.0,7.2,4.0,0.241485,0,,,,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0
12530885,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,6.0,5.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,,,1.0,,,,,,9.0,7.0,6.6,1.0,0.00109437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Ayberk Karapo,ayberk-karapo,A. Karapo,D,45,186,180,M,1395701,EUR,1090368000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,Ayberk Karapo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530885,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
