match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_shotOffTarget,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,captain,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_hitWoodwork
11453033,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,False,22.0,15.0,14.0,7.0,12.0,15.0,3.0,7.0,1.0,9.0,4.0,4.0,2.0,2.0,90.0,31.0,7.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453033,home,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,29.0,24.0,2.0,1.0,14.0,16.0,10.0,15.0,2.0,6.0,,,,,90.0,55.0,6.7,11.0,0,2.0,2.0,6.0,5.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453033,home,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,38.0,36.0,1.0,1.0,28.0,29.0,8.0,9.0,2.0,14.0,,,,,90.0,49.0,6.6,2.0,1,,2.0,4.0,4.0,2.0,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11453033,home,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,42.0,37.0,8.0,4.0,20.0,21.0,17.0,21.0,3.0,5.0,,,,,90.0,52.0,7.1,5.0,1,,2.0,4.0,2.0,1.0,,2.0,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11453033,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,False,30.0,27.0,3.0,2.0,12.0,14.0,16.0,17.0,1.0,6.0,,,,,75.0,47.0,6.5,7.0,0,1.0,2.0,8.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,,1.0,Nawaf Al Qamiri,,,,1.0,,,,1.0,,,,,,,,,,,,
11453033,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,64.0,51.0,5.0,1.0,21.0,26.0,31.0,40.0,1.0,10.0,,,,,90.0,90.0,7.2,19.0,1,2.0,,7.0,9.0,3.0,3.0,,3.0,3.0,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,True,4.0,4.0,2.0,,,,,,,,
11453033,home,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,61.0,55.0,3.0,2.0,25.0,26.0,30.0,35.0,1.0,9.0,,,,,90.0,80.0,7.3,12.0,2,,1.0,5.0,5.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,,4.0,1.0,2.0,,,,,,,,
11453033,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,36.0,25.0,2.0,,9.0,9.0,17.0,34.0,,2.0,,,,,90.0,67.0,7.7,25.0,3,7.0,,5.0,10.0,,1.0,,1.0,3.0,1.0,3.0,4.0,,,,2.0,3.0,,1.0,,1.0,,5.0,4.0,5.0,1.0,,,,,,,
11453033,home,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400,M,70,70,False,17.0,11.0,1.0,1.0,3.0,4.0,8.0,14.0,1.0,4.0,,,,,67.0,32.0,7.4,11.0,1,1.0,2.0,5.0,4.0,3.0,,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,4.0,,1.0,,,,,,
11453033,home,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,M,10,10,False,32.0,28.0,2.0,2.0,4.0,5.0,24.0,36.0,,3.0,,,,,84.0,59.0,7.0,19.0,0,9.0,,7.0,7.0,1.0,1.0,,1.0,,,3.0,2.0,,,1.0,,1.0,,,,,,7.0,4.0,2.0,,1.0,,,,,,
