match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_hitWoodwork
10438041,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,10.0,6.0,1.0,,1.0,2.0,5.0,8.0,5.0,,2.0,2.0,,,72.0,22.0,7.0,8.0,0,,,,2.0,,7.0,,1.0,,2.0,,,2.0,,,,3.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,
10438041,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,46,46,True,3.0,3.0,,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,18.0,10.0,7.1,,1,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,
10438041,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,True,5.0,2.0,,,1.0,1.0,1.0,4.0,3.0,,1.0,1.0,,,18.0,9.0,7.3,3.0,2,,,,,1.0,2.0,,,,2.0,,,,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,
10438041,home,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,,1002819,EUR,1031011200,F,7,7,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,,,3.0,4.0,,2.0,0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10438041,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,22,22,True,4.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,3.0,7.0,,2.0,0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438041,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,,59623,EUR,547862400,G,1,1,False,34.0,28.0,8.0,4.0,27.0,31.0,1.0,3.0,,2.0,9.0,,1.0,1.0,90.0,44.0,5.7,6.0,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
10438041,away,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,,59731,EUR,580608000,D,13,13,False,66.0,62.0,1.0,,54.0,56.0,8.0,10.0,6.0,2.0,2.0,,,,70.0,73.0,6.9,4.0,0,,,,2.0,4.0,3.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10438041,away,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,,47443,EUR,655257600,D,4,4,False,60.0,51.0,5.0,,41.0,42.0,10.0,18.0,3.0,5.0,4.0,,,,90.0,69.0,5.8,11.0,0,Sebastián,Coates,,3.0,1.0,7.0,,2.0,1.0,3.0,True,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,goncaloinacio_25,1001196,EUR,998697600,D,25,25,False,81.0,77.0,3.0,2.0,57.0,58.0,20.0,23.0,4.0,2.0,2.0,2.0,,,90.0,92.0,6.4,5.0,2,Gonçalo,Inácio,,2.0,2.0,3.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,
10438041,away,Sporting CP,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,M,24,24,False,43.0,29.0,9.0,2.0,16.0,22.0,14.0,23.0,4.0,2.0,7.0,1.0,,,75.0,65.0,5.9,19.0,1,,,2.0,,,4.0,,,,2.0,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,3.0,1.0,,,,,,1.0,,,
10438041,away,Sporting CP,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,15,15,False,42.0,38.0,2.0,1.0,26.0,28.0,12.0,14.0,11.0,1.0,14.0,3.0,,,89.0,64.0,6.8,10.0,0,,,,1.0,1.0,6.0,,5.0,2.0,1.0,,2.0,,,1.0,,4.0,1.0,4.0,,,2.0,,,,,,,,,,
10438041,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,,926560,EUR,800064000,M,5,5,False,22.0,17.0,,,9.0,12.0,8.0,10.0,5.0,,4.0,1.0,,,70.0,33.0,6.6,9.0,1,Hidemasa,Morita,,,1.0,5.0,,3.0,1.0,1.0,,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0
10438041,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,,797648,EUR,793065600,M,2,2,False,29.0,25.0,1.0,,18.0,19.0,9.0,16.0,5.0,2.0,5.0,3.0,,,79.0,56.0,6.8,10.0,0,,,6.0,1.0,,3.0,,1.0,,,,,,,,,3.0,,,1.0,2.0,1.0,,,,,,,,,,
10438041,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,trincao,830431,EUR,946425600,F,17,17,False,25.0,21.0,2.0,2.0,6.0,7.0,15.0,21.0,6.0,,1.0,1.0,,,90.0,42.0,7.0,13.0,2,Francisco,Trincão,3.0,,1.0,3.0,1.0,3.0,2.0,,,1.0,,1.0,,,3.0,,4.0,1.0,,1.0,,,,,,,,,,
10438041,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,False,15.0,14.0,1.0,1.0,3.0,3.0,12.0,13.0,6.0,,2.0,6.0,,,79.0,29.0,6.9,6.0,0,,,1.0,1.0,,4.0,,,,,,,1.0,,,,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,,
10438041,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,pedroogoncalves28,895764,EUR,898992000,F,28,28,False,26.0,18.0,3.0,1.0,9.0,11.0,10.0,16.0,5.0,1.0,2.0,1.0,,,90.0,43.0,6.7,15.0,1,,,1.0,,,8.0,,,,2.0,,1.0,2.0,1.0,,,7.0,,2.0,1.0,1.0,4.0,,,,,,,,,,
10438041,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,,352882,EUR,792547200,F,11,11,True,13.0,12.0,2.0,2.0,5.0,5.0,7.0,10.0,1.0,,1.0,1.0,,,20.0,19.0,6.7,3.0,0,Nuno,Santos,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438041,away,Sporting CP,Rochinha,rochinha,Rochinha,M,10,169,158,M,,352874,EUR,799459200,F,16,16,True,10.0,9.0,1.0,,2.0,2.0,7.0,8.0,1.0,,1.0,1.0,,,20.0,15.0,6.4,2.0,0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,,787640,EUR,845683200,D,3,3,True,11.0,10.0,,,7.0,7.0,3.0,4.0,2.0,1.0,2.0,2.0,,,11.0,15.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,issahaku10,1103589,EUR,1078704000,M,18,18,True,3.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,11.0,10.0,6.1,4.0,1,,,,1.0,,2.0,,,,,,,,1.0,,,2.0,,1.0,,,1.0,,,,,1.0,,,,,
10438041,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,,97000,EUR,737510400,D,47,47,True,,,,,,,,,1.0,,,,,,1.0,1.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,612,M,,1006113,EUR,1058659200,D,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438041,away,Sporting CP,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
