match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,player_sofascoreId,stat_goalAssist,stat_hitWoodwork
11369835,home,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,False,32.0,24.0,20.0,13.0,20.0,25.0,4.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.0,9.0,0.0,0.0,0.00131232,0,-1.4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369835,home,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,40.0,30.0,4.0,,13.0,16.0,17.0,24.0,3.0,7.0,,,,,,81.0,52.0,6.6,13.0,0.0,0.0,0.0202181,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369835,home,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,51.0,41.0,6.0,,25.0,30.0,16.0,21.0,2.0,6.0,,,,,,90.0,58.0,6.1,10.0,0.0,0.0,0.00469376,0,,1.0,1.0,,,1.0,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11369835,home,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,47.0,38.0,3.0,1.0,27.0,30.0,11.0,17.0,2.0,8.0,,,,,,90.0,57.0,6.3,10.0,0.0146,0.0,0.00689126,1,,2.0,1.0,1.0,,,5.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369835,home,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185,329,M,1130011,EUR,1048636800,D,25,25,False,41.0,27.0,5.0,1.0,11.0,17.0,16.0,26.0,1.0,8.0,,,,,,90.0,68.0,6.2,26.0,0.0,0.0,0.0105532,0,,3.0,2.0,7.0,1.0,,3.0,,1.0,2.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
11369835,home,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,False,30.0,22.0,4.0,1.0,13.0,13.0,10.0,23.0,1.0,3.0,,,,,,81.0,55.0,6.6,21.0,0.0,0.0,0.0422656,0,,5.0,2.0,4.0,1.0,,6.0,1.0,1.0,1.0,2.0,,,,,1.0,6.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,
11369835,home,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,False,65.0,52.0,4.0,1.0,23.0,27.0,29.0,38.0,1.0,9.0,,,,,,90.0,75.0,6.6,17.0,0.0,0.0,0.0127931,0,,5.0,2.0,1.0,,1.0,6.0,1.0,,2.0,1.0,,,,,,,1.0,,3.0,1.0,2.0,,,,,,,,,,
11369835,home,KVC Westerlo,Lukas Van Eenoo,lukas-van-eenoo,L. V. Eenoo,M,8,175,44,M,45880,EUR,665798400,M,7,7,False,33.0,27.0,3.0,1.0,8.0,9.0,20.0,26.0,3.0,1.0,,,,,,74.0,48.0,7.1,10.0,0.0,0.0,0.36217,0,,5.0,1.0,,3.0,,5.0,2.0,,1.0,,,,2.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,True,1.0,,,,,,,,
11369835,home,KVC Westerlo,Nacer Chadli,nacer-chadli,N. Chadli,M,,187,414,M,32492,EUR,618019200,M,89,89,False,26.0,23.0,4.0,2.0,12.0,12.0,11.0,15.0,1.0,5.0,,,,,,74.0,32.0,6.6,5.0,0.0253,0.0319,0.0253547,1,,,,1.0,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
11369835,home,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,13.0,10.0,1.0,1.0,6.0,7.0,4.0,6.0,,1.0,,,,,,64.0,24.0,6.8,5.0,0.4047,0.2577,0.00943359,3,,4.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,
11369835,home,KVC Westerlo,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184,2195,M,1126521,EUR,1101686400,F,76,76,False,14.0,9.0,,,3.0,4.0,6.0,10.0,,,,,,,,90.0,22.0,6.6,6.0,0.0563,0.0,0.00714398,2,,4.0,3.0,1.0,,2.0,3.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,
