match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,captain,stat_accurateCross,stat_aerialLost,stat_totalTackle,player_sofascoreId,stat_aerialWon,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_goals,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
11407434,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185.0,2688,M,826198,EUR,927072000,F,9,9,False,12.0,9.0,1.0,2.0,3.0,10.0,4.0,,,88.0,30.0,7.3,9.0,0.0564508,4,,99,,,7.0,1.0,6.0,7.0,,3.0,3.0,,,,1.0,2.0,1.0,,1.0,,0.1874,,,1.0,2.0,,,1.0,2.0,0.0284,,,,4.0,2.0,1.0,,,,
11407434,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,193.0,669,M,839909,EUR,890092800,M,6,6,True,20.0,19.0,4.0,8.0,8.0,12.0,4.0,,,31.0,21.0,6.9,1.0,0.0221053,0,,10,3.0,,11.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,187.0,875,M,1155625,EUR,1068854400,M,23,23,True,5.0,3.0,,,1.0,9.0,2.0,,,18.0,16.0,7.1,4.0,0.0974938,1,,7,,,6.0,5.0,,1.0,,1.0,1.0,,,,,,,2.0,1.0,,0.0578,,3.0,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175.0,915,M,933263,EUR,999475200,F,15,15,True,4.0,3.0,,1.0,1.0,4.0,3.0,,,18.0,9.0,6.5,5.0,0.00559152,0,,35,,,2.0,1.0,4.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,
11407434,home,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,178.0,644,M,934409,EUR,963705600,D,3,3,True,1.0,1.0,,,,1.0,,,,2.0,1.0,,,0.00056753,0,,16,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179.0,185,M,148566,EUR,677116800,F,92,92,True,1.0,1.0,,,,1.0,,,,2.0,1.0,,,0.00042444,0,,92,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,184.0,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182.0,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,182.0,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,190.0,528,M,1009268,EUR,1011830400,D,21,21,True,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,182.0,950,M,188405,EUR,790387200,M,20,20,True,,,,,,,,,,,,,,,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,185.0,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,,
11407434,home,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,183.0,531,M,927030,EUR,970876800,F,8,8,True,,,,,,,,,,,,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,187.0,4421,M,44906,EUR,673401600,G,28,28,False,49.0,44.0,10.0,42.0,45.0,4.0,7.0,1.0,5.0,90.0,62.0,7.5,5.0,0.00025767,0,0.5164,1,5.0,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,lukaszskorupski28,1.0,,,,,,,,,,2.0,,,
11407434,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,185.0,372,M,14718,EUR,580348800,D,29,29,False,21.0,15.0,3.0,13.0,17.0,4.0,4.0,,,45.0,31.0,6.6,8.0,0.0023484,0,,29,2.0,,2.0,,,3.0,,,,,,,2.0,1.0,,,,,,True,,,2.0,,1.0,,2.0,,,,,,,,,,,
11407434,away,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,187.0,229,M,365992,EUR,832464000,D,14,14,False,82.0,72.0,9.0,59.0,66.0,16.0,8.0,,,90.0,98.0,6.7,13.0,0.00556295,0,,33,4.0,,13.0,,3.0,5.0,1.0,1.0,,,,,2.0,1.0,1.0,,,7.0,,,,,4.0,,,,,,,,,,,,,1.0,,
11407434,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,188.0,24414,M,957602,EUR,1021766400,D,33,33,False,91.0,84.0,1.0,67.0,71.0,20.0,8.0,,,90.0,103.0,7.4,7.0,0.00797074,0,,33,1.0,,17.0,,1.0,3.0,1.0,,,,3.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,richycala,1.0,,1.0,,,,,,,,,,,
11407434,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,188.0,706,M,98212,EUR,751248000,D,22,22,False,26.0,22.0,,9.0,11.0,19.0,1.0,,,63.0,40.0,6.5,7.0,0.0298084,2,,22,,,14.0,4.0,3.0,,,,,,,,,,3.0,,,2.0,0.0273,,1.0,,,,,1.0,,0.0873,,,,,1.0,,,,,
11407434,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,181.0,1928,M,115516,EUR,703296000,M,8,8,False,48.0,44.0,1.0,24.0,26.0,22.0,3.0,,,90.0,63.0,7.5,7.0,0.0491604,0,,8,,,20.0,,3.0,8.0,2.0,,,,,2.0,2.0,1.0,1.0,3.0,,,,,,,6.0,,1.0,,3.0,,,,,,,,,,1.0,
11407434,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,182.0,1236,M,850891,EUR,852508800,M,20,20,False,51.0,48.0,1.0,31.0,31.0,20.0,6.0,,,69.0,63.0,7.3,6.0,0.0227296,0,,20,1.0,1.0,17.0,,4.0,4.0,2.0,2.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,
11407434,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,183.0,5740,M,793645,EUR,854064000,M,7,7,False,30.0,23.0,4.0,11.0,13.0,17.0,8.0,,,90.0,57.0,6.9,15.0,0.0121623,3,,7,2.0,,12.0,,9.0,12.0,3.0,8.0,5.0,,,1.0,4.0,3.0,1.0,1.0,,,0.3494,,,1.0,4.0,,,2.0,2.0,0.1206,,,,1.0,1.0,2.0,,,,1.0
11407434,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,181.0,1972,M,907152,EUR,935452800,M,19,19,False,61.0,56.0,2.0,30.0,31.0,30.0,4.0,,,90.0,71.0,7.0,7.0,0.0276046,2,,19,2.0,,26.0,,3.0,3.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,0.1091,,,1.0,3.0,,,,3.0,,,,,1.0,1.0,,,,,
11407434,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,180.0,7592,M,901891,EUR,930441600,M,56,56,False,42.0,33.0,2.0,14.0,17.0,25.0,2.0,,,63.0,48.0,6.6,14.0,0.35988,0,,56,2.0,,19.0,,2.0,1.0,,1.0,,,,,2.0,,,2.0,,,,,,,1.0,AS56,,,1.0,,,,,1.0,,,,1.0,,
11407434,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,193.0,26112,M,917007,EUR,990489600,F,9,9,False,27.0,20.0,1.0,5.0,5.0,22.0,4.0,,,90.0,43.0,7.1,18.0,0.0149578,2,,11,1.0,,15.0,,5.0,2.0,,3.0,1.0,,,,6.0,,2.0,,,,0.5371,,,,,JZirkzee,1.0,2.0,,0.3774,1.0,,,2.0,,,,,,
11407434,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,188.0,1364,M,355486,EUR,863568000,D,3,3,True,21.0,17.0,1.0,10.0,13.0,9.0,1.0,,,45.0,29.0,6.7,6.0,0.00440003,0,,4,,,7.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11407434,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,181.0,1305,M,1092409,EUR,1039996800,D,15,15,True,11.0,11.0,,7.0,7.0,5.0,1.0,,,27.0,16.0,6.6,1.0,0.00297878,0,,16,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,184.0,4721,M,944327,EUR,972432000,F,11,11,True,8.0,8.0,2.0,3.0,3.0,6.0,1.0,,,27.0,17.0,6.8,3.0,0.00461293,0,,14,2.0,,5.0,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,
11407434,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,189.0,7762,M,1127191,EUR,991094400,M,17,17,True,8.0,6.0,,6.0,7.0,1.0,,,,15.0,9.0,6.5,2.0,8.118e-05,0,,17,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,o.elazzouzi,,,,,,Oussama El Azzouzi,,,,,,,,
11407434,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,182.0,2495,M,814882,EUR,889660800,M,6,6,True,20.0,18.0,3.0,12.0,12.0,8.0,,,,11.0,21.0,6.8,2.0,0.00566456,0,,6,3.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,196.0,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Tito Gasperini,gasperini-tito,T. Gasperini,G,,28,M,1397472,EUR,1141862400,G,50,50,True,,,,,,,,,,,,,,,0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,188.0,2235,M,898815,EUR,911260800,D,31,31,True,,,,,,,,,,,,,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,186.0,1385,M,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,0,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,182.0,5357,M,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,0,,82,,,,,,,,,,,,,,,,,,,,,,,,kacper_urbanski10,,,,,,,,,,,,,,
11407434,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,174.0,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,179.0,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407434,away,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,190.0,698,M,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,
