match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,player_lastName,player_jerseyNumber,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork
11689347,home,FC Lisse,Joost Meendering,joost-meendering,J. Meendering,G,185.0,2,M,876104,EUR,867283200,G,13,13,False,38.0,13.0,32.0,10.0,5.0,12.0,8.0,26.0,1.0,1.0,2.0,1.0,13.0,2.0,3.0,2.0,90.0,51.0,6.5,26.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689347,home,FC Lisse,Nerivio Kasanwirjo,nerivio-kasanwirjo,N. Kasanwirjo,D,,2,M,1548822,EUR,937440000,D,2,2,False,19.0,9.0,4.0,2.0,7.0,13.0,2.0,7.0,,3.0,1.0,1.0,6.0,,,,90.0,45.0,6.4,17.0,0,Nerivio Kasanwirjo,1.0,2.0,8.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11689347,home,FC Lisse,Daan Klinkenberg,daan-klinkenberg,D. Klinkenberg,D,186.0,12,M,804459,EUR,821404800,D,28,28,False,31.0,19.0,12.0,4.0,13.0,17.0,6.0,14.0,3.0,6.0,8.0,2.0,3.0,,,,90.0,46.0,6.5,12.0,0,,,3.0,5.0,1.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,
11689347,home,FC Lisse,Darryl Bäly,darryl-baly,D. Baly,D,178.0,6,M,946560,EUR,885168000,D,5,5,False,37.0,26.0,10.0,5.0,17.0,20.0,9.0,17.0,2.0,5.0,5.0,1.0,7.0,,,,90.0,53.0,6.4,14.0,0,Darryl,,1.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,Bäly,5,1.0,,,,,,,,,,,,,
11689347,home,FC Lisse,Wout Heemskerk,wout-heemskerk,W. Heemskerk,D,178.0,1,M,1548848,EUR,993686400,D,14,14,False,18.0,12.0,4.0,1.0,8.0,11.0,5.0,10.0,2.0,3.0,,1.0,2.0,,,,57.0,33.0,6.6,9.0,1,Wout Heemskerk,3.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,14,,1.0,1.0,,,,,,,,,,,
11689347,home,FC Lisse,Tim Brinkman,tim-brinkman,T. Brinkman,D,180.0,1,M,845997,EUR,858988800,M,6,6,False,35.0,26.0,8.0,3.0,13.0,14.0,14.0,23.0,,3.0,2.0,2.0,9.0,,,,88.0,47.0,6.7,11.0,0,,2.0,,3.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,
11689347,home,FC Lisse,Justin van der Putten,justin-van-der-putten,J. v. d. Putten,M,,0,M,1176718,EUR,953942400,M,19,19,False,16.0,12.0,,,6.0,6.0,6.0,10.0,5.0,6.0,2.0,2.0,2.0,,,,76.0,25.0,6.9,4.0,2,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
11689347,home,FC Lisse,Toon Zwetsloot,toon-zwetsloot,T. Zwetsloot,M,,2,M,901644,EUR,877305600,M,12,12,False,35.0,28.0,10.0,6.0,12.0,15.0,16.0,20.0,2.0,3.0,1.0,2.0,7.0,,,,90.0,39.0,6.7,7.0,0,Toon,,,1.0,1.0,,,,,,1.0,,,Zwetsloot,12,,,,,2.0,1.0,,,,,,,,
11689347,home,FC Lisse,Dyllandro Panka,dyllandro-panka,D. Panka,M,175.0,7,M,1046723,EUR,908841600,F,7,7,False,16.0,11.0,,,5.0,7.0,6.0,9.0,2.0,7.0,,,4.0,,,,76.0,29.0,6.8,11.0,2,,,,2.0,1.0,2.0,,,,2.0,2.0,,1.0,,22,1.0,,,2.0,2.0,,,,,,,,,
11689347,home,FC Lisse,Rowdy Van der Putten,rowdy-van-der-putten,R. V. d. Putten,M,,6,M,839477,EUR,824083200,F,18,18,False,17.0,13.0,,,4.0,7.0,9.0,10.0,2.0,8.0,,,1.0,,,,90.0,32.0,6.7,10.0,1,Rowdy,,,5.0,,2.0,1.0,,,5.0,4.0,,5.0,Van der Putten,10,,,,,,1.0,1.0,,,,,,,
11689347,home,FC Lisse,Max Hudepohl,max-hudepohl,M. Hudepohl,M,,1,M,865999,EUR,843350400,F,11,11,False,40.0,29.0,6.0,4.0,7.0,10.0,22.0,35.0,,7.0,3.0,1.0,6.0,,,,90.0,66.0,6.9,24.0,4,Max,5.0,2.0,4.0,,3.0,1.0,,,2.0,1.0,,2.0,Hudepohl,14,3.0,,2.0,2.0,1.0,,,1.0,,,,,,
11689347,home,FC Lisse,Remi van Ekeris,remi-van-ekeris,R. v. Ekeris,M,178.0,19,M,1383661,EUR,1032739200,M,20,20,True,17.0,12.0,6.0,4.0,6.0,6.0,6.0,11.0,,2.0,1.0,1.0,,,,,33.0,25.0,7.3,6.0,2,Remi van Ekeris,,,2.0,,,,,,1.0,2.0,,2.0,,24,,,,1.0,1.0,,1.0,,1.0,,,,,
11689347,home,FC Lisse,Allon Koene,allon-koene,A. Koene,D,,0,M,1548766,EUR,904089600,D,27,27,True,5.0,,,,,,,6.0,,2.0,1.0,,,,,,14.0,10.0,6.4,7.0,1,Allon Koene,1.0,4.0,4.0,,,,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,
11689347,home,FC Lisse,Maxim van der Meer,maxim-van-der-meer,M. v. d. Meer,F,,0,M,1548813,EUR,915753600,F,17,17,True,4.0,4.0,,,2.0,2.0,2.0,2.0,3.0,4.0,,,,,,,14.0,15.0,6.8,2.0,2,Maxim van der Meer,,,2.0,,1.0,1.0,1.0,,,,,1.0,,9,1.0,,,1.0,,,1.0,,,,,,,
