match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_clearanceOffLine
12437833,home,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,11,11,True,14.0,10.0,1.0,1.0,1.0,3.0,4.0,17.0,,5.0,,,,45.0,30.0,7.7,10.0,0.618129,0,,,10.0,7.0,3.0,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,4.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,
12437833,home,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189.0,498,M,921417,EUR,840153600,M,20,20,True,14.0,12.0,1.0,1.0,0.0,6.0,7.0,7.0,3.0,1.0,,,,45.0,24.0,6.5,4.0,0.00182048,0,,,6.0,,,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184.0,480,M,880157,EUR,845769600,F,9,9,True,10.0,9.0,3.0,3.0,0.0,4.0,4.0,6.0,1.0,2.0,,,,45.0,18.0,6.7,3.0,0.0274848,1,,,5.0,,,3.0,3.0,1.0,,,,,2.0,,,,,,,,1.0,0.1593,,,,,,,,,,,1.0,,,,
12437833,home,Real Valladolid,Anuar,anuar,Anuar,M,23,172.0,810,M,601962,EUR,790128000,M,23,23,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,,2.0,,,,22.0,11.0,6.7,,0.225802,1,,,5.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,0.0167,,,,,,,,,,,1.0,,,,
12437833,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168.0,223,M,142018,EUR,717206400,M,10,10,True,5.0,5.0,2.0,2.0,0.0,2.0,2.0,3.0,,,,,,13.0,8.0,7.0,,0.0141444,1,,,3.0,,,2.0,2.0,2.0,,,,,,,,,,,,,2.0,0.1272,,,,,1.0,,,,,,,,,,
12437833,home,Real Valladolid,Alvaro Aceves Catalina,alvaro-aceves-catalina,A. A. Catalina,G,1,190.0,60,M,1112734,EUR,1059177600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193.0,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177.0,34,M,1182710,EUR,1063411200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184.0,312,M,857178,EUR,855878400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184.0,93,M,1010335,EUR,928886400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182.0,1421,M,801391,EUR,823737600,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1357,M,793761,EUR,764121600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186.0,1488,M,358910,EUR,830822400,G,13,13,False,25.0,17.0,16.0,9.0,0.0,11.0,13.0,12.0,1.0,6.0,,4.0,1.0,90.0,35.0,7.2,9.0,0.00478436,0,0.2433,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,3.0,,
12437833,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8158,M,965031,EUR,898300800,D,2,2,False,36.0,28.0,2.0,,0.0,10.0,11.0,28.0,1.0,5.0,,,,90.0,63.0,7.3,18.0,0.0220538,2,,,18.0,3.0,,,5.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,1.0,,0.1793,,,4.0,1.0,,,,,Sonic,,1.0,,,1.0,1.0
12437833,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,88528,EUR,674697600,D,24,24,False,66.0,58.0,10.0,7.0,0.0,33.0,36.0,30.0,8.0,5.0,,,,90.0,80.0,7.0,10.0,0.0107053,1,,,25.0,,,1.0,4.0,6.0,,,1.0,,2.0,2.0,,4.0,1.0,,1.0,,1.0,0.0275,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188.0,1245,M,846147,EUR,897091200,D,16,16,False,59.0,52.0,3.0,1.0,0.0,41.0,42.0,17.0,5.0,6.0,,,,90.0,69.0,6.8,8.0,0.00888235,1,,,11.0,,,2.0,6.0,2.0,,1.0,,,1.0,3.0,,2.0,1.0,,1.0,1.0,,0.0688,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,False,44.0,39.0,2.0,1.0,0.0,19.0,20.0,24.0,3.0,3.0,,,,90.0,58.0,6.7,6.0,0.00969302,0,,,20.0,,,2.0,2.0,3.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1878,M,900003,EUR,849312000,M,19,19,False,19.0,15.0,2.0,1.0,0.0,4.0,4.0,16.0,,2.0,,,,90.0,31.0,8.6,6.0,0.0382786,3,,,11.0,1.0,,,3.0,5.0,,,1.0,,,1.0,,,1.0,,1.0,,2.0,0.7689,,,3.0,2.0,2.0,,1.2682,,,2.0,,,,,
12437833,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,False,39.0,32.0,4.0,3.0,0.0,18.0,19.0,20.0,1.0,7.0,,,,63.0,46.0,6.8,7.0,0.0158663,0,,True,14.0,,,2.0,5.0,4.0,,,2.0,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,False,64.0,59.0,5.0,3.0,0.0,30.0,32.0,34.0,,8.0,,,,83.0,77.0,7.1,8.0,0.071741,2,,,30.0,2.0,1.0,,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.0339,,,2.0,2.0,1.0,,0.0578,,,,1.0,,,,
12437833,away,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,M,21,21,False,20.0,16.0,4.0,2.0,0.0,5.0,5.0,23.0,1.0,3.0,,,,63.0,38.0,6.4,16.0,0.277533,1,,,12.0,8.0,1.0,,4.0,1.0,,1.0,,,3.0,1.0,,,1.0,,,,1.0,0.0198,,,2.0,,,2.0,,,,,1.0,,,,
12437833,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,F,7,7,False,34.0,28.0,1.0,,1.0,6.0,6.0,34.0,,2.0,,,,77.0,51.0,7.3,12.0,0.0837369,4,,,24.0,6.0,2.0,1.0,7.0,3.0,1.0,,,,,2.0,1.0,,2.0,1.0,3.0,,2.0,0.1132,,,2.0,1.0,,,,,,,1.0,,,,
12437833,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,14,14,False,16.0,14.0,,,0.0,2.0,2.0,14.0,1.0,1.0,,,,77.0,30.0,6.6,9.0,0.0162541,1,,,12.0,,,1.0,4.0,2.0,,,,,4.0,,2.0,,,2.0,,,2.0,0.0447,,,1.0,,,,,,,,1.0,,,,
12437833,away,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,M,18,18,True,10.0,6.0,,,0.0,2.0,5.0,10.0,1.0,1.0,,,,27.0,19.0,7.1,5.0,0.529205,0,,,8.0,5.0,4.0,,2.0,2.0,,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
12437833,away,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,20.0,19.0,2.0,2.0,0.0,11.0,11.0,11.0,1.0,1.0,,,,27.0,27.0,7.1,3.0,0.00740257,0,,,8.0,2.0,,,1.0,4.0,,,2.0,2.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,James Rodríguez,james-rodriguez,J. Rodríguez,M,10,180.0,62182,M,107414,EUR,679276800,M,10,10,True,10.0,9.0,2.0,2.0,0.0,3.0,3.0,10.0,,2.0,,,,13.0,17.0,7.2,3.0,0.0708032,1,,,7.0,3.0,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,,,0.1909,,,3.0,3.0,,,,,James10,,1.0,,,,
12437833,away,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,13.0,6.0,6.7,1.0,2.81e-06,1,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,0.1273,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183.0,4735,M,913679,EUR,763776000,M,6,6,True,6.0,5.0,1.0,,0.0,,,6.0,1.0,2.0,,,,13.0,8.0,6.8,1.0,0.160114,0,,,5.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181.0,959,M,138387,EUR,782352000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437833,away,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
