match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_ownGoals
10407237,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,168,M,5920,EUR,589248000,G,1,1,False,True,19.0,16.0,4.0,1.0,16.0,18.0,1.0,1.0,1.0,5.0,1.0,90.0,25.0,6.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407237,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,425,M,862075,EUR,993686400,D,22,22,False,,77.0,65.0,9.0,5.0,39.0,41.0,40.0,1.0,4.0,6.0,2.0,90.0,104.0,6.7,17.0,0,28.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10407237,home,KVC Westerlo,Rubin Seigers,,,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,False,,112.0,109.0,33.0,32.0,71.0,72.0,40.0,,,6.0,,90.0,117.0,7.2,5.0,0,38.0,,,,2.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10407237,home,KVC Westerlo,Ravil Tagir,,,tagir-ravil,R. Tagir,D,28,185,250,M,992551,EUR,1052179200,D,24,24,False,,100.0,92.0,17.0,12.0,70.0,72.0,28.0,2.0,2.0,5.0,,90.0,108.0,6.8,10.0,0,22.0,,,,2.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
10407237,home,KVC Westerlo,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,997152,EUR,977443200,D,11,11,False,,78.0,66.0,13.0,10.0,37.0,37.0,52.0,1.0,6.0,7.0,1.0,90.0,105.0,7.5,21.0,0,33.0,11.0,4.0,,2.0,1.0,,,,,1.0,3.0,,,4.0,2.0,,,,,,,,,,,,
10407237,home,KVC Westerlo,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,143,M,217782,EUR,752803200,M,35,35,False,,23.0,19.0,2.0,,9.0,9.0,18.0,,2.0,1.0,,64.0,37.0,6.4,11.0,2,10.0,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10407237,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1196,M,938306,EUR,953251200,M,8,8,False,,64.0,62.0,12.0,12.0,28.0,28.0,40.0,1.0,2.0,10.0,1.0,90.0,76.0,7.5,4.0,2,37.0,4.0,3.0,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
10407237,home,KVC Westerlo,Lucas Mineiro,,,lucas-mineiro,L. Mineiro,M,8,188,115,M,840077,EUR,825120000,M,6,6,False,,36.0,31.0,6.0,4.0,19.0,21.0,15.0,1.0,6.0,8.0,1.0,64.0,46.0,7.0,6.0,1,12.0,,,,2.0,,,,,,1.0,,1.0,1.0,4.0,3.0,,1.0,,,,,,,,,,
10407237,home,KVC Westerlo,Nacer Chadli,,,nacer-chadli,N. Chadli,M,,187,416,M,32492,EUR,618019200,M,5,5,False,,35.0,29.0,6.0,4.0,14.0,14.0,21.0,,1.0,3.0,,74.0,43.0,7.3,6.0,1,15.0,,,1.0,2.0,,,,1.0,,1.0,3.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,
10407237,home,KVC Westerlo,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,9,9,False,,16.0,11.0,1.0,1.0,2.0,2.0,14.0,,1.0,,1.0,74.0,25.0,6.3,11.0,2,9.0,,,,4.0,2.0,2.0,,,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,
