match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,player_sofascoreId,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot
12421034,home,RC Sporting Charleroi,Youssouph Badji,,,youssouph-badji,Y. Badji,F,25,192,351,M,982334,EUR,1008806400,F,10,10,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,,,68.0,14.0,6.7,4.0,0.00714052,1,,,4.0,3.0,5.0,3.0,1.0,,,,,,2.0,,,,,,,,0.1579,,,,,,,1.0,,,0.4612,,,
12421034,home,RC Sporting Charleroi,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,80,80,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,,,,,22.0,11.0,6.6,2.0,0.0167764,0,,,1.0,1.0,2.0,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,4.0,6.2,1.0,0.00083148,0,,,,,4.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,4.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,,,11.0,5.0,6.5,2.0,0.00024137,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,True,1.0,,1.0,,0.0,,,,1.0,,,,,,9.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Theo Defourny,,,theo-defourny,T. Defourny,G,33,194,37,M,156736,EUR,704160000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175,87,M,888605,EUR,943488000,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,home,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,27,182,6574,M,920458,EUR,912643200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,27.0,9.0,25.0,7.0,0.0,3.0,6.0,6.0,21.0,10.0,2.0,2.0,,,90.0,38.0,6.6,18.0,0.0114766,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12421034,away,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,17.0,12.0,4.0,2.0,0.0,7.0,9.0,5.0,8.0,4.0,,,,,70.0,31.0,6.7,8.0,0.00927606,0,,,,,2.0,3.0,1.0,1.0,1.0,4.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,30.0,22.0,6.0,4.0,0.0,13.0,18.0,9.0,12.0,1.0,,,,,90.0,44.0,7.4,8.0,0.00329153,2,,,2.0,8.0,3.0,9.0,,,,8.0,,,,1.0,1.0,,,,2.0,,0.1156,,,True,,,,,,,,,2.0,1.0
12421034,away,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,False,32.0,26.0,9.0,6.0,0.0,20.0,22.0,6.0,12.0,3.0,,,,,90.0,57.0,7.3,14.0,0.0025004,1,,2.0,2.0,1.0,6.0,2.0,2.0,,,3.0,1.0,1.0,,,2.0,,1.0,,,,0.051,,,,,,,1.0,,,0.0363,,2.0,
12421034,away,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,M,2,2,False,13.0,7.0,2.0,,0.0,3.0,5.0,4.0,10.0,2.0,,,,,70.0,26.0,6.7,9.0,0.00144803,0,,2.0,1.0,,2.0,6.0,,1.0,1.0,1.0,5.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,False,20.0,17.0,2.0,1.0,0.0,8.0,9.0,9.0,11.0,4.0,,,,,59.0,25.0,6.7,4.0,0.00816411,0,,,2.0,,3.0,3.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,12.0,10.0,,,0.0,5.0,7.0,5.0,5.0,,,,,,59.0,18.0,6.5,3.0,0.00283808,0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,17.0,13.0,1.0,1.0,0.0,8.0,8.0,8.0,14.0,4.0,,,,,90.0,40.0,6.9,15.0,0.244144,0,,5.0,,,8.0,4.0,2.0,4.0,2.0,,2.0,2.0,3.0,,,4.0,,3.0,,,,3.0,,,,,,,,,,,,
12421034,away,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,M,7,7,False,23.0,15.0,,,0.0,9.0,11.0,6.0,14.0,6.0,,,,,90.0,41.0,6.7,13.0,0.00256474,0,,2.0,1.0,,5.0,5.0,1.0,,,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,10.0,5.0,2.0,1.0,0.0,,,5.0,10.0,4.0,,,,,59.0,23.0,6.4,9.0,0.00463949,0,,,9.0,3.0,14.0,6.0,1.0,5.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,19.0,13.0,,,0.0,3.0,4.0,10.0,15.0,,,,,,90.0,35.0,6.3,13.0,0.0161228,0,,,7.0,3.0,13.0,5.0,,4.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,True,9.0,6.0,2.0,1.0,0.0,,,6.0,9.0,2.0,,,,,31.0,14.0,6.7,6.0,0.00596583,0,,,,,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,45,45,True,7.0,3.0,,,0.0,,,3.0,7.0,,,,,,31.0,15.0,6.3,7.0,0.0107034,0,,,2.0,2.0,7.0,3.0,2.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,True,9.0,7.0,2.0,,0.0,4.0,4.0,3.0,5.0,4.0,,,,,31.0,14.0,6.6,3.0,0.00055593,1,,,,,2.0,3.0,,,,,1.0,1.0,,2.0,1.0,1.0,,,1.0,,0.0254,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,True,16.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,,,,,,20.0,19.0,6.8,3.0,0.00171962,1,,,2.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,1.0,,0.2286,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,True,7.0,5.0,1.0,,0.0,3.0,5.0,2.0,2.0,,,,,,20.0,11.0,6.2,4.0,0.00470526,0,,,,,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421034,away,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
