match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_goals
14573014,home,Dynamo Kyiv,Mykola Shaparenko,shaparenko-mykola,M. Shaparenko,M,10,180,1047,M,793749,EUR,907459200,F,10,10,False,42.0,41.0,2.0,1.0,0.0,24.0,24.0,17.0,19.0,4.0,6.0,,,,,,81.0,58.0,6.6,8.0,0.0162019,,0,,0.03,0.16,0.26,,,,6.0,1.0,,,,,,,1.0,4.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,
14573014,home,Dynamo Kyiv,Nazar Voloshyn,nazar-voloshyn,N. Voloshyn,M,9,175,229,M,1006066,EUR,1055808000,M,9,9,True,10.0,5.0,,,0.0,1.0,2.0,4.0,8.0,1.0,1.0,,,,,,56.0,16.0,6.5,7.0,0.00180047,,1,,-0.17,0.11,-0.02,,1.0,,2.0,2.0,,,,1.0,,,,2.0,1.0,,,,,,1.0,,0.0109,,-0.06,,,1.0,,,,,,,
14573014,home,Dynamo Kyiv,Ogundana Shola,oluwashola-ogundana,S. Ogundana,M,54,172,1945,M,1647589,EUR,1108944000,F,16,16,True,8.0,8.0,1.0,1.0,0.0,,,8.0,8.0,,2.0,,,,,,23.0,18.0,7.0,1.0,0.0059119,,2,,-0.06,0.15,0.33,,,1.0,,4.0,,,,2.0,1.0,,,1.0,1.0,1.0,Oluwashola Ogundana,,,,2.0,,0.1194,,-0.24,,,,,,,,,,
14573014,home,Dynamo Kyiv,Oleksandr Pikhalyonok,pikhalyonok-oleksandr,O. Pikhalonok,M,8,179,206,M,792296,EUR,862963200,M,8,8,True,21.0,15.0,5.0,3.0,0.0,,,16.0,24.0,,,,,,,,23.0,25.0,6.8,8.0,0.0376967,,0,,0.11,0.2,-0.01,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,3.0,,,,,2.0,,1.0,,,,,,,,,
14573014,home,Dynamo Kyiv,Oleksandr Karavayev,oleksandr-karavayev,O. Karavayev,D,20,173,158,M,137682,EUR,707443200,M,20,20,True,5.0,4.0,1.0,,0.0,1.0,1.0,5.0,8.0,1.0,1.0,,,,,,9.0,13.0,6.9,3.0,0.153326,,1,,0.37,0.02,-0.01,,,,1.0,,,,,,,1.0,,,,,,,4.0,,,,0.0751,2.0,-0.05,2.0,,,1.0,1.0,0.0722,,,,
14573014,home,Dynamo Kyiv,Vladislav Blănuță,vladislav-blanuta,V. Blănuță,F,77,190,323,M,1002005,EUR,1010793600,F,77,77,True,,,,,0.0,,,,,,,,,,,,9.0,4.0,6.1,2.0,,,2,,,-0.02,0.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,2.0,,0.1779,,-0.6,,,,,,,1.0,,,
14573014,home,Dynamo Kyiv,Valentyn Morhun,valentyn-morhun,V. Morhun,G,51,192,28,M,1087626,EUR,997401600,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Denys Ihnatenko,denys-ihnatenko,D. Ihnatenko,G,74,191,30,M,1006083,EUR,1042243200,G,74,74,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Vladyslav Zakharchenko,vladyslav-zakharchenko,V. Zakharchenko,D,34,184,64,M,1425402,EUR,1150416000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Kostiantyn Vivcharenko,kostiantyn-vivcharenko,K. Vivcharenko,D,2,178,102,M,976366,EUR,1023667200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Vasyl Burtnyk,vasyl-burtnyk,V. Burtnyk,D,14,189,24,M,1904574,EUR,1027382400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Vasyl Burtnyk,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Vitaliy Buyalskyi,vitaliy-buyalskyi,V. Buyalskyi,M,29,175,215,M,137677,EUR,726278400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,home,Dynamo Kyiv,Valentyn Rubchynskyi,valentyn-rubchynskyi,V. Rubchynskyi,M,15,165,75,M,1397134,EUR,1013731200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5014,M,788134,EUR,858124800,G,1,1,False,24.0,16.0,16.0,8.0,0.0,10.0,12.0,6.0,12.0,,8.0,1.0,1.0,,,,90.0,29.0,7.2,8.0,0.0010993,0.1099,0,0.0722,0.11,0.01,0.29,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deanhenderson,1.0,
14573014,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2016,M,931844,EUR,954201600,D,26,26,False,47.0,45.0,,,0.0,29.0,30.0,16.0,17.0,2.0,3.0,,,,,,90.0,58.0,6.9,4.0,0.00618895,,0,,0.12,-0.14,0.18,,3.0,1.0,4.0,3.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6978,M,879674,EUR,954979200,D,5,5,False,62.0,56.0,5.0,3.0,0.0,40.0,41.0,16.0,21.0,5.0,4.0,,,,,,90.0,72.0,7.4,6.0,0.00995802,,0,,0.24,0.17,0.26,,1.0,3.0,3.0,4.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,24476,M,877994,EUR,963446400,D,6,6,False,75.0,62.0,7.0,2.0,0.0,38.0,42.0,24.0,34.0,3.0,10.0,,,,,,90.0,86.0,7.0,15.0,0.0214113,,0,,-0.03,0.37,0.19,,1.0,,3.0,3.0,,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,True,,,,,,MarcGuehi13,,
14573014,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12012,M,870360,EUR,833068800,M,2,2,False,43.0,37.0,3.0,3.0,0.0,12.0,13.0,27.0,33.0,4.0,2.0,,,,,,88.0,68.0,8.7,8.0,0.323938,,1,,0.28,0.21,0.21,,1.0,4.0,3.0,7.0,1.0,3.0,3.0,,,1.0,1.0,,,,,,3.0,,,,0.0186,3.0,0.53,2.0,,,,1.0,0.2368,,daniel.chitiva,,1.0
14573014,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5813,M,1109771,EUR,1076025600,M,20,20,False,60.0,47.0,4.0,1.0,0.0,18.0,20.0,29.0,40.0,1.0,5.0,,,,,,90.0,69.0,7.5,15.0,0.473263,,1,,0.41,0.31,0.15,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,0.0326,4.0,-0.14,,,,1.0,1.0,0.02,,,,
14573014,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1024,M,193554,EUR,798076800,M,19,19,False,25.0,20.0,1.0,,0.0,8.0,9.0,12.0,17.0,,2.0,,,,,,52.0,29.0,6.4,8.0,0.00528871,,1,,-0.02,-0.03,0.14,,1.0,1.0,3.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,0.023,,0.01,,,,,,,,,,
14573014,away,Crystal Palace,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3739,M,357584,EUR,885340800,M,24,24,False,29.0,21.0,1.0,,0.0,7.0,11.0,14.0,24.0,1.0,2.0,,,,,,76.0,55.0,5.5,16.0,0.0173036,,2,,-0.18,-0.16,-0.04,,,1.0,4.0,4.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,6.0,1.0,1.0,,0.5966,,-0.56,,,,,1.0,0.3405,1.0,BornaSosa,,
14573014,away,Crystal Palace,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,F,18,18,False,18.0,15.0,1.0,,0.0,3.0,3.0,12.0,19.0,,1.0,,,,,,69.0,36.0,6.9,13.0,0.0128646,,1,,-0.17,0.21,-0.05,,,,4.0,5.0,,1.0,1.0,3.0,,,1.0,3.0,1.0,2.0,,,4.0,1.0,,,0.0978,,0.13,,,,,1.0,0.1608,,kamadadaichi,,
14573014,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,848276,EUR,867456000,F,14,14,False,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,45.0,8.0,6.7,2.0,0.0676105,,1,,-0.04,0.0,0.14,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,0.0957,,-0.29,,,1.0,,,,,Matetajphilippe,,
14573014,away,Crystal Palace,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,F,10,10,False,29.0,20.0,1.0,1.0,2.0,4.0,7.0,18.0,25.0,,2.0,,,,,,69.0,47.0,7.5,13.0,0.317897,,2,,0.06,0.29,0.13,,1.0,1.0,3.0,7.0,,3.0,3.0,,,1.0,,4.0,3.0,2.0,,,3.0,,1.0,,0.1293,3.0,-0.53,2.0,,,1.0,1.0,0.0876,,,,
14573014,away,Crystal Palace,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6407,M,858194,EUR,928022400,F,9,9,True,19.0,13.0,2.0,2.0,0.0,5.0,7.0,8.0,12.0,,2.0,,,,,,45.0,26.0,7.1,10.0,0.0104499,,2,,-0.32,-0.18,-0.02,,1.0,,5.0,,,,,,,2.0,,1.0,,2.0,,,,1.0,,,0.3793,1.0,0.5,,,2.0,,2.0,0.4739,,EN9,,1.0
14573014,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5420,M,355796,EUR,783043200,M,8,8,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,1.0,,,,,,,38.0,15.0,6.7,3.0,0.00933902,,0,,-0.19,-0.16,0.15,,,1.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,jeffersonlerma,,
14573014,away,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184,725,M,1084311,EUR,1065830400,M,55,55,True,5.0,4.0,1.0,,0.0,3.0,4.0,1.0,1.0,,,,,,,,21.0,6.0,6.5,1.0,9.061e-05,,0,,-0.01,-0.13,-0.06,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26738,M,845286,EUR,888364800,F,7,7,True,12.0,9.0,1.0,1.0,0.0,4.0,6.0,5.0,7.0,1.0,3.0,,,,,,21.0,20.0,6.7,6.0,0.00132749,,1,,0.06,0.22,0.15,,,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,1.0,,,1.0,0.0354,,-0.25,,,,,,,,ismaila_sarr18,,
14573014,away,Crystal Palace,Rio Cardines,rio-cardines,R. Cardines,F,59,187,218,M,1469007,EUR,1136592000,M,59,59,True,,,,,0.0,,,,,,,,,,,,8.0,3.0,6.8,,,,1,,,,0.19,,,,,1.0,,1.0,1.0,,,,,,,,Rio Cardines,,,,,1.0,0.1251,,0.04,,,,,,,,,,
14573014,away,Crystal Palace,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4360,M,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,203,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,679,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Jaydee Canvot,jaydee-canvot,J. Canvot,D,23,188,809,M,1471671,EUR,1154131200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jaydee Canvot,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Romain Esse,romain-esse,R. Esse,M,14,178,1105,M,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573014,away,Crystal Palace,Christantus Uche,christantus-uche,C. Uche,F,12,190,4363,M,1884145,EUR,1053302400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Christantus Uche,,,,,,,,,,,,,,,,,,
