match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_clearanceOffLine,stat_totalOffside,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_totalCross,stat_totalContest,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_goalAssist
11369950,home,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,8.0,6.0,,,2.0,2.0,4.0,7.0,,2.0,,,,,,66.0,17.0,6.7,5.0,0.00283082,1,,1.0,4.0,,,,,,1.0,7.0,1.0,1.0,3.0,1.0,,2.0,1.0,0.0544,0.0283,,,,,3.0,,,2.0,,,,,,,
11369950,home,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,True,7.0,3.0,,,1.0,2.0,2.0,7.0,,2.0,,,,,,24.0,27.0,6.6,15.0,0.00855433,1,,,5.0,,,1.0,,,,6.0,1.0,2.0,4.0,3.0,3.0,1.0,,0.0167,,,,3.0,2.0,,,,,,,1.0,,,,
11369950,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,M,33,33,True,3.0,,,,,,,3.0,,,,,,,,24.0,8.0,6.3,4.0,0.00010968,1,,,2.0,,,,,,,4.0,1.0,,,1.0,,,,0.0227,,,,1.0,,2.0,,1.0,2.0,,,,,,,
11369950,home,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,True,3.0,1.0,,,,,1.0,3.0,,,,,,,,8.0,4.0,6.7,2.0,0.00226199,1,,,,,,,,,,,,,,,,,1.0,0.0526,0.3551,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Oregan Ravet,,,oregan-ravet,O. Ravet,G,,189,23,M,1006482,EUR,994982400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188,104,M,861825,EUR,934502400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,,,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,home,Oud-Heverlee Leuven,Nathaniel Opoku,Nathaniel Opoku,,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Kasper Schmeichel,,,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,33,33,False,20.0,19.0,3.0,2.0,19.0,20.0,,,,7.0,,3.0,,,,90.0,28.0,6.3,1.0,5.689e-05,0,0.1212,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11369950,away,RSC Anderlecht,Louis Patris,,,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,False,46.0,40.0,2.0,2.0,14.0,15.0,27.0,33.0,,3.0,,,,,,90.0,88.0,7.7,20.0,0.759765,1,,2.0,10.0,,2.0,3.0,,,1.0,11.0,2.0,2.0,4.0,2.0,,,1.0,0.0188,0.4385,,1.0,6.0,2.0,3.0,1.0,,3.0,,1.0,,,,,
11369950,away,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,112.0,102.0,22.0,17.0,53.0,57.0,49.0,55.0,2.0,5.0,,,,,,90.0,126.0,7.3,14.0,0.0328241,0,,,5.0,1.0,,1.0,,,1.0,6.0,1.0,,3.0,2.0,,2.0,,,,,,2.0,2.0,2.0,,,2.0,,,,,,,
11369950,away,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,111.0,97.0,18.0,12.0,64.0,70.0,33.0,42.0,4.0,3.0,,,,,,90.0,123.0,7.4,15.0,0.0211603,1,,4.0,5.0,,,1.0,,,,,,1.0,,,,,1.0,0.0165,0.0763,True,,1.0,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,73.0,63.0,8.0,3.0,20.0,22.0,46.0,58.0,1.0,4.0,,,,,,90.0,93.0,7.3,15.0,0.100697,2,,2.0,3.0,,,1.0,,1.0,1.0,2.0,,7.0,1.0,,,,,0.0708,,,3.0,1.0,1.0,,,2.0,,,,,,,,
11369950,away,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,52.0,46.0,4.0,1.0,19.0,21.0,28.0,34.0,1.0,5.0,,,,,,90.0,77.0,7.0,13.0,0.0919165,2,,,5.0,,2.0,1.0,,1.0,1.0,8.0,,3.0,4.0,2.0,1.0,2.0,,0.0533,,,1.0,3.0,,2.0,,1.0,2.0,,,1.0,,,,
11369950,away,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,47.0,40.0,5.0,1.0,17.0,20.0,23.0,27.0,1.0,2.0,,,,,,80.0,56.0,7.1,7.0,0.201257,0,,,3.0,,2.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11369950,away,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,71.0,66.0,9.0,7.0,23.0,23.0,43.0,50.0,1.0,6.0,,,,,,90.0,93.0,7.4,13.0,0.0902028,1,,1.0,3.0,,1.0,,,,,3.0,,2.0,3.0,3.0,,1.0,1.0,0.034,0.0141,,,1.0,1.0,1.0,,,,,,,,,,
11369950,away,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,38.0,32.0,3.0,1.0,4.0,4.0,28.0,37.0,,2.0,,,,,,90.0,51.0,6.7,14.0,0.118475,0,,,,,,1.0,,,,3.0,,3.0,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,
11369950,away,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,14.0,10.0,1.0,1.0,1.0,1.0,9.0,13.0,1.0,1.0,,,,,,85.0,23.0,6.9,8.0,0.0342847,2,,,2.0,,,2.0,,1.0,,1.0,1.0,,1.0,3.0,,,1.0,0.4032,,,,1.0,1.0,,,1.0,,1.0,,,,,KDolberg,1.0
11369950,away,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,43.0,40.0,,,12.0,12.0,30.0,36.0,,3.0,,,,,,85.0,58.0,7.0,9.0,0.367049,3,,,2.0,,,,,1.0,1.0,5.0,,5.0,1.0,1.0,1.0,,,0.1619,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,2.0,,,THazard,
11369950,away,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,7.0,5.0,2.0,1.0,,1.0,5.0,7.0,,2.0,,,,,,10.0,11.0,6.5,4.0,0.0167621,0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,4.0,1.0,,,,,1.0,4.0,,,,,,,,13.0,5.0,6.5,3.0,0.00018188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,32,32,True,6.0,5.0,,,,,5.0,7.0,,,,,,,,13.0,12.0,6.6,4.0,0.00598222,0,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187,181,M,1396102,EUR,1099872000,D,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Mohamed Bouchouari,,,mohamed-bouchouari,M. Bouchouari,D,34,170,778,M,965329,EUR,974246400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369950,away,RSC Anderlecht,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
