match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot
11352665,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,21,21,False,20.0,11.0,1.0,,3.0,3.0,11.0,21.0,4.0,6.0,3.0,,,,88.0,39.0,8.4,18.0,0.4241,2,,anthonyelanga,,4.0,3.0,5.0,1.0,,,,,,1.0,,0.0672,3.0,,,,7.0,,,4.0,,2.0,1.0,1.0,0.0147,,,1.0,2.0,2.0,,,,
11352665,home,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,838399,EUR,852854400,D,4,4,True,8.0,7.0,3.0,2.0,3.0,4.0,4.0,4.0,,2.0,3.0,,,,12.0,15.0,6.3,1.0,0.00105637,0,,,,,,1.0,,,,1.0,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,7.0,4.0,,,2.0,3.0,2.0,4.0,1.0,1.0,,,,,12.0,11.0,6.7,3.0,0.00107719,1,,,,,,2.0,1.0,1.0,,,,,,,0.0499,,,,1.0,,,,2.0,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,8,8,True,3.0,,,,,2.0,,1.0,1.0,1.0,,,,,12.0,8.0,6.2,5.0,,0,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
11352665,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,43,43,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,,,,,,11.0,9.0,6.3,2.0,0.00100948,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,True,2.0,2.0,,,,,2.0,3.0,,1.0,1.0,,,,11.0,6.0,6.4,3.0,0.00067851,0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,niakhate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,andreysantos_5,,,,,,,,,,,,,,,,,,,Andrey Santos,,,,,,,,,,,,,,,,
11352665,home,Nottingham Forest,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,away,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,39.0,18.0,33.0,12.0,9.0,11.0,9.0,28.0,,,13.0,,4.0,6.0,90.0,52.0,7.6,21.0,0.00252799,0,0.8865,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,6.0,6.0,,
11352665,away,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,False,13.0,5.0,3.0,1.0,2.0,5.0,4.0,9.0,5.0,6.0,1.0,,,,55.0,25.0,6.7,9.0,0.0184489,0,,,,1.0,1.0,9.0,,,2.0,,,,1.0,2.0,,1.0,,,4.0,1.0,,,7.0,,,,,,,,,,,,,,
11352665,away,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,197848,EUR,786412800,D,4,4,False,44.0,29.0,12.0,6.0,11.0,14.0,18.0,30.0,4.0,6.0,8.0,,,,90.0,56.0,7.1,17.0,0.0265502,0,,,True,,,6.0,,1.0,,,,,1.0,2.0,,1.0,,,4.0,1.0,,,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,
11352665,away,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,31.0,26.0,6.0,4.0,17.0,19.0,9.0,13.0,3.0,3.0,5.0,,,,90.0,38.0,6.6,6.0,0.00212374,0,,,,1.0,,4.0,,1.0,,,,,,1.0,,,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,
11352665,away,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,D,45,45,False,45.0,29.0,11.0,3.0,13.0,13.0,18.0,37.0,3.0,6.0,7.0,,,,90.0,68.0,6.7,23.0,0.0950997,1,,,,5.0,2.0,3.0,,,1.0,2.0,2.0,,,1.0,0.0263,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11352665,away,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,M,7,7,False,24.0,19.0,2.0,2.0,2.0,2.0,17.0,28.0,1.0,5.0,5.0,,,,90.0,52.0,7.9,18.0,0.395477,2,,,,6.0,,2.0,,,,2.0,2.0,,1.0,,0.378,2.0,1.0,1.0,4.0,4.0,,,1.0,,1.0,1.0,1.0,0.4226,,1.0,,,1.0,,,1.0,1.0
11352665,away,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,13,13,False,47.0,42.0,3.0,1.0,14.0,14.0,28.0,33.0,,2.0,6.0,,,,90.0,60.0,6.6,6.0,0.0246457,1,,,,,,5.0,1.0,,1.0,1.0,1.0,,1.0,2.0,0.022,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
11352665,away,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,False,20.0,12.0,4.0,3.0,6.0,7.0,6.0,14.0,2.0,4.0,6.0,,,,72.0,31.0,6.8,11.0,0.00146506,1,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,0.019,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
11352665,away,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,False,12.0,9.0,,,4.0,4.0,7.0,11.0,,3.0,4.0,,,,72.0,37.0,6.2,13.0,0.0562472,1,,,,3.0,2.0,10.0,,,,,,,3.0,,0.0091,,2.0,,,2.0,,,1.0,2.0,5.0,,1.0,0.0699,,,,,,,,,
11352665,away,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,858911,EUR,892166400,F,19,19,False,14.0,9.0,,,2.0,2.0,7.0,12.0,2.0,4.0,1.0,,,,72.0,25.0,6.6,7.0,0.00556709,2,,,,,,5.0,1.0,,,,,,2.0,1.0,0.3827,,,,1.0,2.0,,,3.0,1.0,,,1.0,0.1891,1.0,,,,,,,,
11352665,away,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,24.0,16.0,1.0,,4.0,6.0,12.0,18.0,1.0,5.0,4.0,,,,81.0,38.0,6.6,15.0,0.0255339,2,,,,,,11.0,1.0,,,1.0,,,2.0,1.0,0.1792,,2.0,1.0,,5.0,,,8.0,,1.0,1.0,,,,,,,,,,,
11352665,away,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,12,12,True,14.0,8.0,1.0,,4.0,5.0,5.0,10.0,,,2.0,,,,35.0,23.0,6.4,9.0,0.0103917,0,,issa_kabore_29,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11352665,away,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,True,19.0,18.0,,,4.0,5.0,14.0,16.0,,1.0,4.0,,,,18.0,25.0,6.3,4.0,0.0280187,0,,,,2.0,,3.0,,,1.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0
11352665,away,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,True,8.0,7.0,,,1.0,1.0,6.0,7.0,2.0,2.0,1.0,,,,18.0,16.0,7.6,3.0,0.0202695,2,,,,,,2.0,1.0,,,,,,,,0.6337,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,0.558,,1.0,,,,,,,
11352665,away,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,M,30,30,True,3.0,1.0,,,,,1.0,8.0,,1.0,2.0,,,,18.0,12.0,6.9,8.0,0.00204528,0,,,,5.0,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352665,away,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,4.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,1.0,,,,9.0,9.0,6.6,3.0,0.00164181,1,,,,1.0,,2.0,,,,1.0,,,,,0.0608,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
11352665,away,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,away,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,away,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352665,away,Luton Town,Jayden Luker,jayden-luker,J. Luker,M,16,178,30,M,1461745,EUR,1114819200,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
