match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,player_firstName,stat_keyPass,stat_challengeLost,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_penaltyWon,player_lastName,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_accurateCross,stat_bigChanceMissed
14083226,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188.0,3683,M,815202,EUR,864777600,G,13,13,False,28.0,22.0,8.0,2.0,0.0,22.0,22.0,6.0,9.0,1.0,2.0,3.0,90.0,38.0,8.0,7.0,4.406e-05,33.608139122397,8.0,-1.89,3.045,0.6475,0,0.4888,0.0,0.01,0.23,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178.0,597,M,1526627,EUR,1056585600,D,32,32,False,56.0,44.0,10.0,2.0,0.0,33.0,38.0,18.0,3.0,,,,71.0,68.0,6.9,16.0,0.00777498,115.24061334706,17.0,42.735,23.52,,0,,0.12,0.07,0.37,,11.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,23.640109982824,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,55.0,51.0,5.0,4.0,0.0,47.0,48.0,7.0,3.0,,,,83.0,66.0,7.6,4.0,0.00095913,175.33992555504,17.0,109.305,19.845,,0,,0.05,0.09,0.53,,4.0,,1.0,2.0,1.0,5.0,,4.0,1.0,2.0,,,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188.0,7636,M,69408,EUR,662342400,D,20,20,False,54.0,52.0,7.0,5.0,0.0,37.0,37.0,17.0,4.0,,,,90.0,63.0,7.6,2.0,0.0269262,175.76272486538,17.0,102.795,22.68,,1,,0.24,0.19,0.59,,15.0,,,,,,,6.0,1.0,,,,39.307934277398,2.0,,1.0,,,marcosalonso28,1.0,0.0461,0.02,,,,,,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,M,3,3,False,39.0,31.0,2.0,,0.0,17.0,18.0,21.0,3.0,,,,71.0,70.0,7.0,12.0,0.0383438,61.793758862183,8.0,41.895,11.865,,4,,-0.1,0.04,0.54,,14.0,,1.0,4.0,5.0,8.0,2.0,4.0,1.0,3.0,,,,,,2.0,1.0,1.0,,2.0,0.0432,-0.26,2.0,1.0,1.0,0.0462,,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,6,6,False,34.0,29.0,,,0.0,13.0,14.0,20.0,2.0,,,,90.0,43.0,6.8,7.0,0.0222326,72.618646503761,11.0,21.63,14.91,,0,,-0.15,-0.57,0.17,,16.0,,1.0,,3.0,5.0,,,1.0,2.0,1.0,1.0,,,,,1.0,2.0,ilaixmk,,,,2.0,,,,1.0,,,,,,,,,,,,,,
14083226,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180.0,632,M,1120669,EUR,1071792000,M,22,22,False,35.0,35.0,2.0,2.0,0.0,16.0,16.0,19.0,9.0,,,,63.0,44.0,7.1,,0.0315552,81.021208513536,9.0,27.09,12.705,,0,,0.22,0.06,0.23,,19.0,,1.0,,3.0,4.0,,1.0,,2.0,,2.0,,,,1.0,,2.0,,,,,,,,,,Hugo Sotelo,1.0,,,,,,,,,,,,
14083226,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170.0,466,M,1002764,EUR,971395200,M,5,5,False,35.0,29.0,5.0,3.0,0.0,19.0,21.0,14.0,3.0,,,,90.0,55.0,7.4,11.0,0.00953887,112.61422528402,12.0,63.105,19.845,,2,,-0.09,0.1,-0.07,,10.0,,1.0,,5.0,1.0,1.0,6.0,1.0,,,,34.537819400053,2.0,,,,1.0,,,0.6053,0.48,1.0,,2.0,0.3212,,,1.0,2.0,1.0,1.0,,,,,,,,,
14083226,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176.0,698,M,1154935,EUR,1057104000,F,23,23,False,21.0,19.0,1.0,1.0,1.0,4.0,5.0,16.0,,,,,62.0,28.0,7.2,6.0,0.436133,87.935905687094,9.0,67.2,18.48,,0,,0.48,0.24,-0.01,,15.0,1.0,1.0,,4.0,2.0,,1.0,,,2.0,1.0,32.745335248604,2.0,,,,2.0,,,,,1.0,,,,,Hugo Álvarez,1.0,1.0,,,1.0,,,,,,,,
14083226,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176.0,741,M,1398524,EUR,990748800,F,18,18,False,16.0,12.0,1.0,1.0,0.0,6.0,9.0,7.0,2.0,,,,90.0,27.0,6.5,6.0,0.0454179,123.06105550434,10.0,-28.875,12.39,,1,,-0.09,0.23,0.2,,6.0,,,,2.0,,1.0,3.0,,,,,22.243117878202,2.0,,1.0,,,,,0.1492,-0.38,,,1.0,0.0928,,Pablo Durán,1.0,1.0,,2.0,,,,,,,,,
