match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,stat_interceptionWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceMissed,player_lastName,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11368735,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187.0,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,54.0,45.0,18.0,9.0,41.0,48.0,4.0,6.0,1.0,1.0,3.0,9.0,4.0,2.0,90.0,66.0,7.9,9.0,0.00882542,0,0.6979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368735,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180.0,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,,70.0,58.0,10.0,7.0,45.0,51.0,13.0,21.0,,2.0,3.0,7.0,,,90.0,100.0,7.7,20.0,0.0159703,1,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1606,1.0,,,,,,,,,,,,,,,,,,
11368735,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,,73.0,64.0,7.0,4.0,50.0,56.0,15.0,18.0,3.0,6.0,5.0,3.0,,,90.0,85.0,7.4,11.0,0.0331148,1,,,1.0,,2.0,1.0,1.0,,,,,,1.0,0.2688,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
11368735,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184.0,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,False,,81.0,71.0,5.0,1.0,65.0,71.0,6.0,10.0,4.0,5.0,9.0,5.0,,,90.0,93.0,7.1,10.0,0.00219098,0,,,,,,,,,,,,,,,,,,,1.0,,Pau Cubarsí,1.0,,,,,,,,,,,
11368735,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182.0,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,,44.0,37.0,4.0,4.0,24.0,26.0,13.0,19.0,,5.0,1.0,5.0,,,83.0,61.0,7.0,10.0,0.00858943,2,,,1.0,2.0,5.0,2.0,1.0,,2.0,,,2.0,2.0,0.0861,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,
11368735,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180.0,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,,74.0,68.0,3.0,1.0,35.0,35.0,33.0,40.0,1.0,8.0,5.0,4.0,,,90.0,94.0,8.3,10.0,0.050226,1,,,1.0,,2.0,,,1.0,,,1.0,3.0,,0.084,2.0,,2.0,,4.0,3.0,,1.0,,1.0,1.0,0.3221,,,,,,,
11368735,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188.0,56340,M,andreaschristensen3,186795,EUR,829094400,M,15,15,False,,42.0,40.0,,,28.0,30.0,12.0,12.0,4.0,5.0,2.0,2.0,,,77.0,47.0,7.4,2.0,0.329435,0,,1.0,,,2.0,,,1.0,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,
11368735,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,,42.0,34.0,5.0,2.0,16.0,17.0,21.0,30.0,,3.0,,6.0,,,83.0,57.0,7.1,14.0,0.414435,0,,,5.0,2.0,5.0,2.0,1.0,,,,2.0,2.0,1.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,
11368735,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,878494,M,Raphinha,831005,EUR,850521600,F,11,11,False,,27.0,24.0,4.0,3.0,10.0,11.0,15.0,18.0,,1.0,1.0,8.0,,,77.0,41.0,8.9,8.0,0.309448,4,,1.0,2.0,,3.0,1.0,,2.0,,,2.0,,1.0,0.7872,3.0,1.0,,3.0,1.0,,,,,1.0,1.0,0.5203,1.0,1.0,,,,,
11368735,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186.0,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,,16.0,13.0,,,7.0,8.0,6.0,8.0,,3.0,1.0,2.0,,,90.0,33.0,6.2,13.0,0.151565,1,,,,,4.0,4.0,,1.0,,,6.0,2.0,,0.4281,1.0,,,,1.0,1.0,,,1.0,1.0,,0.1113,,1.0,,,,,
11368735,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,JFélix,851671,EUR,942192000,F,14,14,False,,13.0,11.0,1.0,,6.0,7.0,5.0,6.0,,6.0,1.0,3.0,,,63.0,35.0,7.3,11.0,0.0107691,3,,,,,7.0,4.0,1.0,,,,3.0,4.0,,0.6309,,,3.0,,1.0,1.0,,,2.0,3.0,1.0,1.1611,1.0,1.0,,,,,
11368735,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176.0,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,,14.0,11.0,,,4.0,6.0,7.0,8.0,,5.0,,2.0,,,27.0,30.0,7.5,8.0,0.011727,2,,,,,5.0,1.0,,,,,3.0,2.0,3.0,0.5755,,,1.0,,3.0,2.0,Fermín López,,1.0,2.0,1.0,0.7286,,,,,,,
11368735,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182.0,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,,9.0,8.0,,,6.0,7.0,2.0,2.0,,,1.0,1.0,,,13.0,14.0,6.9,1.0,0.0008311,1,,,,,1.0,,,1.0,1.0,,,,1.0,0.0752,1.0,,,,,,,,,,,,,,,,,,
11368735,home,Barcelona,Vitor Roque,vitor-roque,V. Roque,F,9,174.0,73281,M,VRoque,1150391,EUR,1109548800,F,19,19,True,,2.0,,,,,,,3.0,,,,1.0,,,13.0,7.0,6.6,4.0,,1,,,1.0,,1.0,1.0,,,,,,,,0.1321,,,,,,,Vitor Roque,,,1.0,,0.1126,,1.0,,,,,
11368735,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185.0,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,7.0,7.0,2.0,2.0,5.0,5.0,2.0,2.0,,1.0,,1.0,,,11.0,9.0,6.8,,0.0693531,0,,,,,,,,,,,,1.0,,,1.0,,,,,,Héctor Fort,,,,,,,,,,,,
