match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,player_sofascoreId,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_goals,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_goodHighClaim,stat_totalOffside
10411557,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,14.0,10.0,1.0,,2.0,2.0,8.0,13.0,4.0,2.0,1.0,,,55.0,27.0,7.1,8.0,0.3071,0.3998,0.014181,3,,1.0,,,5.0,3.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,3.0,lameckbanda.10,,,1.0,1.0,,1.0,,,,,
10411557,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,8.0,6.0,,,2.0,2.0,4.0,6.0,1.0,,,,,45.0,11.0,6.6,3.0,0.0764,0.0391,0.0133877,1,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10411557,home,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,32,32,True,21.0,19.0,,,6.0,6.0,14.0,16.0,1.0,,,,,35.0,25.0,6.8,3.0,0.0,0.0,0.0690479,0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,
10411557,home,Lecce,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,97,97,True,7.0,5.0,,,2.0,2.0,3.0,8.0,2.0,2.0,1.0,,,21.0,16.0,6.2,7.0,0.0107,0.0,0.00982083,1,,3.0,,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,
10411557,home,Lecce,Simone Romagnoli,,,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,4,4,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Joel Voelkerling Persson,,,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,8.0,3.0,6.4,2.0,0.0,0.0,2.56e-06,0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10411557,home,Lecce,Marco Bleve,,,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Tommaso Cassandro,,,tommaso-cassandro,T. Cassandro,D,84,185,120,M,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Alessandro Tuia,,,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Pietro Ceccaroni,,,pietro-ceccaroni,P. Ceccaroni,D,32,188,139,M,373724,EUR,819504000,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,away,Bologna,Łukasz Skorupski,,,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,False,31.0,19.0,15.0,3.0,18.0,25.0,1.0,6.0,1.0,10.0,,4.0,5.0,90.0,44.0,6.9,12.0,0.0,0.0,0.00046775,0,-0.8935,,,1.0,,,,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,2.0,
10411557,away,Bologna,Stefan Posch,,,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,False,54.0,50.0,5.0,5.0,31.0,34.0,19.0,20.0,6.0,4.0,3.0,,,73.0,78.0,6.8,7.0,0.0821,0.0,0.010923,1,,,,1.0,5.0,2.0,,,,2.0,2.0,2.0,1.0,,2.0,,1.0,,,2.0,,1.0,,,,,,,
10411557,away,Bologna,Kevin Bonifazi,,,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,14,14,False,88.0,83.0,4.0,3.0,62.0,64.0,21.0,24.0,2.0,6.0,,,,90.0,104.0,7.1,6.0,0.0,0.0,0.00961428,0,,,,,2.0,1.0,1.0,,6.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,
10411557,away,Bologna,Jhon Lucumí,,,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,75.0,69.0,2.0,1.0,53.0,56.0,16.0,19.0,,8.0,,,,90.0,86.0,6.2,8.0,0.0,0.0,0.00805129,0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
10411557,away,Bologna,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,D,50,50,False,59.0,53.0,,,37.0,39.0,16.0,24.0,3.0,3.0,,,,90.0,82.0,5.8,16.0,0.0,0.0,0.0113748,0,,4.0,,,8.0,3.0,1.0,,,,2.0,2.0,2.0,,3.0,,1.0,andrea_cambiaso,1.0,,,,,,,1.0,,,
10411557,away,Bologna,Gary Medel,,,gary-medel,G. Medel,D,17,171,1848,M,22975,EUR,554947200,M,17,17,False,57.0,56.0,,,35.0,35.0,21.0,22.0,,3.0,,,,61.0,61.0,7.0,1.0,0.0,0.0,0.0337755,0,,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,2.0,,,True,,,,,,
10411557,away,Bologna,Nikola Moro,,,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,53.0,44.0,3.0,3.0,21.0,23.0,23.0,30.0,1.0,5.0,1.0,,,90.0,56.0,6.7,10.0,0.0312,0.0,0.0418729,1,,,,,5.0,,,1.0,,,,,,2.0,,,4.0,,,,,,,,1.0,1.0,,,
10411557,away,Bologna,Riccardo Orsolini,,,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,14.0,10.0,,,6.0,6.0,4.0,10.0,2.0,3.0,1.0,,,60.0,27.0,6.6,9.0,0.3357,0.4143,0.006505,3,,2.0,,,3.0,1.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,2.0,,,1.0
10411557,away,Bologna,Michel Aebischer,,,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,48.0,45.0,1.0,1.0,21.0,22.0,24.0,26.0,1.0,5.0,,,,90.0,55.0,6.4,4.0,0.0,0.0,0.0112816,0,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
10411557,away,Bologna,Musa Barrow,,,musa-barrow,M. Barrow,F,99,183,3265,M,916680,EUR,911001600,M,99,99,False,30.0,25.0,4.0,2.0,7.0,9.0,19.0,23.0,2.0,1.0,,,,61.0,40.0,7.4,9.0,0.0721,0.3229,0.185608,2,,2.0,1.0,1.0,3.0,2.0,,1.0,,,1.0,,1.0,3.0,,1.0,,,1.0,,,,,,1.0,,1.0,,
10411557,away,Bologna,Marko Arnautović,,,marko-arnautovic,M. Arnautović,F,89,192,8675,M,21927,EUR,608947200,F,9,9,False,21.0,13.0,1.0,,5.0,5.0,8.0,16.0,2.0,,2.0,,,74.0,31.0,7.1,13.0,0.2519,0.3545,0.00673104,1,,,,,2.0,,,,1.0,,,,3.0,,,1.0,,m.arnautovic7,1.0,,,,,1.0,,1.0,,,
10411557,away,Bologna,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,10,10,True,4.0,2.0,,,,,3.0,7.0,2.0,3.0,1.0,,,30.0,14.0,6.7,6.0,0.0,0.0,0.0644295,0,,3.0,1.0,,3.0,,,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,1.0,,,
10411557,away,Bologna,Niklas Pyyhtiä,,,niklas-pyyhtia,N. Pyyhtiä,M,18,186,252,M,1000018,EUR,1064448000,M,25,25,True,14.0,12.0,1.0,,6.0,6.0,6.0,8.0,,1.0,,,,29.0,20.0,6.8,2.0,0.0,0.0,0.00832607,0,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,
10411557,away,Bologna,Lewis Ferguson,,,lewis-ferguson,L. Ferguson,M,19,181,1972,M,907152,EUR,935452800,M,19,19,True,13.0,11.0,,,5.0,7.0,6.0,7.0,,,,,,29.0,17.0,7.2,3.0,0.2558,0.5675,0.00743708,2,,1.0,,,3.0,,,,1.0,,,,,,,2.0,1.0,,3.0,,,,,1.0,,,,,
10411557,away,Bologna,Lorenzo De Silvestri,,,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,7.0,4.0,3.0,1.0,4.0,5.0,,2.0,2.0,1.0,1.0,,,17.0,12.0,6.5,4.0,0.0,0.0,8.705e-05,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411557,away,Bologna,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,11,11,True,6.0,4.0,,,3.0,3.0,1.0,3.0,1.0,,1.0,,,16.0,12.0,7.2,5.0,0.0519,0.2537,0.00047257,1,,,,,2.0,,,,,,,,2.0,1.0,,1.0,,JZirkzee,1.0,,,,,1.0,,1.0,,,
10411557,away,Bologna,Federico Ravaglia,,,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,away,Bologna,Francesco Bardi,,,francesco-bardi,F. Bardi,G,24,188,63,M,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,away,Bologna,Charalampos Lykogiannis,,,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411557,away,Bologna,Joaquín Sosa,,,joaquin-sosa,J. Sosa,D,4,189,503,M,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
