match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_ownGoals,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_lastManTackle,stat_wonTackle,stat_keyPass,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_goalAssist,stat_errorLeadToAShot,stat_goals,stat_bigChanceMissed
11396431,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,True,29.0,22.0,12.0,6.0,20.0,23.0,2.0,6.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,90.0,38.0,6.0,8.0,0.0,0.0,0.00049068,0,-0.8152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396431,home,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,,53.0,45.0,5.0,4.0,23.0,27.0,22.0,26.0,,9.0,,,,,,90.0,69.0,6.4,10.0,0.0,0.0,0.0158768,0,,2.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396431,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,,54.0,47.0,5.0,3.0,38.0,39.0,9.0,15.0,3.0,4.0,,,,,,90.0,62.0,6.2,7.0,0.0257,0.0,0.00467136,1,,4.0,1.0,7.0,3.0,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11396431,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,,57.0,53.0,4.0,1.0,31.0,31.0,24.0,31.0,2.0,6.0,,,,,,90.0,73.0,6.6,8.0,0.0507,0.0,0.148442,1,,2.0,,3.0,2.0,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,5.0,2.0,1.0,1.0,2.0,,,,,,,,,,
11396431,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,,33.0,24.0,,,11.0,11.0,13.0,24.0,,5.0,,,,,,69.0,39.0,6.5,12.0,0.0,0.0,0.0181112,0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,
11396431,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,,49.0,43.0,2.0,1.0,28.0,30.0,15.0,19.0,,5.0,,,,,,90.0,57.0,6.5,8.0,0.0,0.0,0.0405164,0,,2.0,1.0,8.0,5.0,,,,,1.0,1.0,,3.0,2.0,,4.0,,,,,,1.0,,2.0,,,,,,,,,
11396431,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,,38.0,37.0,3.0,3.0,20.0,20.0,17.0,18.0,,3.0,,,,,,69.0,48.0,6.7,3.0,0.0291,0.0,0.0201614,1,,,,3.0,4.0,1.0,,,,2.0,4.0,,,2.0,,,,,,,,4.0,,1.0,1.0,,,,,,,,
11396431,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,,38.0,27.0,6.0,3.0,18.0,21.0,9.0,18.0,1.0,4.0,,,,,,90.0,62.0,6.3,15.0,0.0,0.0,0.118569,0,,,,3.0,1.0,,1.0,,,3.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,
11396431,home,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,F,43,43,False,,24.0,20.0,2.0,2.0,2.0,2.0,21.0,26.0,,2.0,,,,,,76.0,46.0,6.9,17.0,0.0207,0.1983,0.310471,1,,1.0,,9.0,5.0,2.0,7.0,3.0,,,,,2.0,1.0,,1.0,Brajan Gruda,,4.0,3.0,,,1.0,,,1.0,2.0,,,,,,
11396431,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,26.0,19.0,2.0,1.0,8.0,9.0,11.0,17.0,,6.0,,,,,,69.0,38.0,6.8,9.0,0.0,0.0,0.0243852,0,,2.0,,5.0,4.0,,2.0,2.0,,3.0,2.0,,,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,
11396431,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,,23.0,16.0,1.0,1.0,6.0,6.0,10.0,18.0,,,,,,,,84.0,41.0,7.1,15.0,0.1541,0.3194,0.0328927,3,,3.0,1.0,8.0,6.0,3.0,1.0,1.0,,,,,4.0,1.0,,1.0,,,1.0,,,,,3.0,1.0,2.0,1.0,,,,,,
11396431,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,18.0,15.0,,,5.0,5.0,10.0,13.0,,3.0,,,,,,21.0,21.0,6.7,5.0,0.0482,0.0,0.0274026,1,,,,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,
11396431,home,1. FSV Mainz 05,Anwar El Ghazi,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,F,34,34,True,,7.0,5.0,,,1.0,1.0,4.0,6.0,,2.0,,,,,,21.0,11.0,6.7,3.0,0.1009,0.0,0.00910018,1,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
